Q7 - ranking de beneficio por deputado
Resumo executivo
 ano_dados | deputados_com_gasto | media_beneficio | maior_beneficio 
-----------+---------------------+-----------------+-----------------
      2023 |                 561 |          429.18 |         4676.50
      2024 |                 575 |          239.33 |         6949.20
      2025 |                 562 |          389.79 |        12292.90
      2026 |                 552 |           96.38 |         2516.20
(4 rows)


Tabela principal - top 30 por beneficio
 ano_dados | id_deputado |           nome           | sigla_uf | sigla_partido | gasto_total | qtd_proposicoes | proposicoes_aprovadas | presenca_total | beneficio |    custo_beneficio     
 GLOBAL    |      220556 | Ana Paula Lima                      | SC       | PT            |  1720830.71 |            1209 |                     0 |            768 |    1890.3 |     0.00109848109347141997
 GLOBAL    |      204526 | Luiz Philippe de Orleans e Bragança | SP       | PL            |  1408442.33 |            1206 |                     0 |            675 |    1876.5 |     0.00133232292159239491
 GLOBAL    |      204412 | Dr. Zacharias Calil                 | GO       | MDB           |  1487575.14 |            1185 |                     0 |            927 |    1870.2 |     0.00125721380366708736
 GLOBAL    |       73579 | Alberto Fraga                       | DF       | PL            |  1459230.07 |            1191 |                     0 |            690 |    1855.5 |     0.00127156096776432246
 GLOBAL    |      220659 | Dayany Bittencourt                  | CE       | UNIAO         |  1562341.51 |            1167 |                     0 |            968 |    1847.3 |     0.00118239193427050402
 GLOBAL    |      204450 | Doutor Luizinho                     | RJ       | PP            |   963026.49 |            1219 |                     0 |            140 |    1842.5 |     0.00191323916749164397
 GLOBAL    |      220550 | Mauricio Marcon                     | RS       | PL            |  1613429.31 |            1172 |                     0 |            759 |    1833.9 |     0.00113664725726347441
 GLOBAL    |      178857 | Jorge Solla                         | BA       | PT            |  1657818.54 |            1163 |                     0 |            840 |    1828.5 |     0.00110295545373741568
 GLOBAL    |      104552 | Socorro Neri                        | AC       | PP            |  1804495.96 |            1121 |                     0 |           1183 |    1799.8 |     0.00099739763340894374
 GLOBAL    |      204444 | Helio Lopes                         | RJ       | PL            |  1104402.13 |            1153 |                     0 |            514 |    1780.9 |     0.00161254669076018533
 GLOBAL    |      122974 | Pedro Lucas Fernandes               | MA       | UNIAO         |  1781717.33 |            1142 |                     0 |            454 |    1758.4 |     0.00098691300263661913
 GLOBAL    |      220595 | Coronel Fernanda                    | MT       | PL            |  1590508.76 |            1110 |                     0 |            794 |    1744.4 |     0.00109675598391548626
 GLOBAL    |      165470 | Rodrigo Valadares                   | SE       | PL            |  1489962.83 |            1107 |                     0 |            576 |    1718.1 |     0.00115311601431023618
 GLOBAL    |      220538 | Albuquerque                         | RR       | REPUBLICANOS  |  2067636.28 |            1085 |                     0 |            817 |    1709.2 |     0.00082664442316711525
 GLOBAL    |       74398 | Maria do Rosário                    | RS       | PT            |  1811111.22 |            1100 |                     0 |            590 |    1709.0 |     0.00094361957516888444
 GLOBAL    |      204480 | Rogério Correia                     | MG       | PT            |  1621040.98 |            1085 |                     0 |            652 |    1692.7 |     0.00104420555734500925
 GLOBAL    |      220557 | Daniela Reinehr                     | SC       | PL            |  1750338.10 |            1062 |                     0 |            958 |    1688.8 |     0.00096484216392250160
 GLOBAL    |      204372 | Julio Cesar Ribeiro                 | DF       | REPUBLICANOS  |  1055271.40 |            1083 |                     0 |            635 |    1688.0 |     0.00159958850396210870
 GLOBAL    |      160601 | Pr. Marco Feliciano                 | SP       | PL            |  1667027.49 |            1060 |                     0 |            916 |    1681.6 |     0.00100874161349312842
 GLOBAL    |      160535 | Marcon                              | RS       | PT            |  1523519.59 |            1077 |                     0 |            520 |    1667.5 |     0.00109450512546412350
 GLOBAL    |       74041 | Luiz Couto                          | PB       | PT            |  1842692.03 |            1053 |                     0 |            807 |    1660.2 |     0.00090096444385229148
 GLOBAL    |      160556 | Padre João                          | MG       | PT            |  1613172.92 |            1018 |                     0 |            946 |    1621.6 |     0.00100522391610689820
 GLOBAL    |      220534 | Fred Linhares                       | DF       | REPUBLICANOS  |  1373116.96 |            1028 |                     0 |            704 |    1612.4 |     0.00117426267897819862
 GLOBAL    |      220606 | Reimont                             | RJ       | PT            |  1641238.87 |            1001 |                     0 |           1073 |    1608.8 |     0.00098023513176969785
 GLOBAL    |       98057 | Lafayette de Andrada                | MG       | PL            |  1531037.10 |            1018 |                     0 |            700 |    1597.0 |     0.00104308380247611243
 GLOBAL    |      204369 | Caroline de Toni                    | SC       | PL            |   697937.08 |            1013 |                     0 |            674 |    1586.9 |     0.00227370066081028393
 GLOBAL    |      178970 | João Daniel                         | SE       | PT            |  1587287.83 |            1011 |                     0 |            587 |    1575.2 |     0.00099238460109657616
 GLOBAL    |      204534 | Tabata Amaral                       | SP       | PSB           |  1713267.53 |             991 |                     0 |            881 |    1574.6 |     0.00091906253543484829
 GLOBAL    |      220644 | Rosangela Moro                      | SP       | PL            |  1220320.29 |             990 |                     0 |            791 |    1564.1 |     0.00128171268872371203
 GLOBAL    |       74374 | Geraldo Resende                     | MS       | UNIAO         |  1957811.36 |             969 |                     0 |           1035 |    1557.0 |     0.00079527580226115350
 GLOBAL    |      230767 | Rodrigo da Zaeli                    | MT       | PL            |   730659.75 |             997 |                     0 |            511 |    1546.6 |     0.00211671711764607261
 GLOBAL    |      220579 | Silvia Waiãpi                       | AP       | PL            |  1472791.83 |             989 |                     0 |            586 |    1542.1 |     0.00104705904024467599
 GLOBAL    |       74253 | Julio Lopes                         | RJ       | PP            |  1561948.57 |             973 |                     0 |            670 |    1526.5 |     0.00097730490575627596
 GLOBAL    |      160610 | Valmir Assunção                     | BA       | PT            |  1638218.61 |             982 |                     0 |            446 |    1517.6 |     0.00092637209145121358
 GLOBAL    |      204479 | Nicoletti                           | RR       | PL            |  1954084.14 |             946 |                     0 |            699 |    1488.9 |     0.00076194262545931108
 GLOBAL    |      204460 | Carlos Jordy                        | RJ       | PL            |  1460168.35 |             951 |                     0 |            581 |    1484.6 |     0.00101673207750325502
 GLOBAL    |      204518 | Dr. Frederico                       | MG       | PL            |  1663534.61 |             931 |                     0 |            626 |    1459.1 |     0.00087710829172348870
 GLOBAL    |       74158 | Mário Heringer                      | MG       | PDT           |  1409343.74 |             947 |                     0 |            369 |    1457.4 |     0.00103409832437330016
 GLOBAL    |      160592 | Zeca Dirceu                         | PR       | PT            |  1573658.78 |             942 |                     0 |            442 |    1457.2 |     0.00092599489706402553
 GLOBAL    |      204360 | Silvia Cristina                     | RO       | PP            |  1955097.88 |             910 |                     0 |            755 |    1440.5 |     0.00073679175591965759
 GLOBAL    |      220704 | Carol Dartora                       | PR       | PT            |  1637237.86 |             922 |                     0 |            562 |    1439.2 |     0.00087904148515109466
 GLOBAL    |       74159 | Odair Cunha                         | MG       | PT            |  1686291.86 |             928 |                     0 |            465 |    1438.5 |     0.00085305517634414721
 GLOBAL    |      150418 | Márcio Marinho                      | BA       | REPUBLICANOS  |  1641459.36 |             892 |                     0 |            862 |    1424.2 |     0.00086764255924069908
 GLOBAL    |      220576 | Alfredo Gaspar                      | AL       | PL            |  1446135.88 |             894 |                     0 |            795 |    1420.5 |     0.00098227284147047095
 GLOBAL    |       98148 | Cobalchini                          | SC       | MDB           |  1498538.44 |             882 |                     0 |            724 |    1395.4 |     0.00093117397775928924
 GLOBAL    |      171617 | Paulão                              | AL       | PT            |  1494140.65 |             896 |                     0 |            486 |    1392.6 |     0.00093204076871879498
 GLOBAL    |      220630 | Pedro Aihara                        | MG       | PP            |  1403604.20 |             884 |                     0 |            661 |    1392.1 |     0.00099180381477912363
 GLOBAL    |      220554 | Alexandre Lindenmeyer               | RS       | PT            |  1620038.10 |             874 |                     0 |            746 |    1385.6 |     0.00085528852685625110
 GLOBAL    |      220569 | Silvye Alves                        | GO       | UNIAO         |  1299092.92 |             882 |                     0 |            548 |    1377.8 |     0.00106058618193377576
 GLOBAL    |      204388 | Bibo Nunes                          | RS       | PL            |  1920652.79 |             874 |                     0 |            665 |    1377.5 |     0.00071720407101795843
 GLOBAL    |      160548 | Jonas Donizette                     | SP       | PSB           |  1703318.52 |             878 |                     0 |            595 |    1376.5 |     0.00080812835875230195
 GLOBAL    |      220548 | Camila Jara                         | MS       | PT            |  1794980.21 |             879 |                     0 |            527 |    1371.2 |     0.00076390814358894798
 GLOBAL    |      220667 | Pedro Campos                        | PE       | PSB           |  1635566.00 |             857 |                     0 |            847 |    1370.2 |     0.00083775280239378906
 GLOBAL    |      141470 | José Guimarães                      | CE       | PT            |  1731468.95 |             881 |                     0 |            472 |    1368.7 |     0.00079048486546640065
 GLOBAL    |      220656 | Fernanda Pessoa                     | CE       | PSD           |  1696389.20 |             856 |                     0 |            743 |    1358.3 |     0.00080070068826186821
 GLOBAL    |      220646 | Felipe Becari                       | SP       | PODE          |  1147500.26 |             855 |                     0 |            564 |    1338.9 |     0.00116679712124858255
 GLOBAL    |      160665 | Augusto Coutinho                    | PE       | REPUBLICANOS  |  1782775.21 |             843 |                     0 |            659 |    1330.4 |     0.00074625224343342759
 GLOBAL    |      178835 | Afonso Motta                        | RS       | PDT           |  1832144.85 |             843 |                     0 |            505 |    1315.0 |     0.00071773801072551660
 GLOBAL    |      123756 | Antônia Lúcia                       | AC       | MDB           |  1848109.24 |             784 |                     0 |           1324 |    1308.4 |     0.00070796680828239352
 GLOBAL    |      204436 | Isnaldo Bulhões Jr.                 | AL       | MDB           |  1091226.96 |             857 |                     0 |            213 |    1306.8 |     0.00119755105757284442
 GLOBAL    |      220629 | Dandara                             | MG       | PT            |  1423684.90 |             828 |                     0 |            560 |    1298.0 |     0.00091171859728230594
 GLOBAL    |      161440 | Pezenti                             | SC       | MDB           |  1222362.32 |             823 |                     0 |            531 |    1287.6 |     0.00105337016605682021
 GLOBAL    |       73433 | Arlindo Chinaglia                   | SP       | PT            |  1479250.18 |             823 |                     0 |            482 |    1282.7 |     0.00086712850695749113
 GLOBAL    |      178993 | Carlos Henrique Gaguim              | TO       | UNIAO         |  1698097.09 |             649 |                     0 |           3066 |    1280.1 |     0.00075384382173342044
 GLOBAL    |       74057 | Alice Portugal                      | BA       | PCDOB         |  1675310.31 |             782 |                     0 |            883 |    1261.3 |     0.00075287544789239672
 GLOBAL    |      220613 | Roberto Monteiro Pai                | RJ       | PL            |  1495385.48 |             756 |                     0 |           1269 |    1260.9 |     0.00084319395691872038
 GLOBAL    |       69871 | Bacelar                             | BA       | PV            |  1764881.14 |             798 |                     0 |            590 |    1256.0 |     0.00071166265621717732
 GLOBAL    |      220610 | Dr. Fernando Máximo                 | RO       | PL            |  1886754.95 |             788 |                     0 |            738 |    1255.8 |     0.00066558722954456804
 GLOBAL    |      220553 | Denise Pessôa                       | RS       | PT            |  1816372.85 |             783 |                     0 |            807 |    1255.2 |     0.00069104754566222458
 GLOBAL    |      220625 | Delegada Ione                       | MG       | PL            |  1625963.56 |             784 |                     0 |            765 |    1252.5 |     0.00077031246628921991
 GLOBAL    |      220641 | Rodrigo Gambale                     | SP       | PODE          |  1517561.00 |             793 |                     0 |            570 |    1246.5 |     0.00082138378622012558
 GLOBAL    |      220682 | Tadeu Veneri                        | PR       | PT            |  1618983.86 |             780 |                     0 |            752 |    1245.2 |     0.00076912440621860183
 GLOBAL    |      141408 | Cleber Verde                        | MA       | MDB           |  1919355.15 |             792 |                     0 |            563 |    1244.3 |     0.00064829065115958347
 GLOBAL    |      204395 | Pedro Lupion                        | PR       | REPUBLICANOS  |  1587200.83 |             792 |                     0 |            533 |    1241.3 |     0.00078206864344948711
 GLOBAL    |      220673 | Delegado Caveira                    | PA       | PL            |   761983.53 |             761 |                     0 |            994 |    1240.9 |     0.00162851288924840672
 GLOBAL    |      220588 | Roberto Duarte                      | AC       | REPUBLICANOS  |  1765770.59 |             771 |                     0 |            738 |    1230.3 |     0.00069674962702827665
 GLOBAL    |      220658 | Luiz Gastão                         | CE       | PSD           |  1786557.96 |             733 |                     0 |           1307 |    1230.2 |     0.00068858667199355794
 GLOBAL    |      160161 | Marcelo Queiroz                     | RJ       | PSDB          |  1367406.85 |             772 |                     0 |            671 |    1225.1 |     0.00089592940096797087
 GLOBAL    |      220632 | Ana Pimentel                        | MG       | PT            |  1628901.97 |             767 |                     0 |            721 |    1222.6 |     0.00075056696014677912
 GLOBAL    |      220571 | Daniel Agrobom                      | GO       | PSD           |   585347.14 |             745 |                     0 |           1017 |    1219.2 |     0.00208286658750908051
 GLOBAL    |      204387 | Sargento Fahur                      | PR       | PL            |   765563.24 |             764 |                     0 |            720 |    1218.0 |     0.00159098548148680702
 GLOBAL    |      220539 | Defensor Stélio Dener               | RR       | UNIAO         |  1910414.03 |             759 |                     0 |            749 |    1213.4 |     0.00063515027682245403
 GLOBAL    |      178954 | Lucio Mosquini                      | RO       | PL            |  1857034.52 |             779 |                     0 |            404 |    1208.9 |     0.00065098412925571249
 GLOBAL    |      178854 | Elmar Nascimento                    | BA       | UNIAO         |  1443980.50 |             778 |                     0 |            292 |    1196.2 |     0.00082840453870395064
 GLOBAL    |      178992 | Vitor Lippi                         | SP       | PSD           |  1703741.91 |             747 |                     0 |            723 |    1192.8 |     0.00070010603894811744
 GLOBAL    |      220697 | Jadyel Alencar                      | PI       | REPUBLICANOS  |  1741857.77 |             749 |                     0 |            680 |    1191.5 |     0.00068403977668050360
 GLOBAL    |      220639 | Guilherme Boulos                    | SP       | PSOL          |  1211737.28 |             761 |                     0 |            466 |    1188.1 |     0.00098049306529547395
 GLOBAL    |      204473 | General Girão                       | RN       | PL            |  1949295.28 |             741 |                     0 |            739 |    1185.4 |     0.00060811720633725641
 GLOBAL    |      204504 | Cezinha de Madureira                | SP       | PL            |  1729366.72 |             735 |                     0 |            696 |    1172.1 |     0.00067776255113779453
 GLOBAL    |       73486 | Pompeo de Mattos                    | RS       | PDT           |  2163012.40 |             736 |                     0 |            612 |    1165.2 |     0.00053869316699247771
 GLOBAL    |       72442 | Felipe Carreras                     | PE       | PSB           |  1435861.62 |             743 |                     0 |            503 |    1164.8 |     0.00081122023444014055
 GLOBAL    |      204560 | Adolfo Viana                        | BA       | PSDB          |  1464556.82 |             756 |                     0 |            291 |    1163.1 |     0.00079416515912301716
 GLOBAL    |      220531 | Gilvan Maximo                       | DF       | REPUBLICANOS  |  1083952.43 |             752 |                     0 |            349 |    1162.9 |     0.00107283305781232485
 GLOBAL    |      220640 | Juliana Cardoso                     | SP       | PT            |  1725594.38 |             714 |                     0 |            916 |    1162.6 |     0.00067373886556121028
 GLOBAL    |      220668 | Maria Arraes                        | PE       | PSB           |  1714934.68 |             731 |                     0 |            612 |    1157.7 |     0.00067506944346125183
