Q9 - Vies ideologico dos deputados (direita / esquerda / centro)

Q9.1 - Catalogo de partidos por ideologia
 ideologia |                                  partidos                                  | qtd_partidos 
-----------+----------------------------------------------------------------------------+--------------
 centro    | AVANTE, CIDADANIA, MDB, MISSAO, PODE, PRD, PSD, PSDB, SOLIDARIEDADE, UNIAO |           10
 direita   | NOVO, PL, PP, REPUBLICANOS                                                 |            4
 esquerda  | PCDOB, PDT, PSB, PSOL, PT, PV, REDE                                        |            7
(3 rows)


Q9.1 - Lista completa partidos x ideologia
 sigla_partido | ideologia 
---------------+-----------
 AVANTE        | centro
 CIDADANIA     | centro
 MDB           | centro
 MISSAO        | centro
 PODE          | centro
 PRD           | centro
 PSD           | centro
 PSDB          | centro
 SOLIDARIEDADE | centro
 UNIAO         | centro
 NOVO          | direita
 PL            | direita
 PP            | direita
 REPUBLICANOS  | direita
 PCDOB         | esquerda
 PDT           | esquerda
 PSB           | esquerda
 PSOL          | esquerda
 PT            | esquerda
 PV            | esquerda
 REDE          | esquerda
(21 rows)


Q9.2 - Correlacao ideologia x proposicao (pct de Sim por campo)
 ano_dados | id_votacao  |                        titulo_proposicao                         | ideologia | votos_sim | votos_nao | outros | total_votos | pct_sim 
      2024 | 2477396-3   | RPD 1 CDHMIR => REQ 238/2024 CDHMIR                              | esquerda  |         0 |        10 |      0 |          10 |     0.0
      2024 | 2477396-5   | RPD 1 CDHMIR => REQ 238/2024 CDHMIR                              | esquerda  |        11 |         0 |      0 |          11 |   100.0
      2024 | 2477441-5   | RPD 1 CDHMIR => REQ 239/2024 CDHMIR                              | direita   |         5 |         0 |      0 |           5 |   100.0
      2024 | 2477441-5   | RPD 1 CDHMIR => REQ 239/2024 CDHMIR                              | esquerda  |         0 |        11 |      0 |          11 |     0.0
      2024 | 2479094-8   | REQ 4890/2024                                                    | centro    |       128 |         3 |      1 |         132 |    97.0
      2024 | 2479094-8   | REQ 4890/2024                                                    | direita   |       117 |        13 |      0 |         130 |    90.0
      2024 | 2479094-8   | REQ 4890/2024                                                    | esquerda  |        89 |         0 |      0 |          89 |   100.0
      2024 | 2479551-7   | REQ 4906/2024                                                    | centro    |       123 |         7 |      0 |         130 |    94.6
      2024 | 2479551-7   | REQ 4906/2024                                                    | direita   |        97 |        44 |      0 |         141 |    68.8
      2024 | 2479551-7   | REQ 4906/2024                                                    | esquerda  |       101 |         0 |      0 |         101 |   100.0
      2024 | 2480330-8   | (sem proposicao vinculada)                                       | centro    |       128 |        40 |      0 |         168 |    76.2
      2024 | 2480330-8   | (sem proposicao vinculada)                                       | direita   |        73 |        99 |      1 |         173 |    42.2
      2024 | 2480330-8   | (sem proposicao vinculada)                                       | esquerda  |       113 |         1 |      0 |         114 |    99.1
      2024 | 2480642-7   | REQ 4954/2024                                                    | centro    |       107 |        42 |      1 |         150 |    71.3
      2024 | 2480642-7   | REQ 4954/2024                                                    | direita   |        78 |        90 |      1 |         169 |    46.2
      2024 | 2480642-7   | REQ 4954/2024                                                    | esquerda  |       114 |         2 |      2 |         118 |    96.6
      2024 | 2481282-8   | REQ 4990/2024                                                    | centro    |       140 |        23 |      0 |         163 |    85.9
      2024 | 2481282-8   | REQ 4990/2024                                                    | direita   |       105 |        63 |      1 |         169 |    62.1
      2024 | 2481282-8   | REQ 4990/2024                                                    | esquerda  |        98 |        13 |      1 |         112 |    87.5
      2024 | 299788-65   | PRL 1 CDHMIR => PL 5882/2005                                     | direita   |         3 |         0 |      0 |           3 |   100.0
      2024 | 299788-65   | PRL 1 CDHMIR => PL 5882/2005                                     | esquerda  |         2 |         8 |      0 |          10 |    20.0
      2024 | 346155-136  | PRL 1 CDHMIR => PL 580/2007                                      | direita   |         2 |         0 |      0 |           2 |   100.0
      2024 | 346155-136  | PRL 1 CDHMIR => PL 580/2007                                      | esquerda  |         0 |         9 |      0 |           9 |     0.0
      2024 | 347421-181  | REQ 815/2007 => PEC 558/2006                                     | centro    |        41 |       116 |      0 |         157 |    26.1
      2024 | 347421-181  | REQ 815/2007 => PEC 558/2006                                     | direita   |        92 |        77 |      1 |         170 |    54.1
      2024 | 347421-181  | REQ 815/2007 => PEC 558/2006                                     | esquerda  |        14 |       102 |      0 |         116 |    12.1
      2024 | 347421-188  | REQ 815/2007 => PEC 558/2006                                     | centro    |       123 |        39 |      2 |         164 |    75.0
      2024 | 347421-188  | REQ 815/2007 => PEC 558/2006                                     | direita   |        75 |        96 |      1 |         172 |    43.6
      2024 | 347421-188  | REQ 815/2007 => PEC 558/2006                                     | esquerda  |       122 |         1 |      0 |         123 |    99.2
      2024 | 347421-192  | REQ 815/2007 => PEC 558/2006                                     | centro    |       113 |        56 |      0 |         169 |    66.9
      2024 | 347421-192  | REQ 815/2007 => PEC 558/2006                                     | direita   |        79 |        99 |      1 |         179 |    44.1
      2024 | 347421-192  | REQ 815/2007 => PEC 558/2006                                     | esquerda  |       102 |        17 |      0 |         119 |    85.7
      2024 | 347421-198  | REQ 815/2007 => PEC 558/2006                                     | centro    |        43 |       123 |      1 |         167 |    25.7
      2024 | 347421-198  | REQ 815/2007 => PEC 558/2006                                     | direita   |        93 |        80 |      1 |         174 |    53.4
      2024 | 347421-198  | REQ 815/2007 => PEC 558/2006                                     | esquerda  |        13 |        99 |      0 |         112 |    11.6
      2024 | 347421-200  | REQ 815/2007 => PEC 558/2006                                     | centro    |       140 |        46 |      2 |         188 |    74.5
      2024 | 347421-200  | REQ 815/2007 => PEC 558/2006                                     | direita   |        95 |        92 |      0 |         187 |    50.8
      2024 | 347421-200  | REQ 815/2007 => PEC 558/2006                                     | esquerda  |       109 |        16 |      0 |         125 |    87.2
      2024 | 347421-202  | REQ 815/2007 => PEC 558/2006                                     | centro    |         2 |       129 |      0 |         131 |     1.5
      2024 | 347421-202  | REQ 815/2007 => PEC 558/2006                                     | direita   |         2 |       137 |      1 |         140 |     1.4
      2024 | 347421-202  | REQ 815/2007 => PEC 558/2006                                     | esquerda  |         0 |        94 |      0 |          94 |     0.0
      2024 | 347421-205  | REQ 815/2007 => PEC 558/2006                                     | centro    |       148 |        38 |      0 |         186 |    79.6
      2024 | 347421-205  | REQ 815/2007 => PEC 558/2006                                     | direita   |        99 |        85 |      0 |         184 |    53.8
      2024 | 347421-205  | REQ 815/2007 => PEC 558/2006                                     | esquerda  |       102 |        20 |      1 |         123 |    82.9
      2024 | 347421-221  | REQ 815/2007 => PEC 558/2006                                     | centro    |       140 |        45 |      0 |         185 |    75.7
      2024 | 347421-221  | REQ 815/2007 => PEC 558/2006                                     | direita   |        98 |        86 |      0 |         184 |    53.3
      2024 | 347421-221  | REQ 815/2007 => PEC 558/2006                                     | esquerda  |       110 |        15 |      0 |         125 |    88.0
      2024 | 347421-224  | REQ 815/2007 => PEC 558/2006                                     | centro    |       145 |        37 |      0 |         182 |    79.7
      2024 | 347421-224  | REQ 815/2007 => PEC 558/2006                                     | direita   |       107 |        77 |      0 |         184 |    58.2
      2024 | 347421-224  | REQ 815/2007 => PEC 558/2006                                     | esquerda  |       106 |        15 |      1 |         122 |    86.9
      2024 | 480184-129  | REQ 3281/2015 => PL 7452/2010                                    | centro    |        93 |        27 |      3 |         123 |    75.6
      2024 | 480184-129  | REQ 3281/2015 => PL 7452/2010                                    | direita   |       123 |        18 |      2 |         143 |    86.0
      2024 | 480184-129  | REQ 3281/2015 => PL 7452/2010                                    | esquerda  |        50 |        33 |      0 |          83 |    60.2
      2024 | 496201-66   | PRL 1 CDHM => PL 844/2011                                        | direita   |         0 |         3 |      0 |           3 |     0.0
      2024 | 496201-66   | PRL 1 CDHM => PL 844/2011                                        | esquerda  |        11 |         0 |      0 |          11 |   100.0
      2024 | 537377-101  | PRL 1 CDHM => PL 3452/2012                                       | centro    |         1 |         0 |      0 |           1 |   100.0
      2024 | 537377-101  | PRL 1 CDHM => PL 3452/2012                                       | direita   |         4 |         0 |      0 |           4 |   100.0
      2024 | 537377-101  | PRL 1 CDHM => PL 3452/2012                                       | esquerda  |         0 |         9 |      0 |           9 |     0.0
      2024 | 537377-104  | PRL 1 CDHM => PL 3452/2012                                       | direita   |         0 |         4 |      0 |           4 |     0.0
      2024 | 537377-104  | PRL 1 CDHM => PL 3452/2012                                       | esquerda  |        11 |         0 |      0 |          11 |   100.0
      2024 | 537377-88   | PRL 1 CDHM => PL 3452/2012                                       | direita   |         3 |         0 |      0 |           3 |   100.0
      2024 | 537377-88   | PRL 1 CDHM => PL 3452/2012                                       | esquerda  |         0 |        10 |      0 |          10 |     0.0
      2024 | 537377-97   | PRL 1 CDHM => PL 3452/2012                                       | centro    |         1 |         0 |      0 |           1 |   100.0
      2024 | 537377-97   | PRL 1 CDHM => PL 3452/2012                                       | direita   |         5 |         0 |      0 |           5 |   100.0
      2024 | 537377-97   | PRL 1 CDHM => PL 3452/2012                                       | esquerda  |         0 |        10 |      0 |          10 |     0.0
      2024 | 541855-97   | REQ 1778/2024                                                    | centro    |       146 |         2 |      0 |         148 |    98.6
      2024 | 541855-97   | REQ 1778/2024                                                    | direita   |       143 |         0 |      2 |         145 |    98.6
      2024 | 541855-97   | REQ 1778/2024                                                    | esquerda  |        81 |        13 |      1 |          95 |    85.3
      2024 | 543252-45   | PRL 1 CCJC => PEC 164/2012                                       | centro    |         3 |        13 |      0 |          16 |    18.8
      2024 | 543252-45   | PRL 1 CCJC => PEC 164/2012                                       | direita   |         0 |        21 |      0 |          21 |     0.0
      2024 | 543252-45   | PRL 1 CCJC => PEC 164/2012                                       | esquerda  |        10 |         0 |      0 |          10 |   100.0
      2024 | 543252-60   | PRL 1 CCJC => PEC 164/2012                                       | centro    |        17 |         4 |      0 |          21 |    81.0
      2024 | 543252-60   | PRL 1 CCJC => PEC 164/2012                                       | direita   |        17 |         0 |      0 |          17 |   100.0
      2024 | 543252-60   | PRL 1 CCJC => PEC 164/2012                                       | esquerda  |         1 |        11 |      0 |          12 |     8.3
      2024 | 559138-237  | REQ 10457/2014                                                   | centro    |        33 |       103 |      0 |         136 |    24.3
      2024 | 559138-237  | REQ 10457/2014                                                   | direita   |        80 |        68 |      1 |         149 |    53.7
      2024 | 559138-237  | REQ 10457/2014                                                   | esquerda  |         0 |        97 |      0 |          97 |     0.0
      2024 | 559138-241  | REQ 10457/2014                                                   | centro    |        35 |       102 |      0 |         137 |    25.5
      2024 | 559138-241  | REQ 10457/2014                                                   | direita   |        81 |        69 |      1 |         151 |    53.6
      2024 | 559138-241  | REQ 10457/2014                                                   | esquerda  |         0 |       103 |      0 |         103 |     0.0
      2024 | 565397-185  | REQ 8837/2013 => PL 5010/2013                                    | centro    |        53 |        80 |      0 |         133 |    39.8
      2024 | 565397-185  | REQ 8837/2013 => PL 5010/2013                                    | direita   |         8 |       124 |      1 |         133 |     6.0
      2024 | 565397-185  | REQ 8837/2013 => PL 5010/2013                                    | esquerda  |        88 |         0 |      0 |          88 |   100.0
      2024 | 945492-147  | EMC 1/2024 CCJC => PL 104/2015                                   | centro    |         0 |        10 |      0 |          10 |     0.0
      2024 | 945492-147  | EMC 1/2024 CCJC => PL 104/2015                                   | direita   |         8 |         8 |      0 |          16 |    50.0
      2024 | 945492-147  | EMC 1/2024 CCJC => PL 104/2015                                   | esquerda  |         0 |         9 |      0 |           9 |     0.0
      2024 | 945492-151  | EMC 1/2024 CCJC => PL 104/2015                                   | centro    |        20 |         3 |      0 |          23 |    87.0
      2024 | 945492-151  | EMC 1/2024 CCJC => PL 104/2015                                   | direita   |         9 |        11 |      0 |          20 |    45.0
      2024 | 945492-151  | EMC 1/2024 CCJC => PL 104/2015                                   | esquerda  |        16 |         0 |      0 |          16 |   100.0
      2025 | 106701-223  | REQ 2007/2015 => PL 347/2003                                     | centro    |       161 |         1 |      0 |         162 |    99.4
      2025 | 106701-223  | REQ 2007/2015 => PL 347/2003                                     | direita   |       151 |         0 |      0 |         151 |   100.0
      2025 | 106701-223  | REQ 2007/2015 => PL 347/2003                                     | esquerda  |       115 |         0 |      1 |         116 |    99.1
      2025 | 106701-227  | REQ 2007/2015 => PL 347/2003                                     | centro    |       125 |        38 |      0 |         163 |    76.7
      2025 | 106701-227  | REQ 2007/2015 => PL 347/2003                                     | direita   |       141 |         7 |      0 |         148 |    95.3
      2025 | 106701-227  | REQ 2007/2015 => PL 347/2003                                     | esquerda  |         3 |       109 |      1 |         113 |     2.7
      2025 | 1243686-66  | PRL 1 CFT => PLP 78/2015                                         | centro    |         0 |        10 |      0 |          10 |     0.0
      2025 | 1243686-66  | PRL 1 CFT => PLP 78/2015                                         | direita   |         0 |         5 |      0 |           5 |     0.0
      2025 | 1243686-66  | PRL 1 CFT => PLP 78/2015                                         | esquerda  |         0 |        11 |      0 |          11 |     0.0
      2025 | 1302214-101 | PRL 1 CCJC => PL 1804/2015                                       | centro    |         5 |         8 |      0 |          13 |    38.5
      2025 | 1302214-101 | PRL 1 CCJC => PL 1804/2015                                       | direita   |         0 |        16 |      0 |          16 |     0.0
      2025 | 1302214-101 | PRL 1 CCJC => PL 1804/2015                                       | esquerda  |         7 |         0 |      0 |           7 |   100.0
      2025 | 1302214-120 | PRL 1 CCJC => PL 1804/2015                                       | centro    |         1 |        20 |      0 |          21 |     4.8
      2025 | 1302214-120 | PRL 1 CCJC => PL 1804/2015                                       | direita   |         1 |        23 |      0 |          24 |     4.2
      2025 | 1302214-120 | PRL 1 CCJC => PL 1804/2015                                       | esquerda  |        13 |         0 |      0 |          13 |   100.0
      2025 | 1302214-128 | PRL 1 CCJC => PL 1804/2015                                       | centro    |        16 |         1 |      0 |          17 |    94.1
      2025 | 1302214-128 | PRL 1 CCJC => PL 1804/2015                                       | direita   |        24 |         1 |      0 |          25 |    96.0
      2025 | 1302214-128 | PRL 1 CCJC => PL 1804/2015                                       | esquerda  |         1 |        13 |      0 |          14 |     7.1
      2025 | 1302214-131 | PRL 1 CCJC => PL 1804/2015                                       | centro    |        16 |         2 |      0 |          18 |    88.9
      2025 | 1302214-131 | PRL 1 CCJC => PL 1804/2015                                       | direita   |        25 |         0 |      0 |          25 |   100.0
      2025 | 1302214-131 | PRL 1 CCJC => PL 1804/2015                                       | esquerda  |         3 |        12 |      0 |          15 |    20.0
      2025 | 135198-114  | PRL 1 CDC => PL 2093/2003                                        | centro    |         4 |         0 |      0 |           4 |   100.0
      2025 | 135198-114  | PRL 1 CDC => PL 2093/2003                                        | direita   |         4 |         1 |      0 |           5 |    80.0
      2025 | 135198-114  | PRL 1 CDC => PL 2093/2003                                        | esquerda  |         5 |         0 |      0 |           5 |   100.0
      2025 | 146708-38   | (sem proposicao vinculada)                                       | centro    |       146 |         2 |      0 |         148 |    98.6
      2025 | 146708-38   | (sem proposicao vinculada)                                       | direita   |       142 |         7 |      2 |         151 |    94.0
      2025 | 146708-38   | (sem proposicao vinculada)                                       | esquerda  |       109 |         0 |      0 |         109 |   100.0
      2025 | 1672171-148 | REQ 796/2022                                                     | centro    |         4 |       108 |      0 |         112 |     3.6
      2025 | 1672171-148 | REQ 796/2022                                                     | direita   |         2 |       124 |      1 |         127 |     1.6
      2025 | 1672171-148 | REQ 796/2022                                                     | esquerda  |        13 |        64 |      0 |          77 |    16.9
      2025 | 2053121-98  | PRL 1 CTASP => PL 3550/2015                                      | centro    |         2 |         1 |      0 |           3 |    66.7
      2025 | 2053121-98  | PRL 1 CTASP => PL 3550/2015                                      | direita   |         2 |         1 |      0 |           3 |    66.7
      2025 | 2053121-98  | PRL 1 CTASP => PL 3550/2015                                      | esquerda  |        11 |         0 |      0 |          11 |   100.0
      2025 | 2121416-85  | PRL 1 CCJC => PL 6717/2016                                       | centro    |         3 |         8 |      0 |          11 |    27.3
      2025 | 2121416-85  | PRL 1 CCJC => PL 6717/2016                                       | direita   |         0 |        19 |      0 |          19 |     0.0
      2025 | 2121416-85  | PRL 1 CCJC => PL 6717/2016                                       | esquerda  |        10 |         0 |      0 |          10 |   100.0
      2025 | 2121642-102 | REQ 702/2019 => PL 6749/2016                                     | centro    |       140 |        19 |      0 |         159 |    88.1
      2025 | 2121642-102 | REQ 702/2019 => PL 6749/2016                                     | direita   |        65 |        72 |      1 |         138 |    47.1
      2025 | 2121642-102 | REQ 702/2019 => PL 6749/2016                                     | esquerda  |       114 |         2 |      0 |         116 |    98.3
      2025 | 2121642-105 | REQ 702/2019 => PL 6749/2016                                     | centro    |       129 |        27 |      1 |         157 |    82.2
      2025 | 2121642-105 | REQ 702/2019 => PL 6749/2016                                     | direita   |        68 |        76 |      1 |         145 |    46.9
      2025 | 2121642-105 | REQ 702/2019 => PL 6749/2016                                     | esquerda  |       113 |         2 |      0 |         115 |    98.3
      2025 | 2121642-88  | REQ 702/2019 => PL 6749/2016                                     | centro    |        14 |       127 |      0 |         141 |     9.9
      2025 | 2121642-88  | REQ 702/2019 => PL 6749/2016                                     | direita   |        67 |        77 |      1 |         145 |    46.2
      2025 | 2121642-88  | REQ 702/2019 => PL 6749/2016                                     | esquerda  |         1 |       107 |      1 |         109 |     0.9
      2025 | 2121642-95  | REQ 702/2019 => PL 6749/2016                                     | centro    |        19 |       133 |      0 |         152 |    12.5
      2025 | 2121642-95  | REQ 702/2019 => PL 6749/2016                                     | direita   |        64 |        70 |      1 |         135 |    47.4
      2025 | 2121642-95  | REQ 702/2019 => PL 6749/2016                                     | esquerda  |         1 |       112 |      1 |         114 |     0.9
      2025 | 2122682-86  | REQ 7697/2017 => PEC 302/2017                                    | centro    |       159 |         3 |      1 |         163 |    97.5
      2025 | 2122682-86  | REQ 7697/2017 => PEC 302/2017                                    | direita   |       153 |         2 |      0 |         155 |    98.7
      2025 | 2122682-86  | REQ 7697/2017 => PEC 302/2017                                    | esquerda  |       105 |         1 |      0 |         106 |    99.1
      2025 | 2122682-94  | REQ 7697/2017 => PEC 302/2017                                    | centro    |       147 |         2 |      0 |         149 |    98.7
      2025 | 2122682-94  | REQ 7697/2017 => PEC 302/2017                                    | direita   |       156 |         1 |      0 |         157 |    99.4
      2025 | 2122682-94  | REQ 7697/2017 => PEC 302/2017                                    | esquerda  |       111 |         0 |      2 |         113 |    98.2
      2025 | 2157806-125 | REQ 3074/2019                                                    | centro    |        56 |       104 |      0 |         160 |    35.0
      2025 | 2157806-125 | REQ 3074/2019                                                    | direita   |        97 |        57 |      2 |         156 |    62.2
      2025 | 2157806-125 | REQ 3074/2019                                                    | esquerda  |         5 |       108 |      0 |         113 |     4.4
      2025 | 2157806-131 | REQ 3074/2019                                                    | centro    |       116 |        43 |      0 |         159 |    73.0
      2025 | 2157806-131 | REQ 3074/2019                                                    | direita   |        87 |        58 |      1 |         146 |    59.6
      2025 | 2157806-131 | REQ 3074/2019                                                    | esquerda  |       105 |         2 |      1 |         108 |    97.2
      2025 | 2157806-137 | REQ 3074/2019                                                    | centro    |       123 |        47 |      2 |         172 |    71.5
      2025 | 2157806-137 | REQ 3074/2019                                                    | direita   |        92 |        68 |      2 |         162 |    56.8
      2025 | 2157806-137 | REQ 3074/2019                                                    | esquerda  |       115 |         3 |      0 |         118 |    97.5
      2025 | 2157806-143 | REQ 3074/2019                                                    | centro    |        34 |        94 |      0 |         128 |    26.6
      2025 | 2157806-143 | REQ 3074/2019                                                    | direita   |        51 |        65 |      0 |         116 |    44.0
      2025 | 2157806-143 | REQ 3074/2019                                                    | esquerda  |         2 |        95 |      1 |          98 |     2.0
      2025 | 2157806-168 | REQ 3074/2019                                                    | centro    |       124 |        39 |      0 |         163 |    76.1
      2025 | 2157806-168 | REQ 3074/2019                                                    | direita   |        88 |        55 |      0 |         143 |    61.5
      2025 | 2157806-168 | REQ 3074/2019                                                    | esquerda  |       113 |         0 |      1 |         114 |    99.1
      2025 | 2157806-177 | REQ 3074/2019                                                    | centro    |       121 |        39 |      0 |         160 |    75.6
      2025 | 2157806-177 | REQ 3074/2019                                                    | direita   |        94 |        57 |      0 |         151 |    62.3
      2025 | 2157806-177 | REQ 3074/2019                                                    | esquerda  |       112 |         2 |      1 |         115 |    97.4
      2025 | 2162802-89  | REQ 2355/2023                                                    | centro    |       123 |        26 |      1 |         150 |    82.0
      2025 | 2162802-89  | REQ 2355/2023                                                    | direita   |        68 |        75 |      1 |         144 |    47.2
      2025 | 2162802-89  | REQ 2355/2023                                                    | esquerda  |       106 |         6 |      0 |         112 |    94.6
      2025 | 2164336-110 | RPD 1 => PLP 453/2017                                            | centro    |       164 |         2 |      0 |         166 |    98.8
      2025 | 2164336-110 | RPD 1 => PLP 453/2017                                            | direita   |       161 |         0 |      0 |         161 |   100.0
      2025 | 2164336-110 | RPD 1 => PLP 453/2017                                            | esquerda  |       102 |        16 |      1 |         119 |    85.7
      2025 | 2181620-115 | PRL 1 CE => PL 10583/2018                                        | centro    |         1 |         7 |      0 |           8 |    12.5
      2025 | 2181620-115 | PRL 1 CE => PL 10583/2018                                        | direita   |         1 |        13 |      0 |          14 |     7.1
      2025 | 2181620-115 | PRL 1 CE => PL 10583/2018                                        | esquerda  |        14 |         0 |      0 |          14 |   100.0
      2025 | 2181620-123 | PRL 1 CE => PL 10583/2018                                        | centro    |         0 |         5 |      0 |           5 |     0.0
      2025 | 2181620-123 | PRL 1 CE => PL 10583/2018                                        | direita   |         1 |        12 |      0 |          13 |     7.7
      2025 | 2181620-123 | PRL 1 CE => PL 10583/2018                                        | esquerda  |        14 |         0 |      0 |          14 |   100.0
      2025 | 2191179-50  | PRL 1 CCJC => PL 471/2019                                        | centro    |         2 |        12 |      0 |          14 |    14.3
      2025 | 2191179-50  | PRL 1 CCJC => PL 471/2019                                        | direita   |         5 |         6 |      0 |          11 |    45.5
      2025 | 2191179-50  | PRL 1 CCJC => PL 471/2019                                        | esquerda  |         0 |        13 |      0 |          13 |     0.0
      2025 | 2191678-93  | REQ 715/2019 => PL 638/2019                                      | centro    |       101 |        21 |      1 |         123 |    82.1
      2025 | 2191678-93  | REQ 715/2019 => PL 638/2019                                      | direita   |        71 |        52 |      1 |         124 |    57.3
      2025 | 2191678-93  | REQ 715/2019 => PL 638/2019                                      | esquerda  |       102 |         0 |      0 |         102 |   100.0
      2025 | 2193584-7   | REQ 715/2019 => PL 638/2019                                      | centro    |       117 |        30 |      0 |         147 |    79.6
      2025 | 2193584-7   | REQ 715/2019 => PL 638/2019                                      | direita   |        63 |        83 |      1 |         147 |    42.9
      2025 | 2193584-7   | REQ 715/2019 => PL 638/2019                                      | esquerda  |       106 |         0 |      0 |         106 |   100.0
      2025 | 2195860-79  | PRL 1 CDE => PL 1844/2019                                        | centro    |         2 |         2 |      0 |           4 |    50.0
      2025 | 2195860-79  | PRL 1 CDE => PL 1844/2019                                        | direita   |         2 |         3 |      0 |           5 |    40.0
      2025 | 2195860-79  | PRL 1 CDE => PL 1844/2019                                        | esquerda  |         2 |         1 |      0 |           3 |    66.7
      2025 | 2195860-81  | PRL 1 CDE => PL 1844/2019                                        | centro    |         2 |         1 |      0 |           3 |    66.7
      2025 | 2195860-81  | PRL 1 CDE => PL 1844/2019                                        | direita   |         6 |         0 |      0 |           6 |   100.0
      2025 | 2195860-81  | PRL 1 CDE => PL 1844/2019                                        | esquerda  |         1 |         1 |      0 |           2 |    50.0
      2025 | 2220819-82  | PRL 2 CE => PL 5136/2019                                         | centro    |         5 |         3 |      0 |           8 |    62.5
      2025 | 2220819-82  | PRL 2 CE => PL 5136/2019                                         | direita   |        12 |         1 |      0 |          13 |    92.3
      2025 | 2220819-82  | PRL 2 CE => PL 5136/2019                                         | esquerda  |         0 |        13 |      0 |          13 |     0.0
      2025 | 2225224-117 | REQ 894/2021                                                     | centro    |       150 |         1 |      0 |         151 |    99.3
      2025 | 2225224-117 | REQ 894/2021                                                     | direita   |       153 |         0 |      1 |         154 |    99.4
      2025 | 2225224-117 | REQ 894/2021                                                     | esquerda  |        83 |        14 |      1 |          98 |    84.7
      2025 | 2225224-125 | REQ 894/2021                                                     | centro    |       167 |         1 |      0 |         168 |    99.4
      2025 | 2225224-125 | REQ 894/2021                                                     | direita   |       157 |         0 |      1 |         158 |    99.4
      2025 | 2225224-125 | REQ 894/2021                                                     | esquerda  |        93 |        16 |      1 |         110 |    84.5
      2025 | 2227739-64  | PRL 1 CCJC => PL 5773/2019                                       | centro    |         0 |        12 |      0 |          12 |     0.0
      2025 | 2227739-64  | PRL 1 CCJC => PL 5773/2019                                       | direita   |         1 |         9 |      0 |          10 |    10.0
      2025 | 2227739-64  | PRL 1 CCJC => PL 5773/2019                                       | esquerda  |         1 |        12 |      0 |          13 |     7.7
      2025 | 2227739-72  | PRL 1 CCJC => PL 5773/2019                                       | centro    |         0 |        14 |      0 |          14 |     0.0
      2025 | 2227739-72  | PRL 1 CCJC => PL 5773/2019                                       | direita   |         1 |        10 |      0 |          11 |     9.1
      2025 | 2227739-72  | PRL 1 CCJC => PL 5773/2019                                       | esquerda  |         0 |         9 |      0 |           9 |     0.0
      2025 | 2228358-56  | PRL 1 CASP => PL 5865/2019                                       | centro    |         1 |         5 |      0 |           6 |    16.7
      2025 | 2228358-56  | PRL 1 CASP => PL 5865/2019                                       | direita   |         0 |         1 |      0 |           1 |     0.0
      2025 | 2228358-56  | PRL 1 CASP => PL 5865/2019                                       | esquerda  |         5 |         1 |      0 |           6 |    83.3
      2025 | 2231888-29  | PRL 1 CCJC => PEC 208/2019                                       | centro    |         8 |         8 |      0 |          16 |    50.0
      2025 | 2231888-29  | PRL 1 CCJC => PEC 208/2019                                       | direita   |        18 |         5 |      0 |          23 |    78.3
      2025 | 2231888-29  | PRL 1 CCJC => PEC 208/2019                                       | esquerda  |         0 |        15 |      0 |          15 |     0.0
      2025 | 2233324-100 | REQ 1625/2022                                                    | centro    |        74 |        83 |      7 |         164 |    45.1
      2025 | 2233324-100 | REQ 1625/2022                                                    | direita   |        41 |       119 |      2 |         162 |    25.3
      2025 | 2233324-100 | REQ 1625/2022                                                    | esquerda  |       116 |         0 |      1 |         117 |    99.1
      2025 | 2233324-103 | REQ 1625/2022                                                    | centro    |       116 |        41 |      1 |         158 |    73.4
      2025 | 2233324-103 | REQ 1625/2022                                                    | direita   |        54 |       106 |      2 |         162 |    33.3
      2025 | 2233324-103 | REQ 1625/2022                                                    | esquerda  |       114 |         0 |      0 |         114 |   100.0
      2025 | 2233324-106 | REQ 1625/2022                                                    | centro    |       104 |        47 |      1 |         152 |    68.4
      2025 | 2233324-106 | REQ 1625/2022                                                    | direita   |        22 |       127 |      3 |         152 |    14.5
      2025 | 2233324-106 | REQ 1625/2022                                                    | esquerda  |       107 |         0 |      0 |         107 |   100.0
      2025 | 2233324-71  | REQ 1625/2022                                                    | centro    |        33 |        99 |      0 |         132 |    25.0
      2025 | 2233324-71  | REQ 1625/2022                                                    | direita   |        77 |        58 |      5 |         140 |    55.0
      2025 | 2233324-71  | REQ 1625/2022                                                    | esquerda  |         1 |       104 |      0 |         105 |     1.0
      2025 | 2233324-75  | REQ 1625/2022                                                    | centro    |        32 |        99 |      0 |         131 |    24.4
      2025 | 2233324-75  | REQ 1625/2022                                                    | direita   |        76 |        58 |      3 |         137 |    55.5
      2025 | 2233324-75  | REQ 1625/2022                                                    | esquerda  |         0 |       104 |      0 |         104 |     0.0
      2025 | 2233324-83  | REQ 1625/2022                                                    | centro    |        33 |        93 |      0 |         126 |    26.2
      2025 | 2233324-83  | REQ 1625/2022                                                    | direita   |        80 |        52 |      6 |         138 |    58.0
      2025 | 2233324-83  | REQ 1625/2022                                                    | esquerda  |         0 |       103 |      0 |         103 |     0.0
      2025 | 2233324-86  | REQ 1625/2022                                                    | centro    |        89 |        33 |      0 |         122 |    73.0
      2025 | 2233324-86  | REQ 1625/2022                                                    | direita   |        37 |        92 |      6 |         135 |    27.4
      2025 | 2233324-86  | REQ 1625/2022                                                    | esquerda  |       107 |         0 |      0 |         107 |   100.0
