"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"2194861-77";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-77";"PLEN";"Aprovado o Substitutivo Reformulado ao Projeto de Lei nº 1.637, de 2019, adotado pelo relator da Comissão de Constituição e Justiça e de Cidadania, ressalvados os destaques. Sim: 238; Não: 111; Abstenção: 2; Total: 351.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2194861-77";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-77";"PLEN";"Aprovado o Substitutivo Reformulado ao Projeto de Lei nº 1.637, de 2019, adotado pelo relator da Comissão de Constituição e Justiça e de Cidadania, ressalvados os destaques. Sim: 238; Não: 111; Abstenção: 2; Total: 351.";"Maioria";"";"Não"
"2194861-77";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-77";"PLEN";"Aprovado o Substitutivo Reformulado ao Projeto de Lei nº 1.637, de 2019, adotado pelo relator da Comissão de Constituição e Justiça e de Cidadania, ressalvados os destaques. Sim: 238; Não: 111; Abstenção: 2; Total: 351.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";""
"2194861-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-73";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 227; Total: 317.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2194861-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-73";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 227; Total: 317.";"Maioria";"";"Sim"
"2194861-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-73";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 227; Total: 317.";"Oposição";"";"Não"
"2194861-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-73";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 227; Total: 317.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";""
"2194861-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-73";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 227; Total: 317.";"Fdr PSOL-REDE";"";"Sim"
"2194861-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-73";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 227; Total: 317.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2194861-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-73";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 227; Total: 317.";"Bl UniPpFdrPsdbCid...";"";"Não"
"2194861-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-73";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 227; Total: 317.";"Fdr PT-PCdoB-PV";"";"Sim"
"2194861-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-73";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 227; Total: 317.";"Minoria";"";"Não"
"2194861-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-73";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 227; Total: 317.";"Governo";"";""
"2194861-73";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-73";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 227; Total: 317.";"Bl MdbPsdRepPode";"";"Liberado"
"2194861-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-66";"PLEN";"Rejeitado o Requerimento. Sim: 108; Não: 248; Abstenção: 2; Total: 358.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2194861-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-66";"PLEN";"Rejeitado o Requerimento. Sim: 108; Não: 248; Abstenção: 2; Total: 358.";"Bl MdbPsdRepPode";"";""
"2194861-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-66";"PLEN";"Rejeitado o Requerimento. Sim: 108; Não: 248; Abstenção: 2; Total: 358.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2194861-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-66";"PLEN";"Rejeitado o Requerimento. Sim: 108; Não: 248; Abstenção: 2; Total: 358.";"Minoria";"";"Não"
"2194861-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-66";"PLEN";"Rejeitado o Requerimento. Sim: 108; Não: 248; Abstenção: 2; Total: 358.";"Fdr PT-PCdoB-PV";"";"Sim"
"2194861-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-66";"PLEN";"Rejeitado o Requerimento. Sim: 108; Não: 248; Abstenção: 2; Total: 358.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";""
"2194861-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-66";"PLEN";"Rejeitado o Requerimento. Sim: 108; Não: 248; Abstenção: 2; Total: 358.";"Oposição";"";"Não"
"2194861-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-66";"PLEN";"Rejeitado o Requerimento. Sim: 108; Não: 248; Abstenção: 2; Total: 358.";"Maioria";"";""
"2194861-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-66";"PLEN";"Rejeitado o Requerimento. Sim: 108; Não: 248; Abstenção: 2; Total: 358.";"Bl UniPpFdrPsdbCid...";"";"Não"
"2194861-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-66";"PLEN";"Rejeitado o Requerimento. Sim: 108; Não: 248; Abstenção: 2; Total: 358.";"Fdr PSOL-REDE";"";"Sim"
"2194861-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-66";"PLEN";"Rejeitado o Requerimento. Sim: 108; Não: 248; Abstenção: 2; Total: 358.";"Governo";"";"Sim"
"2194861-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-62";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 247; Total: 337.";"Maioria";"";"Sim"
"2194861-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-62";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 247; Total: 337.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2194861-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-62";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 247; Total: 337.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2194861-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-62";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 247; Total: 337.";"Minoria";"";"Não"
"2194861-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-62";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 247; Total: 337.";"Governo";"";"Sim"
"2194861-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-62";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 247; Total: 337.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";""
"2194861-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-62";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 247; Total: 337.";"Bl MdbPsdRepPode";"";"Não"
"2194861-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-62";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 247; Total: 337.";"Oposição";"";"Não"
"2194861-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-62";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 247; Total: 337.";"Fdr PT-PCdoB-PV";"";"Sim"
"2194861-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-62";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 247; Total: 337.";"Fdr PSOL-REDE";"";"Sim"
"2194861-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-62";"PLEN";"Rejeitado o Requerimento. Sim: 90; Não: 247; Total: 337.";"Bl UniPpFdrPsdbCid...";"";"Não"
"2479551-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479551-7";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 321; Não: 51; Total: 372.";"Governo";"";"Sim"
"2479551-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479551-7";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 321; Não: 51; Total: 372.";"Maioria";"";"Sim"
"2479551-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479551-7";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 321; Não: 51; Total: 372.";"Fdr PSOL-REDE";"";"Sim"
"2479551-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479551-7";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 321; Não: 51; Total: 372.";"Fdr PT-PCdoB-PV";"";"Sim"
"2479551-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479551-7";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 321; Não: 51; Total: 372.";"Minoria";"";"Liberado"
"2479551-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479551-7";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 321; Não: 51; Total: 372.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2479551-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479551-7";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 321; Não: 51; Total: 372.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2479551-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479551-7";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 321; Não: 51; Total: 372.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2479551-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479551-7";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 321; Não: 51; Total: 372.";"Oposição";"";"Liberado"
"2479551-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479551-7";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 321; Não: 51; Total: 372.";"Bl MdbPsdRepPode";"";"Sim"
"2479551-7";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479551-7";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 321; Não: 51; Total: 372.";"Bl UniPpFdrPsdbCid...";"";"Sim"
"2479094-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479094-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 334; Não: 16; Total: 350.";"Minoria";"";"Liberado"
"2479094-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479094-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 334; Não: 16; Total: 350.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2479094-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479094-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 334; Não: 16; Total: 350.";"Fdr PSOL-REDE";"";"Sim"
"2479094-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479094-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 334; Não: 16; Total: 350.";"Bl MdbPsdRepPode";"";"Sim"
"2479094-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479094-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 334; Não: 16; Total: 350.";"Bl UniPpFdrPsdbCid...";"";"Sim"
"2479094-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479094-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 334; Não: 16; Total: 350.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2479094-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479094-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 334; Não: 16; Total: 350.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";""
"2479094-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479094-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 334; Não: 16; Total: 350.";"Oposição";"";"Liberado"
"2479094-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479094-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 334; Não: 16; Total: 350.";"Governo";"";"Sim"
"2479094-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479094-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 334; Não: 16; Total: 350.";"Fdr PT-PCdoB-PV";"";"Sim"
"2479094-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2479094-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 334; Não: 16; Total: 350.";"Maioria";"";"Sim"
"2258828-105";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2258828-105";"PLEN";"Aprovada a Emenda de Plenário n° 1. Sim: 267; Não: 85; Abstenção: 14; Total: 366.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"2258828-105";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2258828-105";"PLEN";"Aprovada a Emenda de Plenário n° 1. Sim: 267; Não: 85; Abstenção: 14; Total: 366.";"Bl MdbPsdRepPode";"";"Liberado"
"2258828-105";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2258828-105";"PLEN";"Aprovada a Emenda de Plenário n° 1. Sim: 267; Não: 85; Abstenção: 14; Total: 366.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2258828-105";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2258828-105";"PLEN";"Aprovada a Emenda de Plenário n° 1. Sim: 267; Não: 85; Abstenção: 14; Total: 366.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2258828-105";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2258828-105";"PLEN";"Aprovada a Emenda de Plenário n° 1. Sim: 267; Não: 85; Abstenção: 14; Total: 366.";"Minoria";"";"Sim"
"2258828-105";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2258828-105";"PLEN";"Aprovada a Emenda de Plenário n° 1. Sim: 267; Não: 85; Abstenção: 14; Total: 366.";"Maioria";"";""
"2258828-105";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2258828-105";"PLEN";"Aprovada a Emenda de Plenário n° 1. Sim: 267; Não: 85; Abstenção: 14; Total: 366.";"Oposição";"";"Sim"
"2258828-105";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2258828-105";"PLEN";"Aprovada a Emenda de Plenário n° 1. Sim: 267; Não: 85; Abstenção: 14; Total: 366.";"Bl UniPpFdrPsdbCid...";"";"Liberado"
"2258828-105";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2258828-105";"PLEN";"Aprovada a Emenda de Plenário n° 1. Sim: 267; Não: 85; Abstenção: 14; Total: 366.";"Fdr PSOL-REDE";"";"Não"
"2258828-105";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2258828-105";"PLEN";"Aprovada a Emenda de Plenário n° 1. Sim: 267; Não: 85; Abstenção: 14; Total: 366.";"Governo";"";"Não"
"2258828-105";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2258828-105";"PLEN";"Aprovada a Emenda de Plenário n° 1. Sim: 267; Não: 85; Abstenção: 14; Total: 366.";"Fdr PT-PCdoB-PV";"";"Liberado"
"2193587-83";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193587-83";"CCJC";"Aprovado o Parecer com o seguinte resultado: 38 votos ""Sim"", 13 votos ""Não"". Quórum de votação: 51 votos.";"Fdr PSOL-REDE";"";"Não"
"2193587-83";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193587-83";"CCJC";"Aprovado o Parecer com o seguinte resultado: 38 votos ""Sim"", 13 votos ""Não"". Quórum de votação: 51 votos.";"REPUBLICANOS";"";"Sim"
"2193587-83";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193587-83";"CCJC";"Aprovado o Parecer com o seguinte resultado: 38 votos ""Sim"", 13 votos ""Não"". Quórum de votação: 51 votos.";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"Sim"
"2193587-83";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193587-83";"CCJC";"Aprovado o Parecer com o seguinte resultado: 38 votos ""Sim"", 13 votos ""Não"". Quórum de votação: 51 votos.";"Maioria";"";"Não"
"2193587-83";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193587-83";"CCJC";"Aprovado o Parecer com o seguinte resultado: 38 votos ""Sim"", 13 votos ""Não"". Quórum de votação: 51 votos.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2193587-83";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193587-83";"CCJC";"Aprovado o Parecer com o seguinte resultado: 38 votos ""Sim"", 13 votos ""Não"". Quórum de votação: 51 votos.";"Fdr PT-PCdoB-PV";"";"Não"
"2193587-83";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193587-83";"CCJC";"Aprovado o Parecer com o seguinte resultado: 38 votos ""Sim"", 13 votos ""Não"". Quórum de votação: 51 votos.";"Oposição";"";"Sim"
"2193587-83";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2193587-83";"CCJC";"Aprovado o Parecer com o seguinte resultado: 38 votos ""Sim"", 13 votos ""Não"". Quórum de votação: 51 votos.";"Minoria";"";"Sim"
"2477441-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477441-5";"CDHMIR";"Rejeitado o Requerimento. Resultado:  5 votos ""Sim"", 11 votos ""Não"". Quórum de votação: 16 votos.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2477441-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477441-5";"CDHMIR";"Rejeitado o Requerimento. Resultado:  5 votos ""Sim"", 11 votos ""Não"". Quórum de votação: 16 votos.";"Oposição";"";"Sim"
"2477441-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477441-5";"CDHMIR";"Rejeitado o Requerimento. Resultado:  5 votos ""Sim"", 11 votos ""Não"". Quórum de votação: 16 votos.";"Fdr PSOL-REDE";"";"Não"
"2477441-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477441-5";"CDHMIR";"Rejeitado o Requerimento. Resultado:  5 votos ""Sim"", 11 votos ""Não"". Quórum de votação: 16 votos.";"REPUBLICANOS";"";"Sim"
"2477441-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477441-5";"CDHMIR";"Rejeitado o Requerimento. Resultado:  5 votos ""Sim"", 11 votos ""Não"". Quórum de votação: 16 votos.";"Maioria";"";"Não"
"2477441-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477441-5";"CDHMIR";"Rejeitado o Requerimento. Resultado:  5 votos ""Sim"", 11 votos ""Não"". Quórum de votação: 16 votos.";"Fdr PT-PCdoB-PV";"";"Não"
"2477441-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477441-5";"CDHMIR";"Rejeitado o Requerimento. Resultado:  5 votos ""Sim"", 11 votos ""Não"". Quórum de votação: 16 votos.";"Minoria";"";"Sim"
"2477396-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477396-5";"CDHMIR";"Aprovado o Requerimento. Resultado:  11 votos ""Sim"". Quórum de votação: 11 votos.";"REPUBLICANOS";"";"Obstrução"
"2477396-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477396-5";"CDHMIR";"Aprovado o Requerimento. Resultado:  11 votos ""Sim"". Quórum de votação: 11 votos.";"Minoria";"";"Obstrução"
"2477396-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477396-5";"CDHMIR";"Aprovado o Requerimento. Resultado:  11 votos ""Sim"". Quórum de votação: 11 votos.";"Oposição";"";"Obstrução"
"2477396-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477396-5";"CDHMIR";"Aprovado o Requerimento. Resultado:  11 votos ""Sim"". Quórum de votação: 11 votos.";"Fdr PSOL-REDE";"";"Sim"
"2477396-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477396-5";"CDHMIR";"Aprovado o Requerimento. Resultado:  11 votos ""Sim"". Quórum de votação: 11 votos.";"Fdr PT-PCdoB-PV";"";"Sim"
"2477396-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477396-5";"CDHMIR";"Aprovado o Requerimento. Resultado:  11 votos ""Sim"". Quórum de votação: 11 votos.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Obstrução"
"2477396-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477396-5";"CDHMIR";"Aprovado o Requerimento. Resultado:  11 votos ""Sim"". Quórum de votação: 11 votos.";"Maioria";"";"Sim"
"2477396-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477396-3";"CDHMIR";"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 10 votos ""Não"". Quórum de votação: 10 votos.";"Minoria";"";"Obstrução"
"2477396-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477396-3";"CDHMIR";"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 10 votos ""Não"". Quórum de votação: 10 votos.";"Oposição";"";"Obstrução"
"2477396-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477396-3";"CDHMIR";"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 10 votos ""Não"". Quórum de votação: 10 votos.";"Fdr PT-PCdoB-PV";"";"Não"
"2477396-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477396-3";"CDHMIR";"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 10 votos ""Não"". Quórum de votação: 10 votos.";"Fdr PSOL-REDE";"";"Não"
"2477396-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477396-3";"CDHMIR";"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 10 votos ""Não"". Quórum de votação: 10 votos.";"REPUBLICANOS";"";"Obstrução"
"2477396-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477396-3";"CDHMIR";"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 10 votos ""Não"". Quórum de votação: 10 votos.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Obstrução"
"2477396-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477396-3";"CDHMIR";"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 10 votos ""Não"". Quórum de votação: 10 votos.";"Maioria";"";"Não"
"2477396-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2477396-3";"CDHMIR";"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 10 votos ""Não"". Quórum de votação: 10 votos.";"Governo";"";"Não"
"2147513-171";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-171";"CCJC";"Aprovado o Parecer com o seguinte resultado: 39 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 54 votos, apresentaram votos em separado os Deputados Patrus Ananias e Célia Xakriabá.";"REPUBLICANOS";"";"Sim"
"2147513-171";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-171";"CCJC";"Aprovado o Parecer com o seguinte resultado: 39 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 54 votos, apresentaram votos em separado os Deputados Patrus Ananias e Célia Xakriabá.";"Fdr PT-PCdoB-PV";"";"Não"
"2147513-171";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-171";"CCJC";"Aprovado o Parecer com o seguinte resultado: 39 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 54 votos, apresentaram votos em separado os Deputados Patrus Ananias e Célia Xakriabá.";"Maioria";"";"Não"
"2147513-171";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-171";"CCJC";"Aprovado o Parecer com o seguinte resultado: 39 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 54 votos, apresentaram votos em separado os Deputados Patrus Ananias e Célia Xakriabá.";"Oposição";"";"Sim"
"2147513-171";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-171";"CCJC";"Aprovado o Parecer com o seguinte resultado: 39 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 54 votos, apresentaram votos em separado os Deputados Patrus Ananias e Célia Xakriabá.";"Fdr PSOL-REDE";"";"Não"
"2147513-171";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-171";"CCJC";"Aprovado o Parecer com o seguinte resultado: 39 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 54 votos, apresentaram votos em separado os Deputados Patrus Ananias e Célia Xakriabá.";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2147513-171";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-171";"CCJC";"Aprovado o Parecer com o seguinte resultado: 39 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 54 votos, apresentaram votos em separado os Deputados Patrus Ananias e Célia Xakriabá.";"Governo";"";"Não"
"2147513-171";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-171";"CCJC";"Aprovado o Parecer com o seguinte resultado: 39 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 54 votos, apresentaram votos em separado os Deputados Patrus Ananias e Célia Xakriabá.";"Minoria";"";"Sim"
"2147513-171";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-171";"CCJC";"Aprovado o Parecer com o seguinte resultado: 39 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 54 votos, apresentaram votos em separado os Deputados Patrus Ananias e Célia Xakriabá.";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"Sim"
"2147513-171";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2147513-171";"CCJC";"Aprovado o Parecer com o seguinte resultado: 39 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 54 votos, apresentaram votos em separado os Deputados Patrus Ananias e Célia Xakriabá.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2476772-6";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2476772-6";"CDHMIR";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  1 voto ""Sim"", 10 votos ""Não"". Quórum de votação: 11 votos.";"Fdr PSOL-REDE";"";"Sim"
"2476772-6";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2476772-6";"CDHMIR";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  1 voto ""Sim"", 10 votos ""Não"". Quórum de votação: 11 votos.";"Governo";"";"Sim"
"2476772-6";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2476772-6";"CDHMIR";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  1 voto ""Sim"", 10 votos ""Não"". Quórum de votação: 11 votos.";"Oposição";"";"Obstrução"
