"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"2422887-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2422887-23";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 274; Abstenção: 2; Total: 402.";"PRD";"https://dadosabertos.camara.leg.br/api/v2/partidos/38010";""
"2422887-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2422887-23";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 274; Abstenção: 2; Total: 402.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2422887-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2422887-23";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 274; Abstenção: 2; Total: 402.";"Fdr PT-PCdoB-PV";"";"Sim"
"2422887-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2422887-23";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 274; Abstenção: 2; Total: 402.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2422887-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2422887-23";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 274; Abstenção: 2; Total: 402.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";""
"2422887-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2422887-23";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 274; Abstenção: 2; Total: 402.";"Governo";"";"Sim"
"2422887-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2422887-23";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 274; Abstenção: 2; Total: 402.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";""
"2422887-23";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2422887-23";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 274; Abstenção: 2; Total: 402.";"Bl UniPpPsd...";"";"Não"
"2565804-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2565804-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 284; Não: 127; Abstenção: 1; Total: 412.";"Maioria";"";""
"2565804-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2565804-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 284; Não: 127; Abstenção: 1; Total: 412.";"PRD";"https://dadosabertos.camara.leg.br/api/v2/partidos/38010";""
"2565804-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2565804-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 284; Não: 127; Abstenção: 1; Total: 412.";"Minoria";"";"Não"
"2565804-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2565804-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 284; Não: 127; Abstenção: 1; Total: 412.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";""
"2565804-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2565804-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 284; Não: 127; Abstenção: 1; Total: 412.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2565804-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2565804-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 284; Não: 127; Abstenção: 1; Total: 412.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2565804-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2565804-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 284; Não: 127; Abstenção: 1; Total: 412.";"Solidaried";"";""
"2565804-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2565804-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 284; Não: 127; Abstenção: 1; Total: 412.";"Missão";"https://dadosabertos.camara.leg.br/api/v2/partidos/38011";"Não"
"2565804-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2565804-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 284; Não: 127; Abstenção: 1; Total: 412.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";""
"2565804-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2565804-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 284; Não: 127; Abstenção: 1; Total: 412.";"Fdr PT-PCdoB-PV";"";"Sim"
"2565804-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2565804-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 284; Não: 127; Abstenção: 1; Total: 412.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2565804-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2565804-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 284; Não: 127; Abstenção: 1; Total: 412.";"Fdr PSOL-REDE";"";"Não"
"2565804-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2565804-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 284; Não: 127; Abstenção: 1; Total: 412.";"Governo";"";""
"2565804-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2565804-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 284; Não: 127; Abstenção: 1; Total: 412.";"Oposição";"";"Não"
"2565804-8";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2565804-8";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 284; Não: 127; Abstenção: 1; Total: 412.";"Bl UniPpPsd...";"";"Sim"
"2605243-12";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2605243-12";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 317; Não: 123; Total: 440.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"2605243-12";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2605243-12";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 317; Não: 123; Total: 440.";"Solidaried";"";""
"2605243-12";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2605243-12";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 317; Não: 123; Total: 440.";"Maioria";"";""
"2605243-12";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2605243-12";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 317; Não: 123; Total: 440.";"Bl UniPpPsd...";"";"Sim"
"2605243-12";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2605243-12";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 317; Não: 123; Total: 440.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2605243-12";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2605243-12";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 317; Não: 123; Total: 440.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";""
"2605243-12";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2605243-12";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 317; Não: 123; Total: 440.";"Fdr PSOL-REDE";"";"Não"
"2605243-12";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2605243-12";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 317; Não: 123; Total: 440.";"Governo";"";"Não"
"2605243-12";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2605243-12";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 317; Não: 123; Total: 440.";"Missão";"https://dadosabertos.camara.leg.br/api/v2/partidos/38011";""
"2605243-12";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2605243-12";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 317; Não: 123; Total: 440.";"PRD";"https://dadosabertos.camara.leg.br/api/v2/partidos/38010";""
"2605243-12";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2605243-12";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 317; Não: 123; Total: 440.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2605243-12";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2605243-12";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 317; Não: 123; Total: 440.";"Fdr PT-PCdoB-PV";"";"Não"
"2605243-12";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2605243-12";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 317; Não: 123; Total: 440.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";""
"2605243-12";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2605243-12";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 317; Não: 123; Total: 440.";"Oposição";"";"Sim"
"2605243-12";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2605243-12";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 317; Não: 123; Total: 440.";"Minoria";"";""
"1228863-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1228863-64";"CCJC";"Rejeitado o Requerimento de desmembramento da PEC 32/2015. Resultado:  5 votos ""Sim"", 38 votos ""Não"". Quórum de votação: 43 votos.";"Minoria";"";"Não"
"1228863-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1228863-64";"CCJC";"Rejeitado o Requerimento de desmembramento da PEC 32/2015. Resultado:  5 votos ""Sim"", 38 votos ""Não"". Quórum de votação: 43 votos.";"REPUBLICANOS";"";"Não"
"1228863-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1228863-64";"CCJC";"Rejeitado o Requerimento de desmembramento da PEC 32/2015. Resultado:  5 votos ""Sim"", 38 votos ""Não"". Quórum de votação: 43 votos.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"1228863-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1228863-64";"CCJC";"Rejeitado o Requerimento de desmembramento da PEC 32/2015. Resultado:  5 votos ""Sim"", 38 votos ""Não"". Quórum de votação: 43 votos.";"Fdr PSOL-REDE";"";"Sim"
"1228863-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1228863-64";"CCJC";"Rejeitado o Requerimento de desmembramento da PEC 32/2015. Resultado:  5 votos ""Sim"", 38 votos ""Não"". Quórum de votação: 43 votos.";"Oposição";"";"Não"
"1228863-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1228863-64";"CCJC";"Rejeitado o Requerimento de desmembramento da PEC 32/2015. Resultado:  5 votos ""Sim"", 38 votos ""Não"". Quórum de votação: 43 votos.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"1228863-61";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1228863-61";"CCJC";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  10 votos ""Sim"", 39 votos ""Não"". Quórum de votação: 49 votos.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Liberado"
"1228863-61";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1228863-61";"CCJC";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  10 votos ""Sim"", 39 votos ""Não"". Quórum de votação: 49 votos.";"Oposição";"";"Não"
"1228863-61";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1228863-61";"CCJC";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  10 votos ""Sim"", 39 votos ""Não"". Quórum de votação: 49 votos.";"Fdr PSOL-REDE";"";"Sim"
"1228863-61";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1228863-61";"CCJC";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  10 votos ""Sim"", 39 votos ""Não"". Quórum de votação: 49 votos.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"1228863-61";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1228863-61";"CCJC";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  10 votos ""Sim"", 39 votos ""Não"". Quórum de votação: 49 votos.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"1228863-61";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1228863-61";"CCJC";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  10 votos ""Sim"", 39 votos ""Não"". Quórum de votação: 49 votos.";"Minoria";"";"Não"
"1228863-61";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1228863-61";"CCJC";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  10 votos ""Sim"", 39 votos ""Não"". Quórum de votação: 49 votos.";"REPUBLICANOS";"";"Não"
"2601990-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2601990-42";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 21, de 2026, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 421; Não: 3; Abstenção: 1; Total: 425.";"Governo";"";""
"2601990-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2601990-42";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 21, de 2026, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 421; Não: 3; Abstenção: 1; Total: 425.";"Bl AvanSolidPrd...";"";""
"2601990-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2601990-42";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 21, de 2026, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 421; Não: 3; Abstenção: 1; Total: 425.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2601990-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2601990-42";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 21, de 2026, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 421; Não: 3; Abstenção: 1; Total: 425.";"Fdr PT-PCdoB-PV";"";"Sim"
"2601990-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2601990-42";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 21, de 2026, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 421; Não: 3; Abstenção: 1; Total: 425.";"Bl UniPpPsd...";"";"Sim"
"2601990-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2601990-42";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 21, de 2026, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 421; Não: 3; Abstenção: 1; Total: 425.";"Maioria";"";""
"2601990-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2601990-42";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 21, de 2026, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 421; Não: 3; Abstenção: 1; Total: 425.";"Fdr PSOL-REDE";"";"Sim"
"2601990-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2601990-42";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 21, de 2026, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 421; Não: 3; Abstenção: 1; Total: 425.";"Minoria";"";"Sim"
"2601990-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2601990-42";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 21, de 2026, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 421; Não: 3; Abstenção: 1; Total: 425.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2601990-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2601990-42";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 21, de 2026, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 421; Não: 3; Abstenção: 1; Total: 425.";"Missão";"https://dadosabertos.camara.leg.br/api/v2/partidos/38011";"Não"
"2601990-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2601990-42";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 21, de 2026, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 421; Não: 3; Abstenção: 1; Total: 425.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";""
"2601990-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2601990-42";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 21, de 2026, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 421; Não: 3; Abstenção: 1; Total: 425.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2601990-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2601990-42";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei Complementar nº 21, de 2026, adotado pelo relator da Comissão de Finanças e Tributação. Sim: 421; Não: 3; Abstenção: 1; Total: 425.";"Oposição";"";"Sim"
"2467936-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2467936-42";"CCJC";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  21 votos ""Sim"", 33 votos ""Não"", 1 Abstenção. Quórum de votação: 55 votos.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2467936-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2467936-42";"CCJC";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  21 votos ""Sim"", 33 votos ""Não"", 1 Abstenção. Quórum de votação: 55 votos.";"Maioria";"";"Sim"
"2467936-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2467936-42";"CCJC";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  21 votos ""Sim"", 33 votos ""Não"", 1 Abstenção. Quórum de votação: 55 votos.";"Governo";"";"Sim"
"2467936-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2467936-42";"CCJC";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  21 votos ""Sim"", 33 votos ""Não"", 1 Abstenção. Quórum de votação: 55 votos.";"Fdr PT-PCdoB-PV";"";"Sim"
"2467936-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2467936-42";"CCJC";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  21 votos ""Sim"", 33 votos ""Não"", 1 Abstenção. Quórum de votação: 55 votos.";"Minoria";"";"Não"
"2467936-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2467936-42";"CCJC";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  21 votos ""Sim"", 33 votos ""Não"", 1 Abstenção. Quórum de votação: 55 votos.";"Oposição";"";"Não"
"2467936-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2467936-42";"CCJC";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  21 votos ""Sim"", 33 votos ""Não"", 1 Abstenção. Quórum de votação: 55 votos.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2191208-67";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2191208-67";"PLEN";"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 488, de 2019, adotada pelo relator da Comissão de Constituição e Justiça e de Cidadania, ressalvado o destaque. Sim: 436; Não: 3; Total: 439.";"Fdr PT-PCdoB-PV";"";"Sim"
"2191208-67";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2191208-67";"PLEN";"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 488, de 2019, adotada pelo relator da Comissão de Constituição e Justiça e de Cidadania, ressalvado o destaque. Sim: 436; Não: 3; Total: 439.";"Bl AvanSolidPrd...";"";""
"2191208-67";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2191208-67";"PLEN";"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 488, de 2019, adotada pelo relator da Comissão de Constituição e Justiça e de Cidadania, ressalvado o destaque. Sim: 436; Não: 3; Total: 439.";"Maioria";"";"Sim"
"2191208-67";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2191208-67";"PLEN";"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 488, de 2019, adotada pelo relator da Comissão de Constituição e Justiça e de Cidadania, ressalvado o destaque. Sim: 436; Não: 3; Total: 439.";"Bl UniPpPsd...";"";"Sim"
"2191208-67";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2191208-67";"PLEN";"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 488, de 2019, adotada pelo relator da Comissão de Constituição e Justiça e de Cidadania, ressalvado o destaque. Sim: 436; Não: 3; Total: 439.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2191208-67";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2191208-67";"PLEN";"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 488, de 2019, adotada pelo relator da Comissão de Constituição e Justiça e de Cidadania, ressalvado o destaque. Sim: 436; Não: 3; Total: 439.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";""
"2191208-67";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2191208-67";"PLEN";"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 488, de 2019, adotada pelo relator da Comissão de Constituição e Justiça e de Cidadania, ressalvado o destaque. Sim: 436; Não: 3; Total: 439.";"Minoria";"";"Sim"
"2191208-67";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2191208-67";"PLEN";"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 488, de 2019, adotada pelo relator da Comissão de Constituição e Justiça e de Cidadania, ressalvado o destaque. Sim: 436; Não: 3; Total: 439.";"Missão";"https://dadosabertos.camara.leg.br/api/v2/partidos/38011";"Sim"
"2191208-67";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2191208-67";"PLEN";"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 488, de 2019, adotada pelo relator da Comissão de Constituição e Justiça e de Cidadania, ressalvado o destaque. Sim: 436; Não: 3; Total: 439.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2191208-67";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2191208-67";"PLEN";"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 488, de 2019, adotada pelo relator da Comissão de Constituição e Justiça e de Cidadania, ressalvado o destaque. Sim: 436; Não: 3; Total: 439.";"Oposição";"";"Sim"
"2191208-67";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2191208-67";"PLEN";"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 488, de 2019, adotada pelo relator da Comissão de Constituição e Justiça e de Cidadania, ressalvado o destaque. Sim: 436; Não: 3; Total: 439.";"Fdr PSOL-REDE";"";"Sim"
"2191208-67";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2191208-67";"PLEN";"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 488, de 2019, adotada pelo relator da Comissão de Constituição e Justiça e de Cidadania, ressalvado o destaque. Sim: 436; Não: 3; Total: 439.";"Governo";"";"Sim"
"2191208-67";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2191208-67";"PLEN";"Aprovada a Subemenda Substitutiva Global ao Projeto de Lei nº 488, de 2019, adotada pelo relator da Comissão de Constituição e Justiça e de Cidadania, ressalvado o destaque. Sim: 436; Não: 3; Total: 439.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2447259-99";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2447259-99";"PLEN";"Mantido o texto. Sim: 343; Não: 97; Abstenção: 1; Total: 441.";"Missão";"https://dadosabertos.camara.leg.br/api/v2/partidos/38011";"Não"
"2447259-99";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2447259-99";"PLEN";"Mantido o texto. Sim: 343; Não: 97; Abstenção: 1; Total: 441.";"Fdr PSOL-REDE";"";"Sim"
"2447259-99";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2447259-99";"PLEN";"Mantido o texto. Sim: 343; Não: 97; Abstenção: 1; Total: 441.";"Oposição";"";"Não"
"2447259-99";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2447259-99";"PLEN";"Mantido o texto. Sim: 343; Não: 97; Abstenção: 1; Total: 441.";"Governo";"";"Sim"
"2447259-99";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2447259-99";"PLEN";"Mantido o texto. Sim: 343; Não: 97; Abstenção: 1; Total: 441.";"Maioria";"";"Sim"
"2447259-99";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2447259-99";"PLEN";"Mantido o texto. Sim: 343; Não: 97; Abstenção: 1; Total: 441.";"Minoria";"";"Não"
"2447259-99";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2447259-99";"PLEN";"Mantido o texto. Sim: 343; Não: 97; Abstenção: 1; Total: 441.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2447259-99";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2447259-99";"PLEN";"Mantido o texto. Sim: 343; Não: 97; Abstenção: 1; Total: 441.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";""
"2447259-99";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2447259-99";"PLEN";"Mantido o texto. Sim: 343; Não: 97; Abstenção: 1; Total: 441.";"Bl UniPpPsd...";"";"Sim"
"2447259-99";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2447259-99";"PLEN";"Mantido o texto. Sim: 343; Não: 97; Abstenção: 1; Total: 441.";"Fdr PT-PCdoB-PV";"";"Sim"
"2447259-99";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2447259-99";"PLEN";"Mantido o texto. Sim: 343; Não: 97; Abstenção: 1; Total: 441.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Liberado"
"2447259-99";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2447259-99";"PLEN";"Mantido o texto. Sim: 343; Não: 97; Abstenção: 1; Total: 441.";"Bl AvanSolidPrd...";"";""
"2447259-99";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2447259-99";"PLEN";"Mantido o texto. Sim: 343; Não: 97; Abstenção: 1; Total: 441.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2427146-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2427146-54";"CCJC";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  20 votos ""Sim"", 26 votos ""Não"". Quórum de votação: 46 votos.";"Maioria";"";"Não"
"2427146-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2427146-54";"CCJC";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  20 votos ""Sim"", 26 votos ""Não"". Quórum de votação: 46 votos.";"Oposição";"";"Sim"
"2427146-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2427146-54";"CCJC";"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  20 votos ""Sim"", 26 votos ""Não"". Quórum de votação: 46 votos.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Sim"
