"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"545304-134";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-134";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei nº 3.899, de 2012, adotado pelo relator da Comissão Especial, ressalvados os destaques. Sim: 275; Não: 133; Abstenção: 1; Total: 409.";"Bl UniPpPsd...";"";""
"545304-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-132";"PLEN";"Rejeitada a preferência. Sim: 162; Não: 234; Total: 396.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"545304-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-132";"PLEN";"Rejeitada a preferência. Sim: 162; Não: 234; Total: 396.";"Oposição";"";"Sim"
"545304-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-132";"PLEN";"Rejeitada a preferência. Sim: 162; Não: 234; Total: 396.";"Maioria";"";"Não"
"545304-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-132";"PLEN";"Rejeitada a preferência. Sim: 162; Não: 234; Total: 396.";"Fdr PT-PCdoB-PV";"";"Não"
"545304-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-132";"PLEN";"Rejeitada a preferência. Sim: 162; Não: 234; Total: 396.";"Governo";"";"Não"
"545304-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-132";"PLEN";"Rejeitada a preferência. Sim: 162; Não: 234; Total: 396.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"545304-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-132";"PLEN";"Rejeitada a preferência. Sim: 162; Não: 234; Total: 396.";"Minoria";"";"Sim"
"545304-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-132";"PLEN";"Rejeitada a preferência. Sim: 162; Não: 234; Total: 396.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"545304-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-132";"PLEN";"Rejeitada a preferência. Sim: 162; Não: 234; Total: 396.";"Bl AvanSolidPrd...";"";""
"545304-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-132";"PLEN";"Rejeitada a preferência. Sim: 162; Não: 234; Total: 396.";"Bl UniPpPsd...";"";""
"545304-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-132";"PLEN";"Rejeitada a preferência. Sim: 162; Não: 234; Total: 396.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";""
"545304-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-132";"PLEN";"Rejeitada a preferência. Sim: 162; Não: 234; Total: 396.";"Fdr PSOL-REDE";"";""
"545304-128";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-128";"PLEN";"Rejeitado o Requerimento. Sim: 148; Não: 277; Total: 425.";"Maioria";"";""
"545304-128";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-128";"PLEN";"Rejeitado o Requerimento. Sim: 148; Não: 277; Total: 425.";"Oposição";"";"Sim"
"545304-128";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-128";"PLEN";"Rejeitado o Requerimento. Sim: 148; Não: 277; Total: 425.";"Fdr PSOL-REDE";"";"Sim"
"545304-128";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-128";"PLEN";"Rejeitado o Requerimento. Sim: 148; Não: 277; Total: 425.";"Bl UniPpPsd...";"";""
"545304-128";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-128";"PLEN";"Rejeitado o Requerimento. Sim: 148; Não: 277; Total: 425.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"545304-128";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-128";"PLEN";"Rejeitado o Requerimento. Sim: 148; Não: 277; Total: 425.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"545304-128";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-128";"PLEN";"Rejeitado o Requerimento. Sim: 148; Não: 277; Total: 425.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";""
"545304-128";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-128";"PLEN";"Rejeitado o Requerimento. Sim: 148; Não: 277; Total: 425.";"Governo";"";"Não"
"545304-128";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-128";"PLEN";"Rejeitado o Requerimento. Sim: 148; Não: 277; Total: 425.";"Bl AvanSolidPrd...";"";""
"545304-128";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-128";"PLEN";"Rejeitado o Requerimento. Sim: 148; Não: 277; Total: 425.";"Minoria";"";"Sim"
"545304-128";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-128";"PLEN";"Rejeitado o Requerimento. Sim: 148; Não: 277; Total: 425.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"545304-128";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-128";"PLEN";"Rejeitado o Requerimento. Sim: 148; Não: 277; Total: 425.";"Fdr PT-PCdoB-PV";"";"Não"
"545304-120";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-120";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 264; Total: 390.";"Minoria";"";"Sim"
"545304-120";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-120";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 264; Total: 390.";"Bl AvanSolidPrd...";"";""
"545304-120";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-120";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 264; Total: 390.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"545304-120";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-120";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 264; Total: 390.";"Bl UniPpPsd...";"";""
"545304-120";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-120";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 264; Total: 390.";"Maioria";"";"Não"
"545304-120";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-120";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 264; Total: 390.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Não"
"545304-120";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-120";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 264; Total: 390.";"Fdr PSOL-REDE";"";""
"545304-120";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-120";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 264; Total: 390.";"Fdr PT-PCdoB-PV";"";"Não"
"545304-120";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-120";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 264; Total: 390.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"545304-120";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-120";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 264; Total: 390.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"545304-120";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-120";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 264; Total: 390.";"Oposição";"";"Sim"
"545304-120";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-120";"PLEN";"Rejeitado o Requerimento. Sim: 126; Não: 264; Total: 390.";"Governo";"";"Não"
"545304-112";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-112";"PLEN";"Rejeitado o Requerimento. Sim: 137; Não: 279; Total: 416.";"Minoria";"";"Sim"
"545304-112";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-112";"PLEN";"Rejeitado o Requerimento. Sim: 137; Não: 279; Total: 416.";"Oposição";"";"Sim"
"545304-112";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-112";"PLEN";"Rejeitado o Requerimento. Sim: 137; Não: 279; Total: 416.";"Fdr PT-PCdoB-PV";"";"Não"
"545304-112";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-112";"PLEN";"Rejeitado o Requerimento. Sim: 137; Não: 279; Total: 416.";"Bl AvanSolidPrd...";"";""
"545304-112";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-112";"PLEN";"Rejeitado o Requerimento. Sim: 137; Não: 279; Total: 416.";"Maioria";"";""
"545304-112";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-112";"PLEN";"Rejeitado o Requerimento. Sim: 137; Não: 279; Total: 416.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"545304-112";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-112";"PLEN";"Rejeitado o Requerimento. Sim: 137; Não: 279; Total: 416.";"Governo";"";"Não"
"545304-112";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-112";"PLEN";"Rejeitado o Requerimento. Sim: 137; Não: 279; Total: 416.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";""
"545304-112";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-112";"PLEN";"Rejeitado o Requerimento. Sim: 137; Não: 279; Total: 416.";"Bl UniPpPsd...";"";""
"545304-112";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-112";"PLEN";"Rejeitado o Requerimento. Sim: 137; Não: 279; Total: 416.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"545304-112";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-112";"PLEN";"Rejeitado o Requerimento. Sim: 137; Não: 279; Total: 416.";"Fdr PSOL-REDE";"";""
"545304-112";"https://dadosabertos.camara.leg.br/api/v2/votacoes/545304-112";"PLEN";"Rejeitado o Requerimento. Sim: 137; Não: 279; Total: 416.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2575077-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2575077-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 300; Não: 100; Total: 400.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2575077-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2575077-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 300; Não: 100; Total: 400.";"Bl UniPpPsd...";"";""
"2575077-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2575077-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 300; Não: 100; Total: 400.";"Maioria";"";""
"2575077-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2575077-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 300; Não: 100; Total: 400.";"Oposição";"";"Não"
"2575077-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2575077-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 300; Não: 100; Total: 400.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2575077-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2575077-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 300; Não: 100; Total: 400.";"Fdr PSOL-REDE";"";""
"2575077-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2575077-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 300; Não: 100; Total: 400.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";""
"2575077-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2575077-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 300; Não: 100; Total: 400.";"Governo";"";""
"2575077-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2575077-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 300; Não: 100; Total: 400.";"Bl AvanSolidPrd...";"";""
"2575077-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2575077-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 300; Não: 100; Total: 400.";"Minoria";"";"Não"
"2575077-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2575077-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 300; Não: 100; Total: 400.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2575077-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2575077-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 300; Não: 100; Total: 400.";"Fdr PT-PCdoB-PV";"";"Sim"
"2557801-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2557801-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 382; Não: 33; Total: 415.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2557801-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2557801-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 382; Não: 33; Total: 415.";"Governo";"";""
"2557801-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2557801-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 382; Não: 33; Total: 415.";"Bl UniPpPsd...";"";""
"2557801-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2557801-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 382; Não: 33; Total: 415.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Liberado"
"2557801-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2557801-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 382; Não: 33; Total: 415.";"Fdr PT-PCdoB-PV";"";"Sim"
"2557801-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2557801-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 382; Não: 33; Total: 415.";"Fdr PSOL-REDE";"";""
"2557801-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2557801-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 382; Não: 33; Total: 415.";"Maioria";"";""
"2557801-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2557801-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 382; Não: 33; Total: 415.";"Bl AvanSolidPrd...";"";""
"2557801-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2557801-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 382; Não: 33; Total: 415.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2557801-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2557801-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 382; Não: 33; Total: 415.";"Oposição";"";""
"2557801-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2557801-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 382; Não: 33; Total: 415.";"Minoria";"";"Não"
"2557801-10";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2557801-10";"PLEN";"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 382; Não: 33; Total: 415.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2486461-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2486461-64";"PLEN";"Rejeitado o Requerimento. Sim: 88; Não: 270; Total: 358.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";""
"2486461-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2486461-64";"PLEN";"Rejeitado o Requerimento. Sim: 88; Não: 270; Total: 358.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";""
"2486461-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2486461-64";"PLEN";"Rejeitado o Requerimento. Sim: 88; Não: 270; Total: 358.";"Governo";"";"Não"
"2486461-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2486461-64";"PLEN";"Rejeitado o Requerimento. Sim: 88; Não: 270; Total: 358.";"Oposição";"";"Sim"
"2486461-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2486461-64";"PLEN";"Rejeitado o Requerimento. Sim: 88; Não: 270; Total: 358.";"Maioria";"";""
"2486461-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2486461-64";"PLEN";"Rejeitado o Requerimento. Sim: 88; Não: 270; Total: 358.";"Bl AvanSolidPrd...";"";""
"2486461-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2486461-64";"PLEN";"Rejeitado o Requerimento. Sim: 88; Não: 270; Total: 358.";"Fdr PT-PCdoB-PV";"";"Não"
"2486461-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2486461-64";"PLEN";"Rejeitado o Requerimento. Sim: 88; Não: 270; Total: 358.";"Minoria";"";"Sim"
"2486461-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2486461-64";"PLEN";"Rejeitado o Requerimento. Sim: 88; Não: 270; Total: 358.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2486461-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2486461-64";"PLEN";"Rejeitado o Requerimento. Sim: 88; Não: 270; Total: 358.";"Bl UniPpPsd...";"";""
"2486461-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2486461-64";"PLEN";"Rejeitado o Requerimento. Sim: 88; Não: 270; Total: 358.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2486461-64";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2486461-64";"PLEN";"Rejeitado o Requerimento. Sim: 88; Não: 270; Total: 358.";"Fdr PSOL-REDE";"";""
"2570007-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-69";"PLEN";"Aprovada a Emenda de Plenário nº 6. Sim: 426; Não: 17; Total: 443.";"Minoria";"";"Sim"
"2570007-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-69";"PLEN";"Aprovada a Emenda de Plenário nº 6. Sim: 426; Não: 17; Total: 443.";"Fdr PT-PCdoB-PV";"";"Sim"
"2570007-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-69";"PLEN";"Aprovada a Emenda de Plenário nº 6. Sim: 426; Não: 17; Total: 443.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2570007-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-69";"PLEN";"Aprovada a Emenda de Plenário nº 6. Sim: 426; Não: 17; Total: 443.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2570007-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-69";"PLEN";"Aprovada a Emenda de Plenário nº 6. Sim: 426; Não: 17; Total: 443.";"Bl AvanSolidPrd...";"";"Sim"
"2570007-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-69";"PLEN";"Aprovada a Emenda de Plenário nº 6. Sim: 426; Não: 17; Total: 443.";"Maioria";"";"Sim"
"2570007-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-69";"PLEN";"Aprovada a Emenda de Plenário nº 6. Sim: 426; Não: 17; Total: 443.";"Governo";"";"Sim"
"2570007-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-69";"PLEN";"Aprovada a Emenda de Plenário nº 6. Sim: 426; Não: 17; Total: 443.";"Oposição";"";"Sim"
"2570007-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-69";"PLEN";"Aprovada a Emenda de Plenário nº 6. Sim: 426; Não: 17; Total: 443.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2570007-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-69";"PLEN";"Aprovada a Emenda de Plenário nº 6. Sim: 426; Não: 17; Total: 443.";"Fdr PSOL-REDE";"";"Sim"
"2570007-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-69";"PLEN";"Aprovada a Emenda de Plenário nº 6. Sim: 426; Não: 17; Total: 443.";"Bl PlUniPpPsd...";"";"Sim"
"2570007-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-66";"PLEN";"Aprovada a Emenda de Plenário nº 1. Sim: 445; Não: 10; Total: 455.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2570007-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-66";"PLEN";"Aprovada a Emenda de Plenário nº 1. Sim: 445; Não: 10; Total: 455.";"Governo";"";""
"2570007-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-66";"PLEN";"Aprovada a Emenda de Plenário nº 1. Sim: 445; Não: 10; Total: 455.";"Fdr PT-PCdoB-PV";"";"Sim"
"2570007-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-66";"PLEN";"Aprovada a Emenda de Plenário nº 1. Sim: 445; Não: 10; Total: 455.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2570007-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-66";"PLEN";"Aprovada a Emenda de Plenário nº 1. Sim: 445; Não: 10; Total: 455.";"Bl AvanSolidPrd...";"";""
"2570007-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-66";"PLEN";"Aprovada a Emenda de Plenário nº 1. Sim: 445; Não: 10; Total: 455.";"Minoria";"";"Sim"
"2570007-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-66";"PLEN";"Aprovada a Emenda de Plenário nº 1. Sim: 445; Não: 10; Total: 455.";"Oposição";"";"Sim"
"2570007-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-66";"PLEN";"Aprovada a Emenda de Plenário nº 1. Sim: 445; Não: 10; Total: 455.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2570007-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-66";"PLEN";"Aprovada a Emenda de Plenário nº 1. Sim: 445; Não: 10; Total: 455.";"Bl PlUniPpPsd...";"";""
"2570007-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-66";"PLEN";"Aprovada a Emenda de Plenário nº 1. Sim: 445; Não: 10; Total: 455.";"Maioria";"";"Sim"
"2570007-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-66";"PLEN";"Aprovada a Emenda de Plenário nº 1. Sim: 445; Não: 10; Total: 455.";"Fdr PSOL-REDE";"";"Sim"
"2570007-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-63";"PLEN";"Aprovada a Emenda de Plenário nº 4. Sim: 361; Não: 77; Abstenção: 1; Total: 439.";"Bl AvanSolidPrd...";"";""
"2570007-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-63";"PLEN";"Aprovada a Emenda de Plenário nº 4. Sim: 361; Não: 77; Abstenção: 1; Total: 439.";"Governo";"";""
"2570007-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-63";"PLEN";"Aprovada a Emenda de Plenário nº 4. Sim: 361; Não: 77; Abstenção: 1; Total: 439.";"Minoria";"";"Sim"
"2570007-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-63";"PLEN";"Aprovada a Emenda de Plenário nº 4. Sim: 361; Não: 77; Abstenção: 1; Total: 439.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2570007-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-63";"PLEN";"Aprovada a Emenda de Plenário nº 4. Sim: 361; Não: 77; Abstenção: 1; Total: 439.";"Bl PlUniPpPsd...";"";""
"2570007-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-63";"PLEN";"Aprovada a Emenda de Plenário nº 4. Sim: 361; Não: 77; Abstenção: 1; Total: 439.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2570007-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-63";"PLEN";"Aprovada a Emenda de Plenário nº 4. Sim: 361; Não: 77; Abstenção: 1; Total: 439.";"Oposição";"";""
"2570007-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-63";"PLEN";"Aprovada a Emenda de Plenário nº 4. Sim: 361; Não: 77; Abstenção: 1; Total: 439.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2570007-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-63";"PLEN";"Aprovada a Emenda de Plenário nº 4. Sim: 361; Não: 77; Abstenção: 1; Total: 439.";"Maioria";"";"Sim"
"2570007-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-63";"PLEN";"Aprovada a Emenda de Plenário nº 4. Sim: 361; Não: 77; Abstenção: 1; Total: 439.";"Fdr PT-PCdoB-PV";"";""
"2570007-63";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2570007-63";"PLEN";"Aprovada a Emenda de Plenário nº 4. Sim: 361; Não: 77; Abstenção: 1; Total: 439.";"Fdr PSOL-REDE";"";"Sim"
"374450-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/374450-132";"PLEN";"Mantido o texto. Sim: 409; Não: 21; Total: 430.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"374450-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/374450-132";"PLEN";"Mantido o texto. Sim: 409; Não: 21; Total: 430.";"Fdr PSOL-REDE";"";"Sim"
"374450-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/374450-132";"PLEN";"Mantido o texto. Sim: 409; Não: 21; Total: 430.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"374450-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/374450-132";"PLEN";"Mantido o texto. Sim: 409; Não: 21; Total: 430.";"Maioria";"";"Sim"
"374450-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/374450-132";"PLEN";"Mantido o texto. Sim: 409; Não: 21; Total: 430.";"Governo";"";"Sim"
"374450-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/374450-132";"PLEN";"Mantido o texto. Sim: 409; Não: 21; Total: 430.";"Minoria";"";"Sim"
"374450-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/374450-132";"PLEN";"Mantido o texto. Sim: 409; Não: 21; Total: 430.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"374450-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/374450-132";"PLEN";"Mantido o texto. Sim: 409; Não: 21; Total: 430.";"Oposição";"";"Sim"
"374450-132";"https://dadosabertos.camara.leg.br/api/v2/votacoes/374450-132";"PLEN";"Mantido o texto. Sim: 409; Não: 21; Total: 430.";"Bl AvanSolidPrd...";"";""
