"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"259094-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-140";"PLEN";"Mantido o texto. Sim: 326; não: 161: total: 487.";"Maioria";"";"Sim"
"259094-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-140";"PLEN";"Mantido o texto. Sim: 326; não: 161: total: 487.";"Fdr PSOL-REDE";"";""
"259094-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-140";"PLEN";"Mantido o texto. Sim: 326; não: 161: total: 487.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"259094-136";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-136";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 371; não: 121; abstenção: 3; total: 495.";"Bl MdbPsdRepPode";"";"Sim"
"259094-136";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-136";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 371; não: 121; abstenção: 3; total: 495.";"Bl UniPpFdrPsdbCid...";"";"Sim"
"259094-136";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-136";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 371; não: 121; abstenção: 3; total: 495.";"Fdr PT-PCdoB-PV";"";"Sim"
"259094-136";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-136";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 371; não: 121; abstenção: 3; total: 495.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Obstrução"
"259094-136";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-136";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 371; não: 121; abstenção: 3; total: 495.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"259094-136";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-136";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 371; não: 121; abstenção: 3; total: 495.";"Governo";"";"Sim"
"259094-136";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-136";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 371; não: 121; abstenção: 3; total: 495.";"Fdr PSOL-REDE";"";""
"259094-136";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-136";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 371; não: 121; abstenção: 3; total: 495.";"Maioria";"";"Sim"
"259094-136";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-136";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 371; não: 121; abstenção: 3; total: 495.";"Minoria";"";"Não"
"259094-136";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-136";"PLEN";"Aprovada, em primeiro turno, a Proposta de Emenda à Constituição nº 45, de 2019, ressalvados os destaques. Sim: 371; não: 121; abstenção: 3; total: 495.";"Oposição";"";"Não"
"259094-134";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-134";"PLEN";"Aprovada a preferência. Sim: 309; não: 28; abstenção: 3; total: 340.";"Fdr PT-PCdoB-PV";"";"Sim"
"259094-134";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-134";"PLEN";"Aprovada a preferência. Sim: 309; não: 28; abstenção: 3; total: 340.";"Minoria";"";"Obstrução"
"259094-134";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-134";"PLEN";"Aprovada a preferência. Sim: 309; não: 28; abstenção: 3; total: 340.";"Bl MdbPsdRepPode";"";"Sim"
"259094-134";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-134";"PLEN";"Aprovada a preferência. Sim: 309; não: 28; abstenção: 3; total: 340.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Obstrução"
"259094-134";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-134";"PLEN";"Aprovada a preferência. Sim: 309; não: 28; abstenção: 3; total: 340.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Obstrução"
"259094-134";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-134";"PLEN";"Aprovada a preferência. Sim: 309; não: 28; abstenção: 3; total: 340.";"Oposição";"";"Obstrução"
"259094-134";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-134";"PLEN";"Aprovada a preferência. Sim: 309; não: 28; abstenção: 3; total: 340.";"Maioria";"";"Sim"
"259094-134";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-134";"PLEN";"Aprovada a preferência. Sim: 309; não: 28; abstenção: 3; total: 340.";"Bl UniPpFdrPsdbCid...";"";"Sim"
"259094-134";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-134";"PLEN";"Aprovada a preferência. Sim: 309; não: 28; abstenção: 3; total: 340.";"Governo";"";"Sim"
"259094-134";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-134";"PLEN";"Aprovada a preferência. Sim: 309; não: 28; abstenção: 3; total: 340.";"Fdr PSOL-REDE";"";""
"259094-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-129";"PLEN";"Aprovado o Requerimento. Sim: 340; não: 42; abstenção: 3; total: 385.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Obstrução"
"259094-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-129";"PLEN";"Aprovado o Requerimento. Sim: 340; não: 42; abstenção: 3; total: 385.";"Maioria";"";"Sim"
"259094-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-129";"PLEN";"Aprovado o Requerimento. Sim: 340; não: 42; abstenção: 3; total: 385.";"Minoria";"";"Obstrução"
"259094-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-129";"PLEN";"Aprovado o Requerimento. Sim: 340; não: 42; abstenção: 3; total: 385.";"Bl UniPpFdrPsdbCid...";"";"Sim"
"259094-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-129";"PLEN";"Aprovado o Requerimento. Sim: 340; não: 42; abstenção: 3; total: 385.";"Oposição";"";""
"259094-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-129";"PLEN";"Aprovado o Requerimento. Sim: 340; não: 42; abstenção: 3; total: 385.";"Governo";"";"Sim"
"259094-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-129";"PLEN";"Aprovado o Requerimento. Sim: 340; não: 42; abstenção: 3; total: 385.";"Bl MdbPsdRepPode";"";"Sim"
"259094-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-129";"PLEN";"Aprovado o Requerimento. Sim: 340; não: 42; abstenção: 3; total: 385.";"Fdr PSOL-REDE";"";""
"259094-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-129";"PLEN";"Aprovado o Requerimento. Sim: 340; não: 42; abstenção: 3; total: 385.";"Fdr PT-PCdoB-PV";"";"Sim"
"259094-129";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-129";"PLEN";"Aprovado o Requerimento. Sim: 340; não: 42; abstenção: 3; total: 385.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Obstrução"
"259094-125";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-125";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 318; abstenção: 3; total: 365.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Obstrução"
"259094-125";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-125";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 318; abstenção: 3; total: 365.";"Bl UniPpFdrPsdbCid...";"";"Não"
"259094-125";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-125";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 318; abstenção: 3; total: 365.";"Governo";"";"Não"
"259094-125";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-125";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 318; abstenção: 3; total: 365.";"Maioria";"";"Não"
"259094-125";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-125";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 318; abstenção: 3; total: 365.";"Oposição";"";"Obstrução"
"259094-125";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-125";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 318; abstenção: 3; total: 365.";"Fdr PT-PCdoB-PV";"";"Não"
"259094-125";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-125";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 318; abstenção: 3; total: 365.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Obstrução"
"259094-125";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-125";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 318; abstenção: 3; total: 365.";"Minoria";"";"Obstrução"
"259094-125";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-125";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 318; abstenção: 3; total: 365.";"Fdr PSOL-REDE";"";""
"259094-125";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-125";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 318; abstenção: 3; total: 365.";"Bl MdbPsdRepPode";"";"Não"
"259094-121";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-121";"PLEN";"Rejeitado o Requerimento. Sim: 46; não: 311; abstenção 3; total: 360.";"Bl MdbPsdRepPode";"";"Não"
"259094-121";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-121";"PLEN";"Rejeitado o Requerimento. Sim: 46; não: 311; abstenção 3; total: 360.";"Minoria";"";"Obstrução"
"259094-121";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-121";"PLEN";"Rejeitado o Requerimento. Sim: 46; não: 311; abstenção 3; total: 360.";"Maioria";"";"Não"
"259094-121";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-121";"PLEN";"Rejeitado o Requerimento. Sim: 46; não: 311; abstenção 3; total: 360.";"Bl UniPpFdrPsdbCid...";"";"Não"
"259094-121";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-121";"PLEN";"Rejeitado o Requerimento. Sim: 46; não: 311; abstenção 3; total: 360.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Obstrução"
"259094-121";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-121";"PLEN";"Rejeitado o Requerimento. Sim: 46; não: 311; abstenção 3; total: 360.";"Fdr PSOL-REDE";"";""
"259094-121";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-121";"PLEN";"Rejeitado o Requerimento. Sim: 46; não: 311; abstenção 3; total: 360.";"Oposição";"";"Obstrução"
"259094-121";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-121";"PLEN";"Rejeitado o Requerimento. Sim: 46; não: 311; abstenção 3; total: 360.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Obstrução"
"259094-121";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-121";"PLEN";"Rejeitado o Requerimento. Sim: 46; não: 311; abstenção 3; total: 360.";"Governo";"";"Não"
"259094-121";"https://dadosabertos.camara.leg.br/api/v2/votacoes/259094-121";"PLEN";"Rejeitado o Requerimento. Sim: 46; não: 311; abstenção 3; total: 360.";"Fdr PT-PCdoB-PV";"";"Não"
"2384692-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-49";"PLEN";"Rejeitada a Emenda de Comissão nº 72. Sim: 50; não: 320; total: 370.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Obstrução"
"2384692-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-49";"PLEN";"Rejeitada a Emenda de Comissão nº 72. Sim: 50; não: 320; total: 370.";"Bl MdbPsdRepPode";"";"Não"
"2384692-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-49";"PLEN";"Rejeitada a Emenda de Comissão nº 72. Sim: 50; não: 320; total: 370.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Obstrução"
"2384692-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-49";"PLEN";"Rejeitada a Emenda de Comissão nº 72. Sim: 50; não: 320; total: 370.";"Oposição";"";"Obstrução"
"2384692-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-49";"PLEN";"Rejeitada a Emenda de Comissão nº 72. Sim: 50; não: 320; total: 370.";"Fdr PSOL-REDE";"";""
"2384692-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-49";"PLEN";"Rejeitada a Emenda de Comissão nº 72. Sim: 50; não: 320; total: 370.";"Fdr PT-PCdoB-PV";"";"Não"
"2384692-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-49";"PLEN";"Rejeitada a Emenda de Comissão nº 72. Sim: 50; não: 320; total: 370.";"Maioria";"";"Não"
"2384692-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-49";"PLEN";"Rejeitada a Emenda de Comissão nº 72. Sim: 50; não: 320; total: 370.";"Minoria";"";"Obstrução"
"2384692-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-49";"PLEN";"Rejeitada a Emenda de Comissão nº 72. Sim: 50; não: 320; total: 370.";"Governo";"";"Não"
"2384692-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-49";"PLEN";"Rejeitada a Emenda de Comissão nº 72. Sim: 50; não: 320; total: 370.";"Bl UniPpFdrPsdbCid...";"";"Não"
"2384692-45";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-45";"PLEN";"Rejeitada a Emenda de Comissão nº 52. Sim: 49;  não: 325;  total: 375.";"Bl MdbPsdRepPode";"";"Não"
"2384692-45";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-45";"PLEN";"Rejeitada a Emenda de Comissão nº 52. Sim: 49;  não: 325;  total: 375.";"Fdr PT-PCdoB-PV";"";"Não"
"2384692-45";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-45";"PLEN";"Rejeitada a Emenda de Comissão nº 52. Sim: 49;  não: 325;  total: 375.";"Maioria";"";"Não"
"2384692-45";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-45";"PLEN";"Rejeitada a Emenda de Comissão nº 52. Sim: 49;  não: 325;  total: 375.";"Fdr PSOL-REDE";"";""
"2384692-45";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-45";"PLEN";"Rejeitada a Emenda de Comissão nº 52. Sim: 49;  não: 325;  total: 375.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Obstrução"
"2384692-45";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-45";"PLEN";"Rejeitada a Emenda de Comissão nº 52. Sim: 49;  não: 325;  total: 375.";"Oposição";"";"Obstrução"
"2384692-45";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-45";"PLEN";"Rejeitada a Emenda de Comissão nº 52. Sim: 49;  não: 325;  total: 375.";"Governo";"";"Não"
"2384692-45";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-45";"PLEN";"Rejeitada a Emenda de Comissão nº 52. Sim: 49;  não: 325;  total: 375.";"Minoria";"";"Obstrução"
"2384692-45";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-45";"PLEN";"Rejeitada a Emenda de Comissão nº 52. Sim: 49;  não: 325;  total: 375.";"Bl UniPpFdrPsdbCid...";"";"Não"
"2384692-45";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-45";"PLEN";"Rejeitada a Emenda de Comissão nº 52. Sim: 49;  não: 325;  total: 375.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Obstrução"
"2384692-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-43";"PLEN";"Rejeitada a Emenda de Comissão n° 40.Sim: 49; não: 304; total: 353.";"Governo";"";"Não"
"2384692-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-43";"PLEN";"Rejeitada a Emenda de Comissão n° 40.Sim: 49; não: 304; total: 353.";"Fdr PSOL-REDE";"";""
"2384692-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-43";"PLEN";"Rejeitada a Emenda de Comissão n° 40.Sim: 49; não: 304; total: 353.";"Oposição";"";"Obstrução"
"2384692-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-43";"PLEN";"Rejeitada a Emenda de Comissão n° 40.Sim: 49; não: 304; total: 353.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Obstrução"
"2384692-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-43";"PLEN";"Rejeitada a Emenda de Comissão n° 40.Sim: 49; não: 304; total: 353.";"Bl UniPpFdrPsdbCid...";"";"Não"
"2384692-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-43";"PLEN";"Rejeitada a Emenda de Comissão n° 40.Sim: 49; não: 304; total: 353.";"Minoria";"";"Obstrução"
"2384692-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-43";"PLEN";"Rejeitada a Emenda de Comissão n° 40.Sim: 49; não: 304; total: 353.";"Fdr PT-PCdoB-PV";"";"Não"
"2384692-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-43";"PLEN";"Rejeitada a Emenda de Comissão n° 40.Sim: 49; não: 304; total: 353.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Obstrução"
"2384692-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-43";"PLEN";"Rejeitada a Emenda de Comissão n° 40.Sim: 49; não: 304; total: 353.";"Bl MdbPsdRepPode";"";"Não"
"2384692-43";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-43";"PLEN";"Rejeitada a Emenda de Comissão n° 40.Sim: 49; não: 304; total: 353.";"Maioria";"";"Não"
"2384692-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-38";"PLEN";"Rejeitada a Emenda de Comissão nº 26. Sim: 56; não:336; abstenção: 2; total: 394.";"Fdr PT-PCdoB-PV";"";"Não"
"2384692-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-38";"PLEN";"Rejeitada a Emenda de Comissão nº 26. Sim: 56; não:336; abstenção: 2; total: 394.";"Oposição";"";"Obstrução"
"2384692-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-38";"PLEN";"Rejeitada a Emenda de Comissão nº 26. Sim: 56; não:336; abstenção: 2; total: 394.";"Governo";"";"Não"
"2384692-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-38";"PLEN";"Rejeitada a Emenda de Comissão nº 26. Sim: 56; não:336; abstenção: 2; total: 394.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Obstrução"
"2384692-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-38";"PLEN";"Rejeitada a Emenda de Comissão nº 26. Sim: 56; não:336; abstenção: 2; total: 394.";"Minoria";"";"Obstrução"
"2384692-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-38";"PLEN";"Rejeitada a Emenda de Comissão nº 26. Sim: 56; não:336; abstenção: 2; total: 394.";"Bl UniPpFdrPsdbCid...";"";"Não"
"2384692-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-38";"PLEN";"Rejeitada a Emenda de Comissão nº 26. Sim: 56; não:336; abstenção: 2; total: 394.";"Fdr PSOL-REDE";"";""
"2384692-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-38";"PLEN";"Rejeitada a Emenda de Comissão nº 26. Sim: 56; não:336; abstenção: 2; total: 394.";"Maioria";"";"Não"
"2384692-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-38";"PLEN";"Rejeitada a Emenda de Comissão nº 26. Sim: 56; não:336; abstenção: 2; total: 394.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Obstrução"
"2384692-38";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-38";"PLEN";"Rejeitada a Emenda de Comissão nº 26. Sim: 56; não:336; abstenção: 2; total: 394.";"Bl MdbPsdRepPode";"";"Não"
"2384692-35";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-35";"PLEN";"Aprovada a Medida Provisória nº 1.185 de 2023, na forma do Projeto de Lei de Conversão, ressalvado o destaque. Sim: 335; não: 56; abstenção: 1; total: 392.";"Fdr PSOL-REDE";"";""
"2384692-35";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-35";"PLEN";"Aprovada a Medida Provisória nº 1.185 de 2023, na forma do Projeto de Lei de Conversão, ressalvado o destaque. Sim: 335; não: 56; abstenção: 1; total: 392.";"Minoria";"";"Obstrução"
"2384692-35";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-35";"PLEN";"Aprovada a Medida Provisória nº 1.185 de 2023, na forma do Projeto de Lei de Conversão, ressalvado o destaque. Sim: 335; não: 56; abstenção: 1; total: 392.";"Maioria";"";"Sim"
"2384692-35";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-35";"PLEN";"Aprovada a Medida Provisória nº 1.185 de 2023, na forma do Projeto de Lei de Conversão, ressalvado o destaque. Sim: 335; não: 56; abstenção: 1; total: 392.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Obstrução"
"2384692-35";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-35";"PLEN";"Aprovada a Medida Provisória nº 1.185 de 2023, na forma do Projeto de Lei de Conversão, ressalvado o destaque. Sim: 335; não: 56; abstenção: 1; total: 392.";"Fdr PT-PCdoB-PV";"";"Sim"
"2384692-35";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-35";"PLEN";"Aprovada a Medida Provisória nº 1.185 de 2023, na forma do Projeto de Lei de Conversão, ressalvado o destaque. Sim: 335; não: 56; abstenção: 1; total: 392.";"Oposição";"";"Obstrução"
"2384692-35";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-35";"PLEN";"Aprovada a Medida Provisória nº 1.185 de 2023, na forma do Projeto de Lei de Conversão, ressalvado o destaque. Sim: 335; não: 56; abstenção: 1; total: 392.";"Governo";"";"Sim"
"2384692-35";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-35";"PLEN";"Aprovada a Medida Provisória nº 1.185 de 2023, na forma do Projeto de Lei de Conversão, ressalvado o destaque. Sim: 335; não: 56; abstenção: 1; total: 392.";"Bl MdbPsdRepPode";"";"Sim"
"2384692-35";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-35";"PLEN";"Aprovada a Medida Provisória nº 1.185 de 2023, na forma do Projeto de Lei de Conversão, ressalvado o destaque. Sim: 335; não: 56; abstenção: 1; total: 392.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Obstrução"
"2384692-35";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-35";"PLEN";"Aprovada a Medida Provisória nº 1.185 de 2023, na forma do Projeto de Lei de Conversão, ressalvado o destaque. Sim: 335; não: 56; abstenção: 1; total: 392.";"Bl UniPpFdrPsdbCid...";"";"Sim"
"2384692-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-33";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 338; não: 47; abstenção: 2; total: 387.";"Bl MdbPsdRepPode";"";"Sim"
"2384692-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-33";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 338; não: 47; abstenção: 2; total: 387.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Obstrução"
"2384692-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-33";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 338; não: 47; abstenção: 2; total: 387.";"Fdr PSOL-REDE";"";""
"2384692-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-33";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 338; não: 47; abstenção: 2; total: 387.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Obstrução"
"2384692-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-33";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 338; não: 47; abstenção: 2; total: 387.";"Maioria";"";"Sim"
"2384692-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-33";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 338; não: 47; abstenção: 2; total: 387.";"Minoria";"";"Obstrução"
"2384692-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-33";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 338; não: 47; abstenção: 2; total: 387.";"Bl UniPpFdrPsdbCid...";"";"Sim"
"2384692-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-33";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 338; não: 47; abstenção: 2; total: 387.";"Governo";"";"Sim"
"2384692-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384692-33";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 338; não: 47; abstenção: 2; total: 387.";"Fdr PT-PCdoB-PV";"";"Sim"
