"id";"uri";"urlDocumentoPauta";"dataHoraInicio";"dataHoraFim";"situacao";"descricao";"descricaoTipo";"localExterno";"localCamara.nome";"localCamara.predio";"localCamara.sala";"localCamara.andar"
"69169";"https://dadosabertos.camara.leg.br/api/v2/eventos/69169";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2308225";"2023-08-10T09:37:41";"2023-08-10T14:54:18";"Encerrada";"Audiência Pública

Tema: Prestar esclarecimentos do Ministério do Desenvolvimento Agrário e Agricultura Familiar sobre fatos relacionados ao objeto de investigação da CPI

Convidado:

- Sr. PAULO TEIXEIRA, Ministro do Desenvolvimento Agrário e Agricultura Familiar.

(Requerimento nº 73/2023 - Dep. Éder Mauro)";"Audiência Pública";"";"Anexo II, Plenário 02";"";"";""
"68914";"https://dadosabertos.camara.leg.br/api/v2/eventos/68914";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2302980";"2023-08-10T09:31:52";"2023-08-10T10:33:07";"Encerrada (Final)";"REQ nº 131/2023, de autoria do Deputado Átila Lira (PP-PI), subscrito pelos Deputados Sargento Gonçalves, Adriana Ventura, Natália Bonavides, Franciane Bayer e Professor Alcides.

Convidados:

PAULO AUGUSTO MEYER - presença confirmada
Diretor de Política Regulatória - SERES/MEC 

CELSO NISKIER - presença confirmada
Diretor-Presidente da Associação Brasileira de Mantenedoras de Ensino Superior - ABMES 

LÚCIA MARIA TEIXEIRA - presença confirmada
Presidente do Sindicato das Entidades Mantenedoras de Estabelecimentos de Ensino Superior de São Paulo - SEMESP

RAFAEL RODRIGUES TAVARES - presença confirmada
Coordenador-Geral de Financiamento Estudantil - CGFIN/FNDE";"Audiência Pública";"";"Anexo II, Plenário 10";"";"";""
"69203";"https://dadosabertos.camara.leg.br/api/v2/eventos/69203";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2309610";"2023-08-10T09:06:00";"2023-08-10T13:30:00";"Encerrada";"Sessão Deliberativa Extraordinária (semipresencial)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"69110";"https://dadosabertos.camara.leg.br/api/v2/eventos/69110";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2306329";"2023-08-10T09:00:00";"";"Cancelada";"Req 123/2023, de autoria da Deputada Socorro Neri (PP-AC)


Convidados:

CONSELHO ESTADUAL DE EDUCAÇÃO - CEE 

SECRETARIA DE ESTADO DA EDUCAÇÃO, CULTURA E ESPORTE - SEE

GILBERTO LIRA 
Presidente da Comissão de Educação, Cultura e Desporto Gilberto Lira - ALEAC 

INSTITUTO FEDERAL DO ACRE - IFAC 

SINDICATO DAS ESCOLAS PARTICULARES";"Seminário";"Auditório da Secretaria de Educação em Rio Branco";"";"";"";""
"68897";"https://dadosabertos.camara.leg.br/api/v2/eventos/68897";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2301357";"2023-08-10T08:30:00";"2023-08-10T19:06:00";"Encerrada (Final)";"Requerimento 135/2023, do Deputado General Pazuello (PL-RJ) 

- CRONOGRAMA e ATIVIDADES

08h - Cadastramento dos Convidados

08h30 - Abertura Oficial e Composição da Mesa, com canto dos Hinos Nacional e do Estado do  Rio de Janeiro
- Composição da Mesa:
a. Sr. Deputado Federal General Eduardo Pazuello;
b. Sr. Claudio Castro, Governador do Estado do Rio de Janeiro;
c. Sr. Eduardo Paes, Prefeito Municipal do Rio de Janeiro;
d. Sr. Deputado Federal Ubiratan Sanderson, Presidente da CSPCCO da Câmara dos Deputadosl;
e. Sr. Desembargador Ricardo Rodrigues Cardozo, Presidente do Tribunal de Justiça do Estado do Rio de Janeiro;
f. Sr. Desembargador Guilherme Calmon Nogueira da Gama, Presidente do Tribunal Regional Federal da 2ª Região;
g. Sr. Dr. Sérgio Luiz Pinel Dias, Procurador-Chefe da Procuradoria da República no Estado do Rio de Janeiro;
h. Sr. Dr. Luciano Oliveira Mattos de Souza, Procurador Geral de Justiça do Estado do Rio de Janeiro;
i. Sr. Conselheiro Rodrigo Melo do Nascimento, Presidente do Tribunal de Contas do Estado do Rio de Janeiro;
j. Dra. Marcela Ortiz Quintairos Jorge, Diretora-Presidente do Instituto de Segurança Pública do Rio de Janeiro;
k. Sr. Deputado Estadual Rodrigo Barcellar, Presidente da Assembleia Legislativa, do Estado do Rio de Janeiro;
l. Sr. Deputado Estadual Márcio Gualberto, Presidente da Comissão de Segurança Pública e Assuntos de Polícia da Assembleia Legislativa do Estado do Rio de Janeiro;
m. Sr. Vereador Rogério Amorim, Presidente da Comissão Permanente de Segurança Pública da Câmara Municipal do Rio de Janeiro; e
n. Sr. Vereador Carlo Caiado, Presidente da Câmara Municipal do Rio de Janeiro.

09h às 10h40 - Realização do 1º Painel
- Tema: Grandes Desafios do Legislativo e do Judiciário, e seus Impactos na Sociedade:
a. Ações que permitam a inclusão e/ou reinclusão social de pessoas em situação de vulnerabilidade (Cracolândias) (Palestrante: Sras. Rosângela e Sílvia);
b. Ocupações Irregulares: O Impacto do Planejamento Urbano na Segurança Pública (Palestrante: Sr. Rogério Amorim);
c. A Leniência das Leis Brasileiras e as Decisões Judiciais:
Impactos na proficiência dos Órgãos de Segurança Pública (A Resolução 487/23, do CNJ) (Palestrante: Sr. Marcelo); e
d. A Redução da Maioridade Penal na Prática de Crimes Hediondos (Palestrante: Deputado Federal Sanderson).
-Palestrantes:
- Sr. Deputado Federal Ubiratan Sanderson, Presidente da CSPCCO da Câmara dos Deputados;
- Sra. Rosângela de Souza Gomes (Secretária Estadual de Assistência Social do Estado do Rio de Janeiro);
- Sra. Sílvia Ramos (Cientista Social);
- Sr. Marcelo Rocha Monteiro (Procurador de Justiça do Estado do Rio de Janeiro e Professor da UERJ); e
- Sr. Vereador Rogério Amorim (Presidente da Comissão de Segurança Pública da Câmara Municipal do Rio de Janeiro).
-Mediador(a): Sra. Jacqueline Muniz (Professora do Departamento de Segurança Pública do Instituto de Estudos Comparados de Administração de Conflitos).

-Debates: 10h40 às 11h10

-11h20 às 13h00 - Realização do 2º Painel
- Tema: A Segurança Pública e seus impactos socioeconômicos:
a. Nos Setores Produtivos e Geradores de Renda, em Ambientes sob a Influência de Facções e Milícias (Palestrantes: Sr. Fabiano);
b. Nos Ilícitos de Contrabando, Tráfico, Descaminho, Roubo e Receptação nas Áreas sob a Influência das Facções e Milícias (Palestrante: Srs. Eduardo e Vitor);
c. Nas Escolas Localizadas em Áreas sob a Influência de Facções e Milícias (Palestrante: Sr. Alan Lopes); e
d. As Escolas Cívico-Militares e seu Reflexo sob o Ambiente Social (Palestrante: Sr. Gilson).
-Palestrantes:
- Sr. Deputado Estadual Alan Lopes (Presidente da Comissão de Educação da ALERJ);
- Coronel EB Gilson Passos de Oliveira (Ex-Diretor do Programa Nacional das Escolas Cívico-Militares);
- Sr. Fabiano Gonçalves (Presidente da Federação Câmara de Dirigentes Lojistas do Estado do Rio de Janeiro);
- Dr. Vitor Almada da Costa (Superintendente da Polícia Rodoviária Federal no Estado do Rio de Janeiro); e
- Sr. Eduardo Ferreira Rebuzzi (Presidente da Federação do Transporte de Cargas do Estado do Rio de Janeiro).
-Mediador(a): Sr. Deputado Estadual Anderson Moraes, Presidente da Comissão de Economia, Indústria e Comercio da ALERJ

-Debates: 13h às 13h30

# Intervalo Almoço - Retorno às 14h45 #

14h45 às 16h05 - Realização do 3º Painel
- Tema: A Segurança Pública em Áreas sob a Influência do Tráfico e das Milícias:
a. Implicações do Crime Organizado na Segurança Pública: A integração das Promotorias e Procuradorias de Justiça (Palestrante: Sra. Carmen);
b. Entrada e Permanência de Armas de Guerra nas Comunidades versus o Uso Proporcional da Força e o Emprego de Armamentos e Equipamentos Menos Letais (Palestrante: Sr. Uirá Ferreira);
c. Os Impactos da Influência do Tráfico e das Milícias no Funcionamento dos Postos de Saúde e Clínicas da Família (Palestrante: Sr. Luizinho); e
d. As Investigações e Operações Policiais nas Comunidades sob a Influência das Facções e Milícias (Palestrante: Sr. Fabrício).
-Palestrantes:
- Dra. Carmen Elisa Bastos de Carvalho (Titular da 2ª Promotoria de Justiça, junto ao III Tribunal do Júri da Capital - MP/RJ);
- Dr. Luíz Antônio de Souza Teixeira Júnior (Secretário de Saúde do Estado do Rio de Janeiro);
- Coronel Pm Uirá Ferreira (Comandante do Batalhão de Operações Especiais da Polícia Militar do Estado do Rio de Janeiro - BOPE); e
- Dr. Fabrício Oliveira (Delegado Titular da Coordenadoria de Recursos Especiais da Polícia Civil do Estado do Rio de Janeiro - CORE).
- Mediador(a): Sr. Deputado Estadual Márcio Gualberto, Presidente da Comissão de Segurança Pública e Assuntos de Polícia da ALERJ

-Debates: 16h05 às 16h35

-16h45 às 18h25 - Realização do 4º Painel
- Tema: Segurança Pública e Estratégias para um Futuro Seguro:
a. Inteligência Unificada e Qualificada para as Forças de Segurança: O Emprego dos Centros Integrados de Coordenação e Controle (CICC) nas Operações Combinadas (Palestrantes: Srs. Luiz Henrique, Fernando e Leandro/Representantes Forças Segurança - RJ);
b. As Demandas de Capacitação e Qualificação, e a Infraestrutura de Assistência aos Profissionais de Segurança Pública (Palestrantes: Srs. Luiz Henrique, Fernando e Leandro/Representantes Forças Segurança - RJ); e
c. A gestão de Dados e o Uso de Evidências na Área de Segurança Pública do Estado do Rio de Janeiro (Palestrante: Sra Marcela ISP/RJ).
-Palestrantes:
- Coronel PM Luiz Henrique Marinho e Representantes (Comando-Geral da Polícia Militar do Estado do Rio de Janeiro);
- Dr. Fernando Antônio Paes de Andrade Albuquerque e Representantes (Delegacia-Geral da Polícia Civil do Estado do Rio de Janeiro);
- Coronel BM Leandro Sampaio Monteiro e Representantes (Comando-Geral do Corpo de Bombeiro Militar do Estado do Rio de Janeiro); e
- Dra. Marcela Ortiz Quintairos Jorge (Diretora-Presidente do Instituto de Segurança Pública do Rio de Janeiro).
-Mediador(a): Deputado Federal Ramagem Rodrigues (PL/RJ).

-Debates: 18h25 às 18h55


- 18h55 às 19h00 - Considerações Finais, Conclusão e Encerramento
- Composição da Mesa:
a. Sr. Deputado Federal General Eduardo Pazuello;
b. Sr. Claudio Castro - Governador do Estado do Rio de Janeiro; e
c. Sr. Deputado Federal Ubiratan Antunes Sanderson, Presidente da CSPCCO da Câmara dos Deputados.";"Seminário";"Auditório do 21º. Andar, da Assembleia Legislativa do estado do Rio de Janeiro";"";"";"";""
"69075";"https://dadosabertos.camara.leg.br/api/v2/eventos/69075";"";"2023-08-10T08:00:00";"";"Cancelada";"ADPF 442";"Seminário";"";"Auditório Nereu Ramos";"";"";""
"69082";"https://dadosabertos.camara.leg.br/api/v2/eventos/69082";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2305544";"2023-08-09T17:00:00";"2023-08-09T19:00:00";"Encerrada (Final)";"Visita dos Membros da Comissão ao Ministério da Fazenda";"Visita Técnica";"Ministério da Fazenda";"";"";"";""
"68952";"https://dadosabertos.camara.leg.br/api/v2/eventos/68952";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2301967";"2023-08-09T16:36:27";"2023-08-09T19:13:16";"Encerrada (Final)";"REQ 39/2023 CSPCCO, do Deputado Kim Kataguiri, subscrito pelos Deputados Capitão Alden, Sargento Fahur, Coronel Ulysses, Marx Beltrão, Hélio Lopes, Roberto Monteiro, Delegado Caveira, Coronel Assis, Gilvan da Federal e Coronel Telhada.

Convidados:

1) FERNANDO AURVALLE KREBS   (confirmado)
Procurador de Justiça
Ministério Público do Estado de Goiás

2) JOSIMAR PIRES NICOLAU DO NASCIMENTO   (confirmado)
Diretor-Geral de Administração Penitenciária
Polícia Penal do Estado de Goiás

3) MAXSUEL MIRANDA DAS NEVES (confirmado)  
Vice-Presidente
Federação Nacional dos Servidores da Polícia Penal - FENASPPEN

4) RAFAEL VELASCO BRANDANI
Secretário
Secretaria Nacional de Políticas Penais - SENAPPEN, será representado por 
MARCELO STONA (confirmado)
Diretor do Sistema Penitenciário Federal
Secretaria Nacional de Políticas Penais - SENAPPEN

5) REGISMAR FRANCISCO DE SOUZA   (confirmado)
Policial Penal
Secretaria de Estado da Segurança Pública de Goiás

6) WANESSA REZENDE FUSO   (não participará)
Juíza da 2ª Vara de Execuções Penais de Goiânia
Tribunal de Justiça de Goiás";"Audiência Pública";"";"Anexo II, Plenário 06";"";"";""
"68718";"https://dadosabertos.camara.leg.br/api/v2/eventos/68718";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2292495";"2023-08-09T15:05:32";"2023-08-09T17:17:38";"Encerrada (Final)";"Audiência Pública para debater a preparação para os Jogos Olímpicos de Paris em 2024, em atenção ao Requerimento nº 16, de autoria dos deputados Luiz Lima, Maurício do Vôlei e Delegado da Cunha.

Convidados confirmados:

Sra. Mariana Miné, ceo da Confederação Brasileira de Rugby (presencial);
Sr. Pedro Paulo Lacerda, diretor técnico da Confederação Brasileira de Hipismo (presencial);
Sra. Tatiana Gutierrez, secretaria geral da Confederação Brasileira de Hipismo (videoconferência);
Sr. Valdir de Araújo, gerente esportivo da Confederação Brasileira de Hipismo (videoconferência);
Sr. Rafael Westrupp, presidente da Confederação Brasileira de Tênis (presencial);
Sr. Sílvio Acácio Borges, presidente da Confederação Brasileira de Judô (presencial);
Sr. Marcelo Theotônio, gerente de alto rendimento da Confederação Brasileira de Judô (presencial).";"Audiência Pública";"";"Anexo II, Plenário 04";"";"";""
"68772";"https://dadosabertos.camara.leg.br/api/v2/eventos/68772";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2293887";"2023-08-09T15:01:37";"2023-08-09T17:27:25";"Encerrada (Final)";"A- Audiência Pública

Tema: A importância do atendimento multidisciplinar à mulher no ciclo gravídico-puerperal

Convidados:

CRISTINE HOMISI JORGE - Associação Brasileira de Fisioterapia em Saúde da Mulher - ABRAFISM  (REQ 23/23)

GLAUCIUS NASCIMENTO - Médico Ginecologista e Obstetra (REQ 23/23)

LUCIENE GODOY - Psicanalista e especialista em gestação do Método Bebê Canguru (REQ 23/23)

RAYSSA ALBUQUERQUE - Médica Ginecologista e Obstetra (REQ 23/23)

KLEYDE VENTURA - Enfermeira Professora da Universidade Federal de Minas Gerais (REQ 11/23)

(Requerimento nº 11/2023, da Deputada Soraya Santos)
(Requerimento nº 23/2023, da DEputada Iza Arruda)

B - Deliberação de Requerimentos";"Audiência Pública e Deliberação";"";"Anexo II, Plenário 15";"";"";""
"68948";"https://dadosabertos.camara.leg.br/api/v2/eventos/68948";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2301587";"2023-08-09T15:00:00";"";"Cancelada";"Requerimentos Nºs. 29/2023 e 32/2023, dos Deputados Evair Vieira de melo e Leonardo Monteiro          

CONVIDADOS

CARLOS AUGUSTO SIMÕES GONÇALVES JÚNIOR
Secretário de Proteção ao Trabalhador do Ministério do Trabalho e Emprego - MTE 

SÉRGIO NOBRE
Presidente da CUT 

MÁRIO AVELINO
Presidente do Instituto Fundo de Garantia do Trabalhador - IFGT 

YASMIN MELO 
Presidente do Instituto Nacional do Agente Financeiro - INAF

EDISON JOÃO COSTA
Presidente da Associação Nacional dos Profissionais e Empresas Promotoras de Crédito e Correspondentes no País - ANEPS 

LOURIVAL ROCHA JUNIOR
CEO da Associação Nacional das Empresas Correspondentes Bancárias - ANEC Brasil 

MAYARA MACIEL SILVA
Representante da Câmara Brasileira da Indústria da Construção - CBIC 

RAFAEL BALDI 
Diretor Adjunto de Produtos, Representante da Federação Brasileira de Bancos -  FEBRABAN";"Audiência Pública";"";"Anexo II, Plenário 03";"";"";""
"69062";"https://dadosabertos.camara.leg.br/api/v2/eventos/69062";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2304993";"2023-08-09T15:48:00";"2023-08-09T17:04:56";"Encerrada (Final)";"Req. 107/2023 - de autoria da Deputada Luizianne Lins 



- BIANCA ABRAHAMI PINTO DA CUNHA | Oficial de Mobilização Comunitária e Voluntaria  - IMDH.

- MARINA RONGO | Conectas Direitos Humanos.

- OSCAR SANCHEZ | Representante Adjunto no Brasil - ACNUR.

- Representante | Ministério das Relações Exteriores.

- FERNANDA ROSAS | Chefe da Assessoria de Participação Social e Diversidade -  MPor.

- AUGUSTO DE ARRUDA BOTELHO | Secretário  Nacional de Justiça - MJSP.

- SHEILA DE CARVALHO | Presidente do Comitê Nacional para os Refugiados - MJSP

- ALEX ANDRÉ VARGEM | Diretor de Promoção dos Direitos Humanos - MDHC.

- LUTIANA VALADARES F. BARBOSA - Coordenadora Nacional do Grupo de Trabalho Migração Apatridia e Refúgio - DPU.";"Audiência Pública";"";"Anexo II, Plenário 09";"";"";""
"68859";"https://dadosabertos.camara.leg.br/api/v2/eventos/68859";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2297171";"2023-08-09T14:47:00";"2023-08-09T17:09:25";"Encerrada (Final)";"Audiência Pública sobre "" A Educação de Pessoas Idosas e a transformação do Programa  de Educação Jovem e Adulto (EJA) em Educação Jovem, Adulto e Pessoa Idosa (EJAPI) "" com os seguintes convidados: 

1)  ALEXANDRE DA SILVA (Confirmado) - Secretário Nacional dos Direitos da Pessoa Idosa ; 
 
2) CLAUDIA BORGES COSTA (Confirmada) - Diretora de Políticas de Alfabetização e Educação de Jovens e Adultos da Secretária de Educação Continuada, Alfabetização de Jovens e Adultos, Diversidade e Inclusão do Ministério da Educação; 

3) MARLENE SOUZA SILVA (Confirmada) -  membro da Coordenação Colegiada do Fórum de Educação de Jovens e Adultos da Bahia; 

4) DEUZIMAR COSTA SERRA (Confirmada) - Docente da  Universidade Federal do Ceará; 

5) ODETE ANTÔNIA BRESOLIN (Confirmada) - Representante do Café com Paulo Freire. 


(REQ 15/2023 CIDOSO, da deputada Reginete Bispo)";"Audiência Pública";"";"Anexo II, Plenário 12";"";"";""
"69085";"https://dadosabertos.camara.leg.br/api/v2/eventos/69085";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2305673";"2023-08-09T14:39:12";"2023-08-09T15:53:51";"Encerrada (Final)";"Audiência pública

Tema: Mercado de criptomoedas sob a perspectiva das exchanges

Convidados:

REINALDO RABELO, Diretor Executivo da MB, Mercado Bitcoin (REQ 28, 31, 102/23) (Confirmado)

JOÃO CANHADA.  Diretor Executivo da Foxbit; (REQ 28, 30, 31, 39/23) (Confirmado)

THALES FREITAS, Diretor Executivo da Bitso Brasil, representando o Sr. DANIEL VOGEL, Diretor-Executivo da Bitso. (REQ 33, 39/23) (Confirmado)


(Requerimento nº 30/2023, do Deputado Aureo Ribeiro)
(Requerimento nº 31/2023, do Deputado Aureo Ribeiro)
(Requerimento nº 33/2023, do Deputado Yuri do Paredão)
(Requerimento nº 39/2023, do Deputado Luiz Phelipe de Orleans e Bragança)
(Requerimento nº 102/2023, do Deputado Gutemberg Reis)";"Audiência Pública";"";"Anexo II, Plenário 13";"";"";""
"69046";"https://dadosabertos.camara.leg.br/api/v2/eventos/69046";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2304543";"2023-08-09T14:46:57";"2023-08-09T15:42:46";"Encerrada (Final)";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 05";"";"";""
"69152";"https://dadosabertos.camara.leg.br/api/v2/eventos/69152";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2307441";"2023-08-09T14:31:52";"2023-08-09T15:28:51";"Encerrada (Final)";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 09";"";"";""
"69121";"https://dadosabertos.camara.leg.br/api/v2/eventos/69121";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2306904";"2023-08-09T14:31:27";"2023-08-09T16:55:19";"Encerrada";"PAUTA SUJEITA A ALTERAÇÕES

Apreciação de Pareceres Preliminares:

1 - Continuação da discussão e votação do Parecer Preliminar do Deputado João Leão - PP/BA, Relator do processo referente à Representação nº 1/23, do Partido Socialista Brasileiro - PSB, em desfavor da Deputada Carla Zambelli - PL/SP.
(Vista concedida em 02/08/23)

2 - Discussão e votação do Parecer Preliminar do Deputado Ricardo Maia - MDB/BA, Relator do processo referente à Representação nº 2/23, do Partido Liberal - PL, em desfavor do Deputado Márcio Jerry - PCdoB/MA.
(Vista concedida em 02/08/23)

3 - Leitura, discussão e votação do Parecer Preliminar do Deputado Alexandre Leite - UNIÃO/SP, Relator do processo referente à Representação nº 3/23, do PSOL, PDT, PT e PSB, em desfavor do Deputado Nikolas Ferreira - PL/MG.

4 - Leitura, discussão e votação do Parecer Preliminar do Deputado Albuquerque - REPUBLICANOS/RR, Relator do processo referente à Representação nº 4/23, do Partido dos Trabalhadores - PT, em desfavor do Deputado José Medeiros - PL/MT.

5 - Leitura, discussão e votação do Parecer Preliminar do Deputado Gabriel Mota - REPUBLICANOS/RR, Relator do processo referente à Representação nº 5/23, do Partido Progressistas - PP, em desfavor da Deputada Juliana Cardoso - PT/SP.

6 - Leitura, discussão e votação do Parecer Preliminar do Deputado Rafael Simões - UNIÃO/MG, Relator do processo referente à Representação nº 6/23, do Partido Liberal - PL, em desfavor da Deputada Talíria Petrone - PSOL/RJ.

7 - Leitura, discussão e votação do Parecer Preliminar do Deputado Josenildo - PDT/AP, Relator do processo referente à Representação nº 7/23, do Partido dos Trabalhadores - PT, em desfavor do Deputado Eduardo Bolsonaro - PL/SP.

8 - Leitura, discussão e votação do Parecer Preliminar do Deputado Paulo Magalhães - PSD/BA, Relator do processo referente à Representação nº 9/23, do Partido Liberal - PL, em desfavor da Deputada Célia Xakriabá - PSOL/MG.

9 - Leitura, discussão e votação do Parecer Preliminar do Deputado Rafael Simões - UNIÃO-MG, Relator do processo referente à Representação nº 11/23, do Partido Liberal - PL, em desfavor da Deputada Talíria Petrone - PSOL/RJ.

10 - Leitura, discussão e votação do Parecer Preliminar do Deputado Alex Manente - CIDADANIA/SP, Relator do processo referente à Representação nº 13/23, do Partido Liberal - PL, em desfavor da Deputada Fernanda Melchionna - PSOL/RS.";"Reunião Deliberativa";"";"Anexo II, Plenário 07";"";"";""
"69149";"https://dadosabertos.camara.leg.br/api/v2/eventos/69149";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2307432";"2023-08-09T14:27:00";"2023-08-09T14:27:21";"Encerrada";"Deliberação de Requerimentos";"Reunião Deliberativa";"";"Anexo II, Plenário 01";"";"";""
"69040";"https://dadosabertos.camara.leg.br/api/v2/eventos/69040";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2304219";"2023-08-09T14:00:00";"";"Cancelada";"Reunião de comparecimento de Ministro


Convidado confirmado:


Sr. FLÁVIO DINO, Ministro de Estado da Justiça e Segurança Pública


Requerimento 08/2023-CMULHER, de autoria da deputada Flávia Morais e subscrito pelas deputadas Delegada Ione, Rogéria Santos e Jack Rocha";"Reunião de Comparecimento de Ministro(a)";"";"Anexo II, Plenário 14";"";"";""
"69060";"https://dadosabertos.camara.leg.br/api/v2/eventos/69060";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2306255";"2023-08-09T14:00:00";"";"Encerrada (Termo)";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 11";"";"";""
"69153";"https://dadosabertos.camara.leg.br/api/v2/eventos/69153";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2309442";"2023-08-09T13:58:00";"2023-08-09T23:50:00";"Encerrada";"Sessão Deliberativa Extraordinária (semipresencial)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"69130";"https://dadosabertos.camara.leg.br/api/v2/eventos/69130";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2307302";"2023-08-09T14:35:12";"2023-08-09T14:53:42";"Encerrada (Final)";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 03";"";"";""
"69058";"https://dadosabertos.camara.leg.br/api/v2/eventos/69058";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2305554";"2023-08-09T14:22:58";"2023-08-09T14:52:08";"Encerrada (Final)";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 10";"";"";""
"69053";"https://dadosabertos.camara.leg.br/api/v2/eventos/69053";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2306342";"2023-08-09T13:42:35";"2023-08-09T16:36:03";"Encerrada (Final)";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 14";"";"";""
"69051";"https://dadosabertos.camara.leg.br/api/v2/eventos/69051";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2304994";"2023-08-09T13:55:06";"2023-08-09T14:08:04";"Encerrada (Final)";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 12";"";"";""
"69093";"https://dadosabertos.camara.leg.br/api/v2/eventos/69093";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2306230";"2023-08-09T13:28:16";"2023-08-09T13:57:00";"Encerrada (Final)";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 04";"";"";""
"69078";"https://dadosabertos.camara.leg.br/api/v2/eventos/69078";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2305367";"2023-08-09T11:24:10";"2023-08-09T11:58:15";"Encerrada (Final)";"Discussão e votação do plano de trabalho da Subcomissão";"Reunião Deliberativa";"";"Anexo II, Plenário 12";"";"";""
"69042";"https://dadosabertos.camara.leg.br/api/v2/eventos/69042";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2304383";"2023-08-09T12:15:38";"2023-08-09T12:39:35";"Encerrada (Final)";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 13";"";"";""
"68916";"https://dadosabertos.camara.leg.br/api/v2/eventos/68916";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2304420";"2023-08-09T11:57:05";"2023-08-09T13:56:06";"Encerrada (Final)";"Discusão e votação de propostas legislativas.";"Reunião Deliberativa";"";"Anexo II, Plenário 08";"";"";""
"69103";"https://dadosabertos.camara.leg.br/api/v2/eventos/69103";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2306144";"2023-08-09T10:41:42";"2023-08-09T12:30:20";"Encerrada (Final)";"Discussão e votação de propostas legislativas";"Reunião Deliberativa";"";"Anexo II, Plenário 11";"";"";""
"69047";"https://dadosabertos.camara.leg.br/api/v2/eventos/69047";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2304538";"2023-08-09T10:37:54";"2023-08-09T11:34:57";"Encerrada (Final)";"Discussão e votação de proposições";"Reunião Deliberativa";"";"Anexo II, Plenário 05";"";"";""
"68836";"https://dadosabertos.camara.leg.br/api/v2/eventos/68836";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2306187";"2023-08-09T10:37:30";"2023-08-09T12:52:22";"Encerrada (Final)";"Discussão e votação de proposições";"Reunião Deliberativa";"";"Anexo II, Plenário 06";"";"";""
