comunidade | id_deputado |                                nome | sigla_partido | sigla_uf | votacoes_validas | qtd_conexoes | grau_ponderado
-----------+-------------+-------------------------------------+---------------+----------+------------------+--------------+---------------
       178866 |                      Luizianne Lins |              PT |         CE |                883 |        204559 |                             Zé Neto |              PT |         BA |                771 |               642 |    0.8327 |          631 |       0.9791 |                 0.9791 |                0.5147 |          0.9569 | 0.9569
        74376 |                       Vander Loubet |              PT |         MS |                895 |        231911 |                      Lenir de Assis |              PT |         PR |                409 |               315 |    0.7702 |          307 |       0.9785 |                 0.9785 |                0.5014 |          0.9569 | 0.9569
       121948 |                    Adriano do Baldy |              PP |         GO |                977 |        204448 |                 Luiz Antônio Corrêa |              PP |         RJ |                290 |               252 |    0.8690 |          248 |       0.9802 |                 0.9802 |                0.5408 |          0.9569 | 0.9569
       204535 |                        Sâmia Bomfim |            PSOL |         SP |                836 |        233592 |                         Paulo Lemos |              PT |         AP |                176 |               149 |    0.8466 |          146 |       0.9785 |                 0.9785 |                0.5011 |          0.9569 | 0.9569
       160556 |                          Padre João |              PT |         MG |               1004 |        178866 |                      Luizianne Lins |              PT |         CE |                883 |               817 |    0.9253 |          800 |       0.9788 |                 0.9788 |                0.5077 |          0.9568 | 0.9568
        74041 |                          Luiz Couto |              PT |         PB |               1104 |         74161 |                     Reginaldo Lopes |              PT |         MG |                670 |               647 |    0.9657 |          634 |       0.9788 |                 0.9788 |                0.5087 |          0.9568 | 0.9568
        74848 |                     Jandira Feghali |           PCDOB |         RJ |               1041 |        230765 |                   Enfermeira Rejane |           PCDOB |         RJ |                454 |               443 |    0.9758 |          435 |       0.9784 |                 0.9784 |                0.5004 |          0.9568 | 0.9568
        73701 |                   Benedita da Silva |              PT |         RJ |                884 |        160538 |                           Bohn Gass |              PT |         RS |                998 |               809 |    0.9152 |          794 |       0.9786 |                 0.9786 |                0.5052 |          0.9567 | 0.9567
        69871 |                             Bacelar |              PV |         BA |               1015 |         73701 |                   Benedita da Silva |              PT |         RJ |                884 |               808 |    0.9140 |          790 |       0.9787 |                 0.9787 |                0.5091 |          0.9567 | 0.9567
        74160 |                      Patrus Ananias |              PT |         MG |                930 |        220556 |                      Ana Paula Lima |              PT |         SC |                955 |               782 |    0.8409 |          766 |       0.9788 |                 0.9788 |                0.5109 |          0.9567 | 0.9567
       220700 |                     Florentino Neto |              PT |         PI |                911 |        224333 |                              Welter |              PT |         PR |                911 |               769 |    0.8441 |          755 |       0.9785 |                 0.9785 |                0.5022 |          0.9567 | 0.9567
        74299 |                   Leônidas Cristino |             PDT |         CE |                724 |        204486 |               Mauro Benevides Filho |             PDT |         CE |                980 |               650 |    0.8978 |          638 |       0.9788 |                 0.9788 |                0.5113 |          0.9567 | 0.9567
       178887 |               Rubens Pereira Júnior |              PT |         MA |               1020 |        221148 |                          Alfredinho |              PT |         SP |               1036 |               925 |    0.9069 |          909 |       0.9787 |                 0.9787 |                0.5083 |          0.9566 | 0.9566
       204501 |                     Alencar Santana |              PT |         SP |                979 |        220527 |                          Jack Rocha |              PT |         ES |               1029 |               908 |    0.9275 |          887 |       0.9785 |                 0.9785 |                0.5040 |          0.9566 | 0.9566
       204492 |                        Paulo Guedes |              PT |         MG |                982 |        220556 |                      Ana Paula Lima |              PT |         SC |                955 |               869 |    0.9099 |          852 |       0.9786 |                 0.9786 |                0.5061 |          0.9566 | 0.9566
        73604 |                          Rui Falcão |              PT |         SP |                920 |         74283 |                          Vicentinho |              PT |         SP |                910 |               759 |    0.8341 |          743 |       0.9784 |                 0.9784 |                0.5015 |          0.9566 | 0.9566
       152605 |                       Glauber Braga |            PSOL |         RJ |                768 |        220615 |              Pastor Henrique Vieira |            PSOL |         RJ |               1016 |               716 |    0.9323 |          695 |       0.9783 |                 0.9783 |                0.5002 |          0.9566 | 0.9566
        74057 |                      Alice Portugal |           PCDOB |         BA |               1041 |        107283 |                     Gleisi Hoffmann |              PT |         PR |                417 |               398 |    0.9544 |          389 |       0.9789 |                 0.9789 |                0.5135 |          0.9566 | 0.9566
       107283 |                     Gleisi Hoffmann |              PT |         PR |                417 |        160556 |                          Padre João |              PT |         MG |               1004 |               380 |    0.9113 |          373 |       0.9787 |                 0.9787 |                0.5097 |          0.9566 | 0.9566
       160604 |                         Pedro Uczai |              PT |         SC |                893 |        231911 |                      Lenir de Assis |              PT |         PR |                409 |               361 |    0.8826 |          351 |       0.9784 |                 0.9784 |                0.5030 |          0.9566 | 0.9566
       220556 |                      Ana Paula Lima |              PT |         SC |                955 |        220671 |                       Dilvanda Faro |              PT |         PA |                993 |               869 |    0.9099 |          852 |       0.9785 |                 0.9785 |                0.5057 |          0.9565 | 0.9565
       178866 |                      Luizianne Lins |              PT |         CE |                883 |        178986 |                         Nilto Tatto |              PT |         SP |               1008 |               814 |    0.9219 |          796 |       0.9785 |                 0.9785 |                0.5066 |          0.9565 | 0.9565
        74159 |                         Odair Cunha |              PT |         MG |                972 |        160610 |                     Valmir Assunção |              PT |         BA |                865 |               782 |    0.9040 |          765 |       0.9785 |                 0.9785 |                0.5066 |          0.9565 | 0.9565
        74141 |                        Josias Gomes |              PT |         BA |                845 |         74858 |                    Lindbergh Farias |              PT |         RJ |                977 |               744 |    0.8805 |          725 |       0.9789 |                 0.9789 |                0.5153 |          0.9565 | 0.9565
        74057 |                      Alice Portugal |           PCDOB |         BA |               1041 |         74161 |                     Reginaldo Lopes |              PT |         MG |                670 |               654 |    0.9761 |          638 |       0.9787 |                 0.9787 |                0.5090 |          0.9565 | 0.9565
       160674 |                          Hugo Motta |    REPUBLICANOS |         PB |                338 |        220544 |                     Antonio Andrade |    REPUBLICANOS |         TO |               1022 |               311 |    0.9201 |          307 |       0.9800 |                 0.9800 |                0.5396 |          0.9565 | 0.9565
        73433 |                   Arlindo Chinaglia |              PT |         SP |                966 |        178986 |                         Nilto Tatto |              PT |         SP |               1008 |               891 |    0.9224 |          872 |       0.9784 |                 0.9784 |                0.5035 |          0.9564 | 0.9564
        73433 |                   Arlindo Chinaglia |              PT |         SP |                966 |        141398 |                    Carlos Zarattini |              PT |         SP |                949 |               857 |    0.9031 |          840 |       0.9785 |                 0.9785 |                0.5068 |          0.9564 | 0.9564
       204445 |                    Fernando Mineiro |              PT |         RN |                883 |        220553 |                       Denise Pessôa |              PT |         RS |                974 |               801 |    0.9071 |          786 |       0.9783 |                 0.9783 |                0.5023 |          0.9564 | 0.9564
        73701 |                   Benedita da Silva |              PT |         RJ |                884 |         74060 |                      Daniel Almeida |           PCDOB |         BA |                936 |               762 |    0.8620 |          742 |       0.9786 |                 0.9786 |                0.5082 |          0.9564 | 0.9564
        74283 |                          Vicentinho |              PT |         SP |                910 |         74398 |                    Maria do Rosário |              PT |         RS |                805 |               677 |    0.8410 |          661 |       0.9785 |                 0.9785 |                0.5055 |          0.9564 | 0.9564
       204464 |                     Talíria Petrone |            PSOL |         RJ |                700 |        220615 |              Pastor Henrique Vieira |            PSOL |         RJ |               1016 |               649 |    0.9271 |          636 |       0.9782 |                 0.9782 |                0.5000 |          0.9564 | 0.9564
       220554 |               Alexandre Lindenmeyer |              PT |         RS |                853 |        220704 |                       Carol Dartora |              PT |         PR |                708 |               590 |    0.8333 |          577 |       0.9784 |                 0.9784 |                0.5061 |          0.9564 | 0.9564
       188097 |                      Merlong Solano |              PT |         PI |               1076 |        224333 |                              Welter |              PT |         PR |                911 |               882 |    0.9682 |          864 |       0.9783 |                 0.9783 |                0.5027 |          0.9563 | 0.9563
       141464 |            José Airton Félix Cirilo |              PT |         CE |                737 |        204426 |                        Carlos Veras |              PT |         PE |                992 |               664 |    0.9009 |          650 |       0.9785 |                 0.9785 |                0.5089 |          0.9563 | 0.9563
       141464 |            José Airton Félix Cirilo |              PT |         CE |                737 |        220565 |            Delegada Adriana Accorsi |              PT |         GO |                794 |               536 |    0.7273 |          525 |       0.9788 |                 0.9788 |                0.5149 |          0.9563 | 0.9563
       107283 |                     Gleisi Hoffmann |              PT |         PR |                417 |        204426 |                        Carlos Veras |              PT |         PE |                992 |               383 |    0.9185 |          374 |       0.9788 |                 0.9788 |                0.5154 |          0.9563 | 0.9563
       160556 |                          Padre João |              PT |         MG |               1004 |        191923 |                     Flávio Nogueira |              PT |         PI |               1035 |               918 |    0.9143 |          897 |       0.9783 |                 0.9783 |                0.5057 |          0.9562 | 0.9562
       160569 |                    Waldenor Pereira |              PT |         BA |                830 |        220632 |                        Ana Pimentel |              PT |         MG |                961 |               725 |    0.8735 |          706 |       0.9784 |                 0.9784 |                0.5068 |          0.9562 | 0.9562
        74371 |                        Rubens Otoni |              PT |         GO |                760 |        160538 |                           Bohn Gass |              PT |         RS |                998 |               701 |    0.9224 |          689 |       0.9781 |                 0.9781 |                0.5010 |          0.9562 | 0.9562
        74161 |                     Reginaldo Lopes |              PT |         MG |                670 |        141470 |                      José Guimarães |              PT |         CE |                929 |               554 |    0.8269 |          544 |       0.9788 |                 0.9788 |                0.5145 |          0.9562 | 0.9562
       178857 |                         Jorge Solla |              PT |         BA |                878 |        230765 |                   Enfermeira Rejane |           PCDOB |         RJ |                454 |               366 |    0.8062 |          357 |       0.9781 |                 0.9781 |                0.5000 |          0.9562 | 0.9562
       220701 |             Delegado Matheus Laiola |           UNIAO |         PR |               1038 |        229939 |                        Newton Bonin |           UNIAO |         PR |                126 |               124 |    0.9841 |          122 |       0.9794 |                 0.9794 |                0.5300 |          0.9562 | 0.9562
       178887 |               Rubens Pereira Júnior |              PT |         MA |               1020 |        220688 |                       Dr. Francisco |              PT |         PI |                991 |               902 |    0.9102 |          883 |       0.9783 |                 0.9783 |                0.5058 |          0.9561 | 0.9561
       160538 |                           Bohn Gass |              PT |         RS |                998 |        204495 |                      Airton Faleiro |              PT |         PA |                922 |               855 |    0.9273 |          839 |       0.9781 |                 0.9781 |                0.5022 |          0.9561 | 0.9561
       141398 |                    Carlos Zarattini |              PT |         SP |                949 |        220632 |                        Ana Pimentel |              PT |         MG |                961 |               834 |    0.8788 |          816 |       0.9784 |                 0.9784 |                0.5065 |          0.9561 | 0.9561
        73701 |                   Benedita da Silva |              PT |         RJ |                884 |        220671 |                       Dilvanda Faro |              PT |         PA |                993 |               809 |    0.9152 |          793 |       0.9784 |                 0.9784 |                0.5072 |          0.9561 | 0.9561
       171786 |                       Miguel Ângelo |              PT |         MG |                810 |        220671 |                       Dilvanda Faro |              PT |         PA |                993 |               736 |    0.9086 |          722 |       0.9784 |                 0.9784 |                0.5078 |          0.9561 | 0.9561
       204535 |                        Sâmia Bomfim |            PSOL |         SP |                836 |        221338 |       Professora Luciene Cavalcante |            PSOL |         SP |                960 |               736 |    0.8804 |          716 |       0.9781 |                 0.9781 |                0.5004 |          0.9561 | 0.9561
        74141 |                        Josias Gomes |              PT |         BA |                845 |        204495 |                      Airton Faleiro |              PT |         PA |                922 |               721 |    0.8533 |          707 |       0.9783 |                 0.9783 |                0.5060 |          0.9561 | 0.9561
        74161 |                     Reginaldo Lopes |              PT |         MG |                670 |         81055 |                        Márcio Jerry |           PCDOB |         MA |               1000 |               633 |    0.9448 |          618 |       0.9785 |                 0.9785 |                0.5109 |          0.9561 | 0.9561
        73701 |                   Benedita da Silva |              PT |         RJ |                884 |        220629 |                             Dandara |              PT |         MG |                737 |               607 |    0.8236 |          594 |       0.9786 |                 0.9786 |                0.5116 |          0.9561 | 0.9561
        74060 |                      Daniel Almeida |           PCDOB |         BA |                936 |         74161 |                     Reginaldo Lopes |              PT |         MG |                670 |               588 |    0.8776 |          573 |       0.9785 |                 0.9785 |                0.5102 |          0.9561 | 0.9561
        74400 |                       Paulo Pimenta |              PT |         RS |                470 |         74858 |                    Lindbergh Farias |              PT |         RJ |                977 |               427 |    0.9085 |          419 |       0.9782 |                 0.9782 |                0.5036 |          0.9561 | 0.9561
       141398 |                    Carlos Zarattini |              PT |         SP |                949 |        220606 |                             Reimont |              PT |         RJ |                957 |               849 |    0.8946 |          830 |       0.9784 |                 0.9784 |                0.5086 |          0.9560 | 0.9560
        74376 |                       Vander Loubet |              PT |         MS |                895 |        160592 |                         Zeca Dirceu |              PT |         PR |                866 |               726 |    0.8383 |          711 |       0.9783 |                 0.9783 |                0.5072 |          0.9560 | 0.9560
       141464 |            José Airton Félix Cirilo |              PT |         CE |                737 |        220527 |                          Jack Rocha |              PT |         ES |               1029 |               709 |    0.9620 |          695 |       0.9783 |                 0.9783 |                0.5081 |          0.9560 | 0.9560
        69871 |                             Bacelar |              PV |         BA |               1015 |        191923 |                     Flávio Nogueira |              PT |         PI |               1035 |               925 |    0.9113 |          902 |       0.9783 |                 0.9783 |                0.5080 |          0.9559 | 0.9559
        69871 |                             Bacelar |              PV |         BA |               1015 |        204480 |                     Rogério Correia |              PT |         MG |                949 |               853 |    0.8988 |          835 |       0.9784 |                 0.9784 |                0.5093 |          0.9559 | 0.9559
        81055 |                        Márcio Jerry |           PCDOB |         MA |               1000 |        220602 |                       Dimas Gadelha |              PT |         RJ |                914 |               847 |    0.9267 |          824 |       0.9784 |                 0.9784 |                0.5096 |          0.9559 | 0.9559
        74160 |                      Patrus Ananias |              PT |         MG |                930 |        178873 |                      Helder Salomão |              PT |         ES |               1029 |               843 |    0.9065 |          824 |       0.9782 |                 0.9782 |                0.5064 |          0.9559 | 0.9559
       141464 |            José Airton Félix Cirilo |              PT |         CE |                737 |        220606 |                             Reimont |              PT |         RJ |                957 |               659 |    0.8942 |          644 |       0.9784 |                 0.9784 |                0.5105 |          0.9559 | 0.9559
        74161 |                     Reginaldo Lopes |              PT |         MG |                670 |         88256 |                 Clodoaldo Magalhães |              PV |         PE |                898 |               567 |    0.8463 |          554 |       0.9784 |                 0.9784 |                0.5095 |          0.9559 | 0.9559
        73433 |                   Arlindo Chinaglia |              PT |         SP |                966 |         81055 |                        Márcio Jerry |           PCDOB |         MA |               1000 |               887 |    0.9182 |          865 |       0.9782 |                 0.9782 |                0.5065 |          0.9558 | 0.9558
        74376 |                       Vander Loubet |              PT |         MS |                895 |        204495 |                      Airton Faleiro |              PT |         PA |                922 |               756 |    0.8447 |          740 |       0.9781 |                 0.9781 |                0.5036 |          0.9558 | 0.9558
       160592 |                         Zeca Dirceu |              PT |         PR |                866 |        160610 |                     Valmir Assunção |              PT |         BA |                865 |               706 |    0.8162 |          690 |       0.9782 |                 0.9782 |                0.5067 |          0.9558 | 0.9558
       160610 |                     Valmir Assunção |              PT |         BA |                865 |        220629 |                             Dandara |              PT |         MG |                737 |               595 |    0.8073 |          583 |       0.9784 |                 0.9784 |                0.5114 |          0.9558 | 0.9558
        74161 |                     Reginaldo Lopes |              PT |         MG |                670 |        220602 |                       Dimas Gadelha |              PT |         RJ |                914 |               579 |    0.8642 |          567 |       0.9784 |                 0.9784 |                0.5113 |          0.9558 | 0.9558
        74057 |                      Alice Portugal |           PCDOB |         BA |               1041 |        160556 |                          Padre João |              PT |         MG |               1004 |               961 |    0.9572 |          936 |       0.9780 |                 0.9780 |                0.5026 |          0.9557 | 0.9557
        74858 |                    Lindbergh Farias |              PT |         RJ |                977 |        188097 |                      Merlong Solano |              PT |         PI |               1076 |               952 |    0.9744 |          929 |       0.9782 |                 0.9782 |                0.5074 |          0.9557 | 0.9557
       220606 |                             Reimont |              PT |         RJ |                957 |        220671 |                       Dilvanda Faro |              PT |         PA |                993 |               898 |    0.9383 |          879 |       0.9781 |                 0.9781 |                0.5074 |          0.9556 | 0.9556
        74060 |                      Daniel Almeida |           PCDOB |         BA |                936 |         88256 |                 Clodoaldo Magalhães |              PV |         PE |                898 |               775 |    0.8630 |          754 |       0.9781 |                 0.9781 |                0.5076 |          0.9556 | 0.9556
        88256 |                 Clodoaldo Magalhães |              PV |         PE |                898 |        231911 |                      Lenir de Assis |              PT |         PR |                409 |               396 |    0.9682 |          386 |       0.9778 |                 0.9778 |                0.5007 |          0.9556 | 0.9556
        74141 |                        Josias Gomes |              PT |         BA |                845 |        231911 |                      Lenir de Assis |              PT |         PR |                409 |               303 |    0.7408 |          295 |       0.9780 |                 0.9780 |                0.5037 |          0.9556 | 0.9556
       160674 |                          Hugo Motta |    REPUBLICANOS |         PB |                338 |        204422 |                       Ossesio Silva |    REPUBLICANOS |         PE |                821 |               231 |    0.6834 |          228 |       0.9794 |                 0.9794 |                0.5349 |          0.9556 | 0.9556
       220693 |                        Roberta Roma |              PL |         BA |                747 |        227310 |                      Silvio Antonio |              PL |         MA |                176 |               115 |    0.6534 |          113 |       0.9778 |                 0.9778 |                0.5007 |          0.9556 | 0.9556
       220606 |                             Reimont |              PT |         RJ |                957 |        220688 |                       Dr. Francisco |              PT |         PI |                991 |               876 |    0.9154 |          856 |       0.9781 |                 0.9781 |                0.5077 |          0.9555 | 0.9555
        88256 |                 Clodoaldo Magalhães |              PV |         PE |                898 |        220632 |                        Ana Pimentel |              PT |         MG |                961 |               785 |    0.8742 |          769 |       0.9781 |                 0.9781 |                0.5064 |          0.9555 | 0.9555
        74160 |                      Patrus Ananias |              PT |         MG |                930 |        220632 |                        Ana Pimentel |              PT |         MG |                961 |               775 |    0.8333 |          759 |       0.9781 |                 0.9781 |                0.5090 |          0.9555 | 0.9555
       220598 |                      Tarcísio Motta |            PSOL |         RJ |               1002 |        220645 |                        Erika Hilton |            PSOL |         SP |                774 |               722 |    0.9328 |          709 |       0.9778 |                 0.9778 |                0.5004 |          0.9555 | 0.9555
       141456 |                        Jilmar Tatto |              PT |         SP |                842 |        162067 |                       Kiko Celeguim |              PT |         SP |                907 |               717 |    0.8515 |          702 |       0.9785 |                 0.9785 |                0.5176 |          0.9555 | 0.9555
       107283 |                     Gleisi Hoffmann |              PT |         PR |                417 |        220556 |                      Ana Paula Lima |              PT |         SC |                955 |               358 |    0.8585 |          351 |       0.9782 |                 0.9782 |                0.5113 |          0.9555 | 0.9555
       204480 |                     Rogério Correia |              PT |         MG |                949 |        221148 |                          Alfredinho |              PT |         SP |               1036 |               904 |    0.9526 |          887 |       0.9781 |                 0.9781 |                0.5086 |          0.9554 | 0.9554
       171786 |                       Miguel Ângelo |              PT |         MG |                810 |        224333 |                              Welter |              PT |         PR |                911 |               668 |    0.8247 |          655 |       0.9779 |                 0.9779 |                0.5044 |          0.9554 | 0.9554
        74398 |                    Maria do Rosário |              PT |         RS |                805 |        220554 |               Alexandre Lindenmeyer |              PT |         RS |                853 |               654 |    0.8124 |          637 |       0.9781 |                 0.9781 |                0.5083 |          0.9554 | 0.9554
       160610 |                     Valmir Assunção |              PT |         BA |                865 |        204559 |                             Zé Neto |              PT |         BA |                771 |               624 |    0.8093 |          612 |       0.9782 |                 0.9782 |                0.5112 |          0.9554 | 0.9554
       141464 |            José Airton Félix Cirilo |              PT |         CE |                737 |        160592 |                         Zeca Dirceu |              PT |         PR |                866 |               596 |    0.8087 |          583 |       0.9781 |                 0.9781 |                0.5100 |          0.9554 | 0.9554
       160674 |                          Hugo Motta |    REPUBLICANOS |         PB |                338 |        204491 |                     Gilberto Abramo |    REPUBLICANOS |         MG |                810 |               315 |    0.9320 |          310 |       0.9796 |                 0.9796 |                0.5440 |          0.9554 | 0.9554
       178854 |                    Elmar Nascimento |           UNIAO |         BA |                317 |        178997 |                     Moses Rodrigues |           UNIAO |         CE |                852 |               254 |    0.8013 |          250 |       0.9792 |                 0.9792 |                0.5323 |          0.9554 | 0.9554
       204559 |                             Zé Neto |              PT |         BA |                771 |        224333 |                              Welter |              PT |         PR |                911 |               660 |    0.8560 |          647 |       0.9780 |                 0.9780 |                0.5076 |          0.9552 | 0.9552
       160569 |                    Waldenor Pereira |              PT |         BA |                830 |        220565 |            Delegada Adriana Accorsi |              PT |         GO |                794 |               622 |    0.7834 |          606 |       0.9780 |                 0.9780 |                0.5087 |          0.9552 | 0.9552
       220548 |                         Camila Jara |              PT |         MS |                923 |        220704 |                       Carol Dartora |              PT |         PR |                708 |               600 |    0.8475 |          583 |       0.9783 |                 0.9783 |                0.5153 |          0.9552 | 0.9552
       191923 |                     Flávio Nogueira |              PT |         PI |               1035 |        220671 |                       Dilvanda Faro |              PT |         PA |                993 |               905 |    0.9114 |          886 |       0.9778 |                 0.9778 |                0.5070 |          0.9551 | 0.9551
        74858 |                    Lindbergh Farias |              PT |         RJ |                977 |        209189 |                      Joseildo Ramos |              PT |         BA |                894 |               799 |    0.8937 |          776 |       0.9779 |                 0.9779 |                0.5077 |          0.9551 | 0.9551
        88256 |                 Clodoaldo Magalhães |              PV |         PE |                898 |        171617 |                              Paulão |              PT |         AL |                950 |               779 |    0.8675 |          764 |       0.9778 |                 0.9778 |                0.5049 |          0.9551 | 0.9551
        74156 |                   Leonardo Monteiro |              PT |         MG |                891 |        220700 |                     Florentino Neto |              PT |         PI |                911 |               775 |    0.8698 |          759 |       0.9778 |                 0.9778 |                0.5067 |          0.9551 | 0.9551
        74283 |                          Vicentinho |              PT |         SP |                910 |        220700 |                     Florentino Neto |              PT |         PI |                911 |               762 |    0.8374 |          748 |       0.9777 |                 0.9777 |                0.5030 |          0.9551 | 0.9551
       160610 |                     Valmir Assunção |              PT |         BA |                865 |        178857 |                         Jorge Solla |              PT |         BA |                878 |               712 |    0.8231 |          696 |       0.9778 |                 0.9778 |                0.5050 |          0.9551 | 0.9551
       141464 |            José Airton Félix Cirilo |              PT |         CE |                737 |        221148 |                          Alfredinho |              PT |         SP |               1036 |               708 |    0.9607 |          694 |       0.9779 |                 0.9779 |                0.5080 |          0.9551 | 0.9551
        74141 |                        Josias Gomes |              PT |         BA |                845 |        171786 |                       Miguel Ângelo |              PT |         MG |                810 |               622 |    0.7679 |          609 |       0.9781 |                 0.9781 |                0.5126 |          0.9551 | 0.9551
       191923 |                     Flávio Nogueira |              PT |         PI |               1035 |        220696 |                    Ivoneide Caetano |              PT |         BA |                973 |               894 |    0.9188 |          875 |       0.9778 |                 0.9778 |                0.5065 |          0.9550 | 0.9550
        74858 |                    Lindbergh Farias |              PT |         RJ |                977 |        178986 |                         Nilto Tatto |              PT |         SP |               1008 |               890 |    0.9110 |          869 |       0.9778 |                 0.9778 |                0.5056 |          0.9550 | 0.9550
       160604 |                         Pedro Uczai |              PT |         SC |                893 |        204426 |                        Carlos Veras |              PT |         PE |                992 |               799 |    0.8947 |          781 |       0.9778 |                 0.9778 |                0.5059 |          0.9550 | 0.9550
       204492 |                        Paulo Guedes |              PT |         MG |                982 |        220704 |                       Carol Dartora |              PT |         PR |                708 |               645 |    0.9110 |          633 |       0.9780 |                 0.9780 |                0.5100 |          0.9550 | 0.9550
        74398 |                    Maria do Rosário |              PT |         RS |                805 |        220704 |                       Carol Dartora |              PT |         PR |                708 |               519 |    0.7331 |          507 |       0.9782 |                 0.9782 |                0.5143 |          0.9550 | 0.9550
       123086 |                          Átila Lira |              PP |         PI |                950 |        204448 |                 Luiz Antônio Corrêa |              PP |         RJ |                290 |               259 |    0.8931 |          255 |       0.9791 |                 0.9791 |                0.5361 |          0.9550 | 0.9550
        74160 |                      Patrus Ananias |              PT |         MG |                930 |        224333 |                              Welter |              PT |         PR |                911 |               739 |    0.8112 |          724 |       0.9777 |                 0.9777 |                0.5062 |          0.9549 | 0.9549
       178857 |                         Jorge Solla |              PT |         BA |                878 |        204559 |                             Zé Neto |              PT |         BA |                771 |               645 |    0.8366 |          631 |       0.9779 |                 0.9779 |                0.5090 |          0.9549 | 0.9549
       209189 |                      Joseildo Ramos |              PT |         BA |                894 |        220601 |                   Washington Quaquá |              PT |         RJ |                309 |               269 |    0.8706 |          265 |       0.9787 |                 0.9787 |                0.5282 |          0.9549 | 0.9549
       171786 |                       Miguel Ângelo |              PT |         MG |                810 |        220601 |                   Washington Quaquá |              PT |         RJ |                309 |               261 |    0.8447 |          257 |       0.9783 |                 0.9783 |                0.5198 |          0.9549 | 0.9549
        74400 |                       Paulo Pimenta |              PT |         RS |                470 |        220704 |                       Carol Dartora |              PT |         PR |                708 |               253 |    0.5383 |          248 |       0.9777 |                 0.9777 |                0.5051 |          0.9549 | 0.9549
        74041 |                          Luiz Couto |              PT |         PB |               1104 |         81055 |                        Márcio Jerry |           PCDOB |         MA |               1000 |               953 |    0.9530 |          928 |       0.9776 |                 0.9776 |                0.5049 |          0.9548 | 0.9548
        81055 |                        Márcio Jerry |           PCDOB |         MA |               1000 |        220632 |                        Ana Pimentel |              PT |         MG |                961 |               873 |    0.9084 |          851 |       0.9777 |                 0.9777 |                0.5064 |          0.9548 | 0.9548
       141398 |                    Carlos Zarattini |              PT |         SP |                949 |        178887 |               Rubens Pereira Júnior |              PT |         MA |               1020 |               852 |    0.8978 |          835 |       0.9778 |                 0.9778 |                0.5092 |          0.9548 | 0.9548
       209189 |                      Joseildo Ramos |              PT |         BA |                894 |        220527 |                          Jack Rocha |              PT |         ES |               1029 |               851 |    0.9519 |          834 |       0.9777 |                 0.9777 |                0.5058 |          0.9548 | 0.9548
       178986 |                         Nilto Tatto |              PT |         SP |               1008 |        220602 |                       Dimas Gadelha |              PT |         RJ |                914 |               845 |    0.9245 |          825 |       0.9777 |                 0.9777 |                0.5066 |          0.9548 | 0.9548
       178866 |                      Luizianne Lins |              PT |         CE |                883 |        220527 |                          Jack Rocha |              PT |         ES |               1029 |               839 |    0.9502 |          821 |       0.9777 |                 0.9777 |                0.5074 |          0.9548 | 0.9548
       160538 |                           Bohn Gass |              PT |         RS |                998 |        160604 |                         Pedro Uczai |              PT |         SC |                893 |               823 |    0.9216 |          803 |       0.9776 |                 0.9776 |                0.5041 |          0.9548 | 0.9548
       220632 |                        Ana Pimentel |              PT |         MG |                961 |        220700 |                     Florentino Neto |              PT |         PI |                911 |               813 |    0.8924 |          797 |       0.9777 |                 0.9777 |                0.5067 |          0.9548 | 0.9548
       204501 |                     Alencar Santana |              PT |         SP |                979 |        204559 |                             Zé Neto |              PT |         BA |                771 |               693 |    0.8988 |          675 |       0.9778 |                 0.9778 |                0.5085 |          0.9548 | 0.9548
       107283 |                     Gleisi Hoffmann |              PT |         PR |                417 |        160604 |                         Pedro Uczai |              PT |         SC |                893 |               329 |    0.7890 |          319 |       0.9779 |                 0.9779 |                0.5113 |          0.9548 | 0.9548
        74171 |                       Chico Alencar |            PSOL |         RJ |               1079 |        221338 |       Professora Luciene Cavalcante |            PSOL |         SP |                960 |               936 |    0.9750 |          919 |       0.9773 |                 0.9773 |                0.4999 |          0.9547 | 0.9547
       160592 |                         Zeca Dirceu |              PT |         PR |                866 |        178986 |                         Nilto Tatto |              PT |         SP |               1008 |               796 |    0.9192 |          780 |       0.9775 |                 0.9775 |                0.5035 |          0.9547 | 0.9547
       160604 |                         Pedro Uczai |              PT |         SC |                893 |        220606 |                             Reimont |              PT |         RJ |                957 |               795 |    0.8903 |          774 |       0.9778 |                 0.9778 |                0.5093 |          0.9547 | 0.9547
       160610 |                     Valmir Assunção |              PT |         BA |                865 |        209189 |                      Joseildo Ramos |              PT |         BA |                894 |               723 |    0.8358 |          707 |       0.9777 |                 0.9777 |                0.5063 |          0.9547 | 0.9547
       107283 |                     Gleisi Hoffmann |              PT |         PR |                417 |        204495 |                      Airton Faleiro |              PT |         PA |                922 |               351 |    0.8417 |          344 |       0.9779 |                 0.9779 |                0.5119 |          0.9547 | 0.9547
       141398 |                    Carlos Zarattini |              PT |         SP |                949 |        178986 |                         Nilto Tatto |              PT |         SP |               1008 |               869 |    0.9157 |          849 |       0.9775 |                 0.9775 |                0.5048 |          0.9546 | 0.9546
       141398 |                    Carlos Zarattini |              PT |         SP |                949 |        220556 |                      Ana Paula Lima |              PT |         SC |                955 |               842 |    0.8872 |          824 |       0.9777 |                 0.9777 |                0.5080 |          0.9546 | 0.9546
        69871 |                             Bacelar |              PV |         BA |               1015 |        171786 |                       Miguel Ângelo |              PT |         MG |                810 |               731 |    0.9025 |          714 |       0.9777 |                 0.9777 |                0.5084 |          0.9546 | 0.9546
