ano_dados;eixo_principal;sigla_partido;sigla_uf;id_deputado;nome;voto_sim;voto_nao;voto_abstencao;voto_outro;votos_total;votos_classificados
2025;Institucional e juridico;REPUBLICANOS;AM;74356;SILAS CÂMARA;83;41;0;0;124;124
2025;Institucional e juridico;REPUBLICANOS;AP;204353;ALINE PARANHOS VARONIL GURGEL;33;15;0;0;48;48
2025;Institucional e juridico;REPUBLICANOS;AP;74065;FÁTIMA LÚCIA PELAES;34;15;0;0;49;49
2025;Institucional e juridico;REPUBLICANOS;BA;150418;MÁRCIO CARLOS MARINHO;95;58;0;0;153;153
2025;Institucional e juridico;REPUBLICANOS;BA;204571;ALEX MARCO SANTANA SOUSA;84;45;2;0;131;131
2025;Institucional e juridico;REPUBLICANOS;BA;220695;ROGÉRIA DE ALMEIDA PEREIRA DOS SANTOS;104;64;2;0;170;170
2025;Institucional e juridico;REPUBLICANOS;DF;204372;JULIO CESAR RIBEIRO;98;82;0;0;180;180
2025;Institucional e juridico;REPUBLICANOS;DF;220531;GILVAM MAXIMO;37;33;0;0;70;70
2025;Institucional e juridico;REPUBLICANOS;DF;220534;DAVYS FREDERICO TEIXEIRA LINHARES;104;75;0;0;179;179
2025;Institucional e juridico;REPUBLICANOS;ES;204356;AMARO ROCHA NASCIMENTO NETO;118;79;0;0;197;197
2025;Institucional e juridico;REPUBLICANOS;ES;220530;Manoel Messias Donato Bezerra;101;87;0;0;188;188
2025;Institucional e juridico;REPUBLICANOS;GO;220567;JEFERSON RODRIGUES LEMOS;104;64;0;0;168;168
2025;Institucional e juridico;REPUBLICANOS;MA;178881;ALUISIO GUIMARAES MENDES FILHO;110;77;0;0;187;187
2025;Institucional e juridico;REPUBLICANOS;MG;204482;EUCLYDES MARCOS PETTERSEN NETO;69;32;0;0;101;101
2025;Institucional e juridico;REPUBLICANOS;MG;204491;GILBERTO APARECIDO ABRAMO;73;50;0;0;123;123
2025;Institucional e juridico;REPUBLICANOS;MG;208297;KATIA REGINA OLIVEIRA DIAS;27;29;0;0;56;56
2025;Institucional e juridico;REPUBLICANOS;MG;220631;SAMUEL JOSÉ RODRIGUES DE VIANA;109;59;0;0;168;168
2025;Institucional e juridico;REPUBLICANOS;MG;98057;LAFAYETTE LUIZ DOORGAL DE ANDRADA;74;46;0;0;120;120
2025;Institucional e juridico;REPUBLICANOS;PB;160674;HUGO MOTTA WANDERLEY DA NÓBREGA;16;1;0;97;114;114
2025;Institucional e juridico;REPUBLICANOS;PB;220584;CÁSSIO MURILO GALDINO DE ARAÚJO;81;50;0;0;131;131
2025;Institucional e juridico;REPUBLICANOS;PB;74044;JOSÉ WILSON SANTIAGO;89;57;0;1;147;147
2025;Institucional e juridico;REPUBLICANOS;PE;160665;AUGUSTO RODRIGUES COUTINHO DE MELO;111;78;0;0;189;189
2025;Institucional e juridico;REPUBLICANOS;PE;204422;OSSESIO JOSE DA SILVA;112;71;0;0;183;183
2025;Institucional e juridico;REPUBLICANOS;PE;92699;FERNANDO MONTEIRO DE ALBUQUERQUE;91;57;0;0;148;148
2025;Institucional e juridico;REPUBLICANOS;PI;220697;JADYEL SILVA ALENCAR;101;55;0;0;156;156
2025;Institucional e juridico;REPUBLICANOS;PR;178929;DIEGO ALEXSANDER GONCALO PAULA GARCIA;101;76;0;0;177;177
2025;Institucional e juridico;REPUBLICANOS;PR;204395;PEDRO DEBONI LUPION MELLO;19;6;0;0;25;25
2025;Institucional e juridico;REPUBLICANOS;RJ;178945;ROSANGELA DE SOUZA GOMES;13;5;0;0;18;18
2025;Institucional e juridico;REPUBLICANOS;RJ;205550;JORGE BRAZ DE OLIVEIRA;120;76;0;0;196;196
2025;Institucional e juridico;REPUBLICANOS;RJ;220599;MARCELO BEZERRA CRIVELLA;107;62;1;0;170;170
2025;Institucional e juridico;REPUBLICANOS;RJ;220616;LUCIANO VIEIRA MENDES;86;63;0;0;149;149
2025;Institucional e juridico;REPUBLICANOS;RJ;222429;LUIS CARLOS GOMES DA SILVA;101;68;0;0;169;169
2025;Institucional e juridico;REPUBLICANOS;RO;220597;THIAGO LEITE FLORES PEREIRA;89;63;0;0;152;152
2025;Institucional e juridico;REPUBLICANOS;RR;220538;JOSÉ FRANCISCO LOPES DE ALBUQUERQUE;109;57;0;0;166;166
2025;Institucional e juridico;REPUBLICANOS;RR;220539;STÉLIO DENER DE SOUZA CRUZ;126;77;0;0;203;203
2025;Institucional e juridico;REPUBLICANOS;RR;224117;GABRIEL MOTA E SILVA;116;71;0;0;187;187
2025;Institucional e juridico;REPUBLICANOS;RS;163321;RONALDO NOGUEIRA DE OLIVEIRA;91;96;0;0;187;187
2025;Institucional e juridico;REPUBLICANOS;RS;178962;ANTONIO CARLOS GOMES DA SILVA;2;1;0;0;3;3
2025;Institucional e juridico;REPUBLICANOS;RS;220551;FRANCIANE ABADE BAYER MULLER;102;96;0;0;198;198
2025;Institucional e juridico;REPUBLICANOS;SC;214694;JORGE GOETTEN DE LIMA;78;33;1;0;112;112
2025;Institucional e juridico;REPUBLICANOS;SE;204408;LUIZ AUGUSTO CARVALHO RIBEIRO FILHO;113;60;0;0;173;173
2025;Institucional e juridico;REPUBLICANOS;SP;141555;VINICIUS RAPOZO DE CARVALHO;94;64;0;0;158;158
2025;Institucional e juridico;REPUBLICANOS;SP;204506;MARCOS ANTONIO PEREIRA;77;43;0;0;120;120
2025;Institucional e juridico;REPUBLICANOS;SP;204540;MARIA DO PARTO MENDES ROSAS;108;65;0;0;173;173
2025;Institucional e juridico;REPUBLICANOS;SP;218086;ELIANE DE SOUSA ALVES;120;69;1;0;190;190
2025;Institucional e juridico;REPUBLICANOS;SP;73441;CELSO UBIRAJARA RUSSOMANNO;103;56;0;2;161;161
2025;Institucional e juridico;REPUBLICANOS;TO;220543;RICARDO AYRES DE CARVALHO;118;87;0;0;205;205
2025;Institucional e juridico;REPUBLICANOS;TO;220544;ANTONIO POINCARE ANDRADE FILHO;111;81;3;0;195;195
2025;Institucional e juridico;SOLIDARIEDADE;MG;160518;WELITON FERNANDES PRADO;84;45;0;0;129;129
2025;Institucional e juridico;SOLIDARIEDADE;MG;160632;JOSÉ SILVA SOARES;82;60;0;0;142;142
2025;Institucional e juridico;SOLIDARIEDADE;PE;220668;MARIA LEAL ARRAES DE ALENCAR;112;80;0;0;192;192
2025;Institucional e juridico;SOLIDARIEDADE;RJ;160512;AUREO LIDIO MOREIRA RIBEIRO;97;45;0;0;142;142
2025;Institucional e juridico;SOLIDARIEDADE;SP;141518;PAULO PEREIRA DA SILVA;75;37;0;0;112;112
2025;Institucional e juridico;UNIAO;AC;220589;EDUARDO OVÍDIO BORGES DE VELLOSO VIANNA;107;72;1;0;180;180
2025;Institucional e juridico;UNIAO;AC;220590;ULYSSES FREITAS PEREIRA DE ARAÚJO;108;89;0;0;197;197
2025;Institucional e juridico;UNIAO;AC;220591;ROZIMEIRE RIBEIRO ANDRADE;111;57;0;0;168;168
2025;Institucional e juridico;UNIAO;AL;220576;ALFREDO GASPAR DE MENDONÇA NETO;93;80;1;0;174;174
2025;Institucional e juridico;UNIAO;AM;220712;FAUSTO VIEIRA DOS SANTOS JUNIOR;116;66;0;0;182;182
2025;Institucional e juridico;UNIAO;AM;220713;SAULLO VELAME VIANNA;4;0;0;0;4;4
2025;Institucional e juridico;UNIAO;AM;74095;PAUDERNEY TOMAZ AVELINO;100;61;0;0;161;161
2025;Institucional e juridico;UNIAO;BA;160600;ARTHUR DE OLIVEIRA MAIA DA SILVA;65;36;1;0;102;102
2025;Institucional e juridico;UNIAO;BA;178854;ELMAR JOSE VIEIRA NASCIMENTO;41;22;0;2;65;65
2025;Institucional e juridico;UNIAO;BA;178860;PAULO VELLOSO DANTAS AZI;98;60;1;0;159;159
2025;Institucional e juridico;UNIAO;BA;220692;ADALBERTO ROSA BARRETO;111;57;1;0;169;169
2025;Institucional e juridico;UNIAO;BA;74554;JOSÉ ALVES ROCHA;99;59;0;0;158;158
2025;Institucional e juridico;UNIAO;BA;92102;LEUR ANTONIO DE BRITTO LOMANTO JUNIOR;104;52;0;0;156;156
2025;Institucional e juridico;UNIAO;CE;178997;MOSES HAENDEL MELO RODRIGUES;109;58;0;0;167;167
2025;Institucional e juridico;UNIAO;CE;220656;FERNANDA ENEIDA PESSOA CARACAS DE SOUZA;108;75;0;0;183;183
2025;Institucional e juridico;UNIAO;CE;220659;DAYANY BITTENCOURT SANTIL;98;100;0;0;198;198
2025;Institucional e juridico;UNIAO;CE;234673;VALDERLAN ALVES DE SOUZA;9;2;0;0;11;11
2025;Institucional e juridico;UNIAO;CE;62881;FRANCISCO DANILO BASTOS FORTE;91;60;0;0;151;151
2025;Institucional e juridico;UNIAO;GO;204391;JOSÉ NELTO LAGARES DAS MERCEZ;75;38;0;0;113;113
2025;Institucional e juridico;UNIAO;GO;204412;ZACARIAS CALIL HAMU;99;79;0;0;178;178
2025;Institucional e juridico;UNIAO;GO;220569;SILVYE ALVES DA SILVA;88;70;0;0;158;158
2025;Institucional e juridico;UNIAO;MA;122974;PEDRO LUCAS ANDRADE FERNANDES RIBEIRO;85;51;0;0;136;136
2025;Institucional e juridico;UNIAO;MA;178886;JOSE JUSCELINO DOS SANTOS REZENDE FILHO;96;56;0;0;152;152
2025;Institucional e juridico;UNIAO;MA;230764;MAURO IVAN F. SANTIAGO JR;7;3;0;0;10;10
2025;Institucional e juridico;UNIAO;MG;141531;RODRIGO BATISTA DE CASTRO;108;66;0;0;174;174
2025;Institucional e juridico;UNIAO;MG;204512;MARCELO EDUARDO FREITAS;102;82;0;0;184;184
2025;Institucional e juridico;UNIAO;MG;220626;RAFAEL TADEU SIMÕES;93;51;0;0;144;144
2025;Institucional e juridico;UNIAO;MT;178905;FABIO PAULINO GARCIA;1;0;0;0;1;1
2025;Institucional e juridico;UNIAO;MT;220594;JONILDO JOSÉ DE ASSIS;94;86;0;0;180;180
2025;Institucional e juridico;UNIAO;MT;226179;GISELA SIMONA VIANA DE SOUZA;118;97;0;0;215;215
2025;Institucional e juridico;UNIAO;PA;230762;CLAUDIO MARIANO SILVA;85;52;0;0;137;137
2025;Institucional e juridico;UNIAO;PB;74467;DAMIÃO FELICIANO DA SILVA;85;56;0;0;141;141
2025;Institucional e juridico;UNIAO;PE;141431;FERNANDO BEZERRA DE SOUZA COELHO FILHO;98;58;3;0;159;159
2025;Institucional e juridico;UNIAO;PE;74428;JOSÉ MENDONÇA BEZERRA FILHO;107;58;3;0;168;168
2025;Institucional e juridico;UNIAO;PE;74478;LUCIANO CALDAS BIVAR;53;17;0;0;70;70
2025;Institucional e juridico;UNIAO;PR;204398;LUIS FELIPE BONATTO FRANCISCHINI;109;91;0;0;200;200
2025;Institucional e juridico;UNIAO;PR;220701;MATHEUS ARAUJO LAIOLA;118;78;0;0;196;196
2025;Institucional e juridico;UNIAO;PR;220702;GERALDO GABRIEL MENDES;106;64;0;0;170;170
2025;Institucional e juridico;UNIAO;PR;220706;NELSON FERNANDO PADOVANI;50;39;0;0;89;89
2025;Institucional e juridico;UNIAO;RJ;178943;MARCOS BEZERRA RIBEIRO SOARES;50;43;0;0;93;93
2025;Institucional e juridico;UNIAO;RJ;204457;ROGERIO TEIXEIRA JUNIOR;117;66;0;0;183;183
2025;Institucional e juridico;UNIAO;RJ;204459;DANIELA MOTE DE SOUZA CARNEIRO;91;62;0;0;153;153
2025;Institucional e juridico;UNIAO;RJ;220603;DANIELLE DYTZ DA CUNHA;103;70;0;0;173;173
2025;Institucional e juridico;UNIAO;RJ;220617;MURILLO GOUVEA RODRIGUES;117;69;0;0;186;186
2025;Institucional e juridico;UNIAO;RJ;221329;RICARDO MARTINS DAVID;92;42;0;0;134;134
2025;Institucional e juridico;UNIAO;RN;109429;LUIZ BENES LEOCADIO DE ARAUJO;120;74;1;0;195;195
2025;Institucional e juridico;UNIAO;RN;213762;HILKEA CARLA DE SOUZA MEDEIROS LIMA;111;85;0;0;196;196
2025;Institucional e juridico;UNIAO;RO;220600;JOSE EURIPEDES CLEMENTE;41;28;0;0;69;69
2025;Institucional e juridico;UNIAO;RO;220608;CRISTIANE LOPES DA LUZ;101;93;0;0;194;194
2025;Institucional e juridico;UNIAO;RO;220609;MAURICIO FONSECA RIBEIRO CARVALHO DE MORAES;90;84;0;0;174;174
2025;Institucional e juridico;UNIAO;RO;220610;FERNANDO RODRIGUES MÁXIMO;76;69;0;0;145;145
2025;Institucional e juridico;UNIAO;RR;180214;RAIMUNDO DINIZ ARAÚJO;94;87;0;0;181;181
2025;Institucional e juridico;UNIAO;RR;204479;ANTONIO CARLOS NICOLETTI;99;93;0;0;192;192
2025;Institucional e juridico;UNIAO;RS;141485;LUIZ CARLOS GHIORZZI BUSATO;116;69;0;0;185;185
2025;Institucional e juridico;UNIAO;SC;204368;FÁBIO LUIZ SCHIOCHET FILHO;105;87;0;0;192;192
2025;Institucional e juridico;UNIAO;SE;165470;RODRIGO SANTANA VALADARES;99;90;0;0;189;189
2025;Institucional e juridico;UNIAO;SE;220564;YANDRA BARRETO FERREIRA;74;52;0;0;126;126
2025;Institucional e juridico;UNIAO;SP;160545;ALEXANDRE LEITE DA SILVA;2;1;0;0;3;3
2025;Institucional e juridico;UNIAO;SP;204511;DAVID BEZERRA RIBEIRO SOARES;53;55;1;0;109;109
2025;Institucional e juridico;UNIAO;SP;204536;KIM PATROCA KATAGUIRI;85;92;1;0;178;178
2025;Institucional e juridico;UNIAO;SP;220644;ROSANGELA MARIA WOLFF DE QUADROS MORO;63;79;0;0;142;142
2025;Institucional e juridico;UNIAO;SP;220646;FELIPE BECARI COMENALE;106;74;0;0;180;180
2025;Institucional e juridico;UNIAO;SP;220648;FERNANDO JOSE DE SOUZA MARANGONI;84;63;0;0;147;147
2025;Institucional e juridico;UNIAO;SP;227433;DOUGLAS DE PAULO VIEGAS;87;95;0;0;182;182
2025;Institucional e juridico;UNIAO;TO;178993;CARLOS HENRIQUE AMORIM;112;70;0;0;182;182
2025;Internacional;AVANTE;BA;204553;MANOEL ISIDORIO DE SANTANA JUNIOR;1;14;0;0;15;15
2025;Internacional;AVANTE;BA;220703;ORLANDO SULZ DE ALMEIDA NETO;7;5;0;0;12;12
2025;Internacional;AVANTE;MG;160510;LUIS HENRIQUE DE OLIVEIRA RESENDE;2;0;0;0;2;2
2025;Internacional;AVANTE;MG;198197;GREYCE DE QUEIROZ ELIAS;8;2;0;0;10;10
2025;Internacional;AVANTE;MG;204515;ANDRE LUIS GASPAR JANONES;4;11;0;0;15;15
2025;Internacional;AVANTE;MG;210989;BRUNO SOUZA FARIAS;10;5;0;0;15;15
2025;Internacional;AVANTE;MG;220625;IONE MARIA MOREIRA DIAS BARBOSA;9;4;0;0;13;13
2025;Internacional;AVANTE;PE;91228;WALDEMAR DE ANDRADA IGNÁCIO DE OLIVEIRA;9;6;0;0;15;15
2025;Internacional;CIDADANIA;AM;220715;AMOM MANDEL LINS FILHO;0;1;0;0;1;1
2025;Internacional;CIDADANIA;RS;220549;ANY MACHADO ORTIZ;11;4;0;0;15;15
2025;Internacional;CIDADANIA;SP;141391;ARNALDO CALIL PEREIRA JARDIM;4;5;0;0;9;9
2025;Internacional;CIDADANIA;SP;178972;ALEX SPINELLI MANENTE;7;0;0;0;7;7
2025;Internacional;MDB;AL;204436;ISNALDO BULHOES BARROS JUNIOR;1;0;0;0;1;1
2025;Internacional;MDB;AL;220586;RAFAEL DE GOES BRITO;2;10;0;0;12;12
2025;Internacional;MDB;AP;204379;ACÁCIO DA SILVA FAVACHO NETO;9;4;0;0;13;13
2025;Internacional;MDB;AP;220577;JOSÉ AUGUSTO PUPPIO REIS JÚNIOR;5;3;0;0;8;8
2025;Internacional;MDB;BA;220694;RICARDO MAIA CHAVES DE SOUZA;5;3;0;0;8;8
2025;Internacional;MDB;CE;220660;YURY BRUNO ALENCAR ARAUJO;2;4;0;0;6;6
2025;Internacional;MDB;CE;74454;EUNÍCIO LOPES DE OLIVEIRA;4;4;0;0;8;8
2025;Internacional;MDB;DF;220532;RAFAEL CAVALCANTI PRUDENTE;9;5;0;0;14;14
2025;Internacional;MDB;GO;178876;CELIO ANTONIO DA SILVEIRA;9;6;0;0;15;15
2025;Internacional;MDB;GO;220572;MARUSSA CASSIA FAVARO BOLDRIN;9;3;0;0;12;12
2025;Internacional;MDB;MA;141408;CLEBER VERDE CORDEIRO MENDES;9;5;0;0;14;14
2025;Internacional;MDB;MA;178884;HILDO AUGUSTO DA ROCHA NETO;6;6;0;1;13;13
2025;Internacional;MDB;MG;178896;NEWTON CARDOSO JUNIOR;6;3;0;0;9;9
2025;Internacional;MDB;MG;204539;HERCÍLIO ARAÚJO DINIZ FILHO;10;6;0;0;16;16
2025;Internacional;MDB;MT;198783;EMANUEL PINHEIRO DA SILVA PRIMO;4;4;0;0;8;8
2025;Internacional;MDB;MT;204474;JUAREZ ALVES DA COSTA;3;5;0;0;8;8
2025;Internacional;MDB;PA;153423;RENILCE CONCEIÇÃO NICODEMOS DE ALBUQUERQUE;2;0;0;0;2;2
2025;Internacional;MDB;PA;204498;OLIVAL HENRIQUE MARQUES DE SOUZA;9;4;0;0;13;13
2025;Internacional;MDB;PA;220672;HENDERSON LIRA PINTO;10;5;0;0;15;15
2025;Internacional;MDB;PA;220674;ALESSANDRA HABER CARVALHO SANTOS;9;2;0;0;11;11
2025;Internacional;MDB;PA;220675;ANTONIO LEOCÁDIO DOS SANTOS;9;5;0;0;14;14
2025;Internacional;MDB;PA;220676;ANDREIA BRITO GONÇALVES SIQUEIRA;8;3;0;0;11;11
2025;Internacional;MDB;PA;220677;KENISTON DE JESUS REGO BRAGA;8;3;0;0;11;11
2025;Internacional;MDB;PA;74075;ELCIONE THEREZINHA ZAHLUTH BARBALHO;4;2;0;0;6;6
2025;Internacional;MDB;PA;74079;JOSÉ BENITO PRIANTE JÚNIOR;5;4;0;0;9;9
2025;Internacional;MDB;PE;220670;IZA PAULA DE DEUS E MELLO ALBUQUERQUE ARRUDA;8;1;0;0;9;9
2025;Internacional;MDB;PR;178933;SERGIO DE SOUZA;10;3;0;0;13;13
2025;Internacional;MDB;RJ;204441;OTONI MOURA DE PAULO JUNIOR;7;4;0;0;11;11
2025;Internacional;MDB;RJ;204456;GUTEMBERG REIS DE OLIVEIRA;13;2;0;0;15;15
2025;Internacional;MDB;RO;178954;LUCIO ANTONIO MOSQUINI;8;5;0;0;13;13
2025;Internacional;MDB;RR;220537;MARIA HELENA TEIXEIRA LIMA;7;3;0;0;10;10
2025;Internacional;MDB;RR;220540;DUDA BRITO RAMOS;2;0;0;0;2;2
2025;Internacional;MDB;RS;160559;ALCEU MOREIRA DA SILVA;11;4;0;0;15;15
2025;Internacional;MDB;RS;179001;MARCIO DELLA VALLE BIOLCHI;5;3;0;0;8;8
2025;Internacional;MDB;RS;73692;OSMAR GASPARINI TERRA;2;3;0;0;5;5
2025;Internacional;MDB;SC;161440;RAFAEL PEZENTI;12;3;0;0;15;15
2025;Internacional;MDB;SC;229432;LUIZ FERNANDO CARDOSO;11;3;0;0;14;14
2025;Internacional;MDB;SC;98148;VALDIR VITAL COBALCHINI;8;4;0;0;12;12
2025;Internacional;MDB;SP;178975;LUIZ FELIPE BALEIA TENUTO ROSSI;6;4;0;0;10;10
2025;Internacional;MDB;SP;220651;SIMONE APARECIDA MARQUETO CURRALADAS;9;4;0;0;13;13
2025;Internacional;MDB;SP;220652;MARIO PALUMBO JUNIOR;13;3;0;0;16;16
2025;Internacional;MDB;SP;220653;Fábio Eduardo de Oliveira Teruel;3;11;0;0;14;14
2025;Internacional;MDB;SP;230957;João Cury Neto;8;3;0;0;11;11
2025;Internacional;MDB;TO;220542;JOSÉ ALEXANDRE DOMINGUES GUIMARÃES;7;5;0;0;12;12
2025;Internacional;NOVO;RJ;204455;LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA;9;3;0;3;15;15
2025;Internacional;NOVO;RS;156190;MARCEL VAN HATTEM;11;3;0;0;14;14
2025;Internacional;NOVO;SC;204365;GILSON MARQUES VIEIRA;12;4;0;0;16;16
2025;Internacional;NOVO;SP;204528;ADRIANA MIGUEL VENTURA;12;4;0;0;16;16
2025;Internacional;NOVO;SP;220633;RICARDO DE AQUINO SALLES;5;3;0;0;8;8
2025;Internacional;PCDOB;AP;160641;MARCIVANIA DO SOCORRO DA ROCHA FLEXA;0;6;0;0;6;6
2025;Internacional;PCDOB;BA;74057;ALICE MAZZUCO PORTUGAL;4;12;0;0;16;16
2025;Internacional;PCDOB;BA;74060;DANIEL GOMES DE ALMEIDA;4;10;0;0;14;14
2025;Internacional;PCDOB;MA;81055;MÁRCIO JERRY SARAIVA BARROSO;4;11;0;0;15;15
2025;Internacional;PCDOB;PE;73801;RENILDO VASCONCELOS CALHEIROS;4;10;0;0;14;14
2025;Internacional;PCDOB;RJ;230765;REJANE DE ALMEIDA;4;12;0;0;16;16
2025;Internacional;PCDOB;RJ;74848;JANDIRA FEGHALI;4;12;0;0;16;16
2025;Internacional;PCDOB;RS;220555;DAIANA SILVA DOS SANTOS;4;9;0;0;13;13
2025;Internacional;PCDOB;SP;178987;ORLANDO SILVA DE JESUS JUNIOR;3;5;0;0;8;8
2025;Internacional;PDT;AP;220573;DORINALDO BARBOSA MALAFAIA;0;10;0;0;10;10
2025;Internacional;PDT;AP;220578;JOSENILDO SANTOS ABRANTES;4;12;0;0;16;16
2025;Internacional;PDT;AP;220580;MARIA GORETH DA SILVA E SOUSA;1;2;0;0;3;3
2025;Internacional;PDT;BA;160666;FELIX DE ALMEIDA MENDONÇA JÚNIOR;4;7;0;0;11;11
2025;Internacional;PDT;BA;80815;LEONARDO SILVA PRATES;1;4;0;0;5;5
2025;Internacional;PDT;CE;133439;ANDRÉ PEIXOTO FIGUEIREDO LIMA;3;10;0;0;13;13
2025;Internacional;PDT;CE;204486;CARLOS MAURO BENEVIDES FILHO;4;10;0;0;14;14
2025;Internacional;PDT;CE;204489;MARCOS ROBERIO RIBEIRO MONTEIRO;3;11;0;0;14;14
2025;Internacional;PDT;CE;74299;JOSÉ LEÔNIDAS DE MENEZES CRISTINO;4;11;0;0;15;15
2025;Internacional;PDT;GO;160598;FLÁVIA CARREIRO ALBUQUERQUE MORAIS;2;12;0;0;14;14
2025;Internacional;PDT;MA;220687;MARCIO JOSE HONAISER;9;4;0;0;13;13
2025;Internacional;PDT;MG;220623;DUDA SALABERT ROSA;4;11;0;0;15;15
2025;Internacional;PDT;MG;74158;MÁRIO LÚCIO HERINGER;1;1;0;0;2;2
2025;Internacional;PDT;RJ;220604;MARCOS PAULO BARBOSA TAVARES;2;10;0;0;12;12
2025;Internacional;PDT;RJ;220607;MAX RODRIGUES LEMOS;2;13;0;0;15;15
2025;Internacional;PDT;RS;178835;AFONSO ANTUNES DA MOTTA;9;3;0;0;12;12
2025;Internacional;PDT;RS;73486;DARCI POMPEO DE MATTOS;9;5;0;0;14;14
2025;Internacional;PL;AM;204572;ALBERTO BARROS CAVALCANTE NETO;8;2;0;0;10;10
2025;Internacional;PL;AP;160591;VINICIUS DE AZEVEDO GURGEL;9;0;0;0;9;9
2025;Internacional;PL;AP;220575;SONIZE PIMENTEL DOS SANTOS BARBOSA;4;4;0;0;8;8
2025;Internacional;PL;AP;220579;SILVIA NOBRE LOPES;2;3;0;0;5;5
2025;Internacional;PL;BA;141458;JOÃO CARLOS PAOLILO BACELAR FILHO;2;7;0;0;9;9
2025;Internacional;PL;BA;220690;ALDEN JOSE LAZARO DA SILVA;12;3;0;0;15;15
2025;Internacional;PL;BA;220693;Roberta de Araujo Costa Roma;7;3;0;0;10;10
2025;Internacional;PL;CE;204481;JAZIEL PEREIRA DE SOUSA;9;4;0;0;13;13
2025;Internacional;PL;CE;220657;ANDRÉ FERNANDES DE MOURA;12;3;0;0;15;15
2025;Internacional;PL;CE;220661;MATHEUS SOARES NORONHA;11;3;0;0;14;14
2025;Internacional;PL;DF;204374;BEATRIZ KICIS TORRENTS DE SORDI;9;4;0;0;13;13
2025;Internacional;PL;DF;73579;JOÃO ALBERTO FRAGA SILVA;12;4;0;0;16;16
2025;Internacional;PL;ES;220526;GILVAN AGUIAR COSTA;7;1;0;0;8;8
2025;Internacional;PL;GO;204390;ALCIDES RIBEIRO FILHO;12;4;0;0;16;16
2025;Internacional;PL;GO;220568;GUSTAVO GAYER MACHADO DE ARAUJO;13;3;0;0;16;16
2025;Internacional;PL;GO;220571;DANIEL VIEIRA RAMOS;12;4;0;0;16;16
2025;Internacional;PL;MA;204563;JOSIMAR CUNHA RODRIGUES;4;2;0;0;6;6
2025;Internacional;PL;MA;204570;GILDENEMIR DE LIMA SOUSA;11;2;0;0;13;13
2025;Internacional;PL;MA;204574;JOSE LOURENÇO BOMFIM JUNIOR;10;5;0;0;15;15
2025;Internacional;PL;MA;220689;MARIA DEUSDETE LIMA CUNHA RODRIGUES;4;2;0;0;6;6
2025;Internacional;PL;MG;160640;EROS FERREIRA BIONDINI;12;4;0;0;16;16
2025;Internacional;PL;MG;160758;DOMINGOS SÁVIO CAMPOS RESENDE;12;4;0;0;16;16
2025;Internacional;PL;MG;161550;EMIDIO ALVES MADEIRA JUNIOR;9;0;0;0;9;9
2025;Internacional;PL;MG;179000;MARCELO HENRIQUE TEIXEIRA DIAS;11;4;0;0;15;15
2025;Internacional;PL;MG;204517;JOSE VITOR DE RESENDE AGUIAR;8;2;0;0;10;10
2025;Internacional;PL;MG;204520;GERALDO JUNIO DO AMARAL;13;3;0;0;16;16
2025;Internacional;PL;MG;209787;NIKOLAS FERREIRA DE OLIVEIRA;11;4;0;0;15;15
2025;Internacional;PL;MG;220620;ROSANGELA DE OLIVEIRA CAMPOS REIS;12;4;0;0;16;16
2025;Internacional;PL;MG;220628;MAURICIO LUIZ DE SOUZA;13;3;0;0;16;16
2025;Internacional;PL;MG;74585;LINCOLN DINIZ PORTELA;9;2;0;0;11;11
2025;Internacional;PL;MS;220546;RODOLFO OLIVEIRA NOGUEIRA;13;3;0;0;16;16
2025;Internacional;PL;MS;220547;MARCOS SBOROWSKI POLLON;12;3;0;0;15;15
2025;Internacional;PL;MT;204449;NELSON NED PREVIDENTE;11;4;0;0;15;15
2025;Internacional;PL;MT;204472;JOSE ANTONIO DOS SANTOS MEDEIROS;9;4;0;0;13;13
2025;Internacional;PL;MT;220595;RUBIA FERNANDA DINIZ ROBSON SANTOS DE SIQUEIRA;11;3;0;0;14;14
2025;Internacional;PL;MT;230767;RODRIGO LUGLI;5;4;0;0;9;9
2025;Internacional;PL;PA;178908;EDER MAURO CARDOSO BARRA;9;3;0;0;12;12
2025;Internacional;PL;PA;178910;JOAQUIM PASSARINHO PINTO DE SOUZA PORTO;12;4;0;0;16;16
2025;Internacional;PL;PA;220673;LENILDO MENDES DOS SANTOS SERTÃO;8;4;0;0;12;12
2025;Internacional;PL;PB;220574;GILBERTO GOMES DA SILVA;12;3;0;0;15;15
2025;Internacional;PL;PB;74043;JOSÉ WELLINGTON ROBERTO;9;3;0;0;12;12
2025;Internacional;PL;PE;160642;FRANCISCO EURICO DA SILVA;13;3;0;0;16;16
2025;Internacional;PL;PE;204423;ANDRÉ FERREIRA RODRIGUES;10;2;0;0;12;12
2025;Internacional;PL;PE;204427;FERNANDO RODOLFO TENORIO DE VASCONCELOS;10;4;0;0;14;14
2025;Internacional;PL;PE;220666;LUIZ DE FRANÇA E SILVA MEIRA;12;4;0;0;16;16
2025;Internacional;PL;PR;204396;NELSI COGUETTO MARIA;0;1;0;0;1;1
2025;Internacional;PL;PR;204411;FILIPE BARROS BAPTISTA DE TOLEDO RIBEIRO;7;3;0;0;10;10
2025;Internacional;PL;PR;74383;FERNANDO LÚCIO GIACOBO;9;3;0;0;12;12
